# ADR90 WP-A2 tau=0 band, build c4d08f1874060812ef25cfddf49724e7175f2978, leg h1.0_e0.60
s_m,s_over_B,q_foot_kPa,q_base_kPa,ds_mm,relaxed,wall_s
0.075521875,0.0377609375,2175.27088,-2175.25824,0.15625,0,2431.92239
0.075678125,0.0378390625,2186.15586,-2186.14569,0.15625,0,2433.32666
0.075834375,0.0379171875,2196.98923,-2196.98368,0.15625,0,2434.82201
0.075990625,0.0379953125,2207.83202,-2207.83066,0.15625,0,2436.48889
0.076146875,0.0380734375,2218.86094,-2218.85331,0.15625,0,2438.25874
0.076303125,0.0381515625,2229.78945,-2229.78696,0.15625,0,2439.69391
0.076459375,0.0382296875,2247.16249,-2247.23062,0.3125,1,2443.33344
0.0765375,0.03826875,2245.82846,-2245.84528,0.078125,0,2451.46856
0.076615625,0.0383078125,2256.06611,-2256.11663,0.078125,1,2460.64147
0.07669375,0.038346875,2257.10599,-2257.10746,0.078125,0,2463.97864
0.076771875,0.0383859375,2262.61009,-2262.60117,0.078125,0,2466.23865
0.07685,0.038425,2267.9437,-2267.92992,0.078125,0,2467.50855
0.076928125,0.0384640625,2278.20519,-2278.25003,0.15625,1,2468.91408
0.07700625,0.038503125,2278.46486,-2278.465,0.078125,0,2479.52711
0.077084375,0.0385421875,2283.62819,-2283.65202,0.078125,0,2481.68345
0.0771625,0.03858125,2293.91545,-2293.95501,0.078125,1,2485.60809
0.077240625,0.0386203125,2302.29265,-2302.33007,0.078125,1,2491.47749
0.07731875,0.038659375,2304.53495,-2304.61586,0.078125,1,2493.41376
0.077396875,0.0386984375,2314.45806,-2314.56793,0.15625,1,2495.27945
0.0774359375,0.0387179687,2312.21047,-2312.25931,0.0390625,1,2502.05861
0.077475,0.0387375,2316.99346,-2317.09459,0.0390625,1,2503.32756
0.0775140625,0.0387570312,2319.17025,-2319.28531,0.0390625,1,2505.06261
0.077553125,0.0387765625,2319.17224,-2319.26908,0.0390625,1,2506.95209
0.0775921875,0.0387960937,2324.04511,-2324.16312,0.0390625,1,2508.62563
0.07763125,0.038815625,2328.61314,-2328.75422,0.078125,1,2509.8765
0.0776703125,0.0388351562,2327.64347,-2327.75912,0.0390625,1,2517.87299
0.077709375,0.0388546875,2332.4917,-2332.60544,0.0390625,1,2519.81046
0.0777484375,0.0388742187,2336.16072,-2336.29879,0.0390625,1,2521.40135
0.0777875,0.03889375,2335.56484,-2335.7201,0.0390625,1,2523.3301
0.0778265625,0.0389132812,2340.41078,-2340.52864,0.0390625,1,2524.90303
0.077865625,0.0389328125,2342.68174,-2342.82428,0.078125,1,2526.6952
0.0779046875,0.0389523437,2342.83063,-2342.94196,0.0390625,1,2534.02672
0.07794375,0.038971875,2340.27679,-2340.25636,0.0390625,0,2536.65813
0.0779828125,0.0389914062,2344.06705,-2344.09471,0.0390625,0,2538.45824
0.078021875,0.0390109375,2346.57313,-2346.53423,0.0390625,0,2543.70641
0.0780609375,0.0390304687,2351.74914,-2351.77296,0.0390625,1,2549.16268
0.0781,0.03905,2356.71728,-2356.76505,0.078125,1,2552.41068
0.078178125,0.0390890625,2365.74864,-2365.81769,0.078125,1,2556.96545
0.07825625,0.039128125,2368.86492,-2368.93695,0.078125,1,2560.26359
0.078334375,0.0391671875,2373.63169,-2373.66105,0.078125,1,2562.99799
0.0784125,0.03920625,2378.43046,-2378.48862,0.078125,1,2564.35201
0.078490625,0.0392453125,2388.56221,-2388.66036,0.078125,1,2566.43261
0.0785296875,0.0392648437,2387.24232,-2387.32789,0.0390625,1,2570.92348
0.07856875,0.039284375,2392.11879,-2392.21924,0.0390625,1,2572.58448
0.0786078125,0.0393039062,2394.18193,-2394.33408,0.0390625,1,2574.32
0.078646875,0.0393234375,2396.59833,-2396.75711,0.0390625,1,2576.03448
0.0786859375,0.0393429687,2401.37262,-2401.49315,0.0390625,1,2580.31568
0.078725,0.0393625,2400.5151,-2400.64453,0.078125,1,2582.57357
0.078803125,0.0394015625,2408.52791,-2408.66178,0.078125,1,2592.1037
0.0788421875,0.0394210937,2403.21828,-2403.15567,0.0390625,0,2602.9754
0.07888125,0.039440625,2406.91049,-2406.92029,0.0390625,0,2607.34083
0.0789203125,0.0394601562,2412.16078,-2412.18823,0.0390625,1,2608.22197
0.078959375,0.0394796875,2417.17084,-2417.22364,0.0390625,1,2609.69751
0.0789984375,0.0394992187,2421.96751,-2422.04907,0.0390625,1,2611.45116
0.0790375,0.03951875,2426.5561,-2426.6593,0.078125,1,2613.1243
0.079115625,0.0395578125,2429.59131,-2429.67604,0.078125,1,2615.8104
0.07919375,0.039596875,2434.32815,-2434.37053,0.078125,1,2619.51751
0.079271875,0.0396359375,2439.36684,-2439.41662,0.078125,1,2621.52703
0.07935,0.039675,2444.55007,-2444.6606,0.078125,1,2622.9602
0.079428125,0.0397140625,2454.79809,-2454.89293,0.078125,1,2624.31965
0.0794671875,0.0397335937,2453.38206,-2453.45692,0.0390625,1,2628.81564
0.07950625,0.039753125,2458.30684,-2458.39581,0.0390625,1,2630.06452
0.0795453125,0.0397726562,2458.13464,-2458.17057,0.0390625,1,2631.90802
0.079584375,0.0397921875,2463.08553,-2463.16601,0.0390625,1,2633.41459
0.0796234375,0.0398117187,2467.80104,-2467.90662,0.0390625,1,2635.12426
0.0796625,0.03983125,2466.90063,-2467.03623,0.078125,1,2637.05538
0.079740625,0.0398703125,2472.31637,-2472.45522,0.078125,1,2639.14118
0.07981875,0.039909375,2477.89837,-2478.04763,0.078125,1,2640.93076
0.079896875,0.0399484375,2483.03305,-2483.18627,0.078125,1,2642.73365
0.079975,0.0399875,2488.57415,-2488.72147,0.078125,1,2645.90355
0.080053125,0.0400265625,2494.28001,-2494.43773,0.078125,1,2648.6494
0.08013125,0.040065625,2499.26573,-2499.45255,0.15625,1,2657.0661
0.080209375,0.0401046875,2504.49795,-2504.70245,0.078125,1,2663.3162
0.0802875,0.04014375,2509.44964,-2509.67683,0.078125,1,2665.05783
0.080365625,0.0401828125,2514.41142,-2514.65725,0.078125,1,2666.57405
0.08044375,0.040221875,2524.84007,-2524.96675,0.078125,1,2668.24814
0.0804632812,0.0402316406,2521.24612,-2521.44968,0.01953125,1,2676.02141
0.0804828125,0.0402414062,2523.63974,-2523.77786,0.01953125,1,2677.33519
0.0805023437,0.0402511719,2525.82063,-2525.96668,0.01953125,1,2678.78205
0.080521875,0.0402609375,2527.92748,-2528.07963,0.01953125,1,2681.21243
0.0805414062,0.0402707031,2529.95961,-2530.11873,0.01953125,1,2683.15403
0.0805609375,0.0402804687,2529.15929,-2529.38359,0.0390625,1,2684.86049
0.0806,0.0403,2534.08239,-2534.24339,0.0390625,1,2686.64127
0.0806390625,0.0403195312,2533.74189,-2533.96323,0.0390625,1,2689.23108
0.080678125,0.0403390625,2538.74289,-2538.90189,0.0390625,1,2690.92068
0.0807171875,0.0403585937,2539.51404,-2539.71743,0.0390625,1,2693.62941
0.08075625,0.040378125,2544.43994,-2544.61339,0.0390625,1,2696.00156
0.0807953125,0.0403976562,2543.96585,-2544.21045,0.078125,1,2698.39957
0.0808734375,0.0404367187,2549.10117,-2549.41335,0.078125,1,2700.93519
0.0809125,0.04045625,2554.20948,-2554.39073,0.0390625,1,2705.44137
0.0809320312,0.0404660156,2556.23598,-2556.42771,0.01953125,1,2710.30145
0.0809417969,0.0404708984,2553.97984,-2554.24993,0.009765625,1,2713.94371
0.0809515625,0.0404757812,2554.94274,-2555.14203,0.009765625,1,2715.00577
0.0809613281,0.0404806641,2555.80091,-2556.00072,0.009765625,1,2716.37664
0.0809710937,0.0404855469,2556.63856,-2556.83929,0.009765625,1,2723.61472
0.0809808594,0.0404904297,2547.60912,-2547.63503,0.009765625,0,2727.00058
0.080990625,0.0404953125,2548.75364,-2548.81354,0.01953125,0,2727.29722
0.0810101562,0.0405050781,2551.18637,-2551.20461,0.01953125,0,2728.02062
0.0810296875,0.0405148437,2553.85843,-2553.8777,0.01953125,1,2733.80792
0.0810492187,0.0405246094,2556.4485,-2556.47573,0.01953125,1,2737.71571
0.08106875,0.040534375,2558.96285,-2558.99909,0.01953125,1,2741.6806
0.0810882812,0.0405441406,2561.39844,-2561.44357,0.01953125,1,2746.79674
0.0811078125,0.0405539062,2563.7556,-2563.80865,0.0390625,1,2748.30666
0.081146875,0.0405734375,2568.69245,-2568.7777,0.0390625,1,2750.71122
0.0811859375,0.0405929687,2573.44106,-2573.54568,0.0390625,1,2753.54353
0.081225,0.0406125,2573.31851,-2573.37331,0.0390625,1,2758.17959
0.0812640625,0.0406320312,2578.30258,-2578.39649,0.0390625,1,2759.88176
0.0812835937,0.0406417969,2580.36584,-2580.47963,0.01953125,1,2789.98316
