# ADR90 WP-A2 tau=0 band, build 5c01bb5f7a580be9f73568a2e8f98b3a2b263c39, leg h1.0_e0.60
s_m,s_over_B,q_foot_kPa,q_base_kPa,ds_mm,relaxed,wall_s
0.0558,0.0279,1686.87628,-1685.45338,0.04,1,1555.27746
0.05584,0.02792,1688.03075,-1686.71697,0.04,1,1555.68166
0.05588,0.02794,1691.3884,-1689.98592,0.08,1,1556.39891
0.05592,0.02796,1692.54595,-1691.27284,0.04,1,1557.51356
0.05596,0.02798,1695.94349,-1694.54897,0.04,1,1558.90104
0.056,0.028,1697.12407,-1695.87804,0.04,1,1559.28635
0.05604,0.02802,1700.54302,-1699.13897,0.04,1,1559.65758
0.05608,0.02804,1701.63836,-1700.41128,0.04,1,1560.02529
0.05612,0.02806,1705.08269,-1703.68628,0.08,1,1560.33747
0.05616,0.02808,1706.20263,-1704.97747,0.04,1,1561.19236
0.0562,0.0281,1709.56332,-1708.24766,0.04,1,1561.90354
0.05624,0.02812,1710.74032,-1709.52723,0.04,1,1562.25445
0.05628,0.02814,1714.16553,-1712.78911,0.04,1,1562.90273
0.05632,0.02816,1715.27714,-1714.07507,0.04,1,1563.1974
0.05636,0.02818,1718.65249,-1717.33675,0.08,1,1564.81791
0.0564,0.0282,1719.86128,-1718.6086,0.04,1,1565.70648
0.05644,0.02822,1723.24858,-1721.86786,0.04,1,1565.99871
0.05648,0.02824,1724.36544,-1723.13357,0.04,1,1568.22359
0.05652,0.02826,1720.24422,-1720.24645,0.04,0,1571.47709
0.05656,0.02828,1724.09631,-1724.12074,0.04,0,1571.77308
0.0566,0.0283,1729.15518,-1728.35324,0.08,1,1572.47704
0.05668,0.02834,1737.91172,-1736.06225,0.08,1,1573.22933
0.05676,0.02838,1742.15531,-1740.47742,0.08,1,1574.0112
0.05684,0.02842,1747.28409,-1745.81465,0.08,1,1574.45865
0.05686,0.02843,1748.00214,-1746.76236,0.02,1,1575.16302
0.05688,0.02844,1748.59464,-1747.57666,0.02,1,1575.61913
0.0569,0.02845,1749.64598,-1748.53726,0.02,1,1576.02693
0.05692,0.02846,1750.01793,-1749.44082,0.02,1,1576.36048
0.05694,0.02847,1750.98844,-1750.4122,0.02,1,1576.67223
0.05696,0.02848,1751.99275,-1751.44,0.04,1,1576.98105
0.057,0.0285,1756.25357,-1754.58486,0.04,1,1577.31202
0.05704,0.02852,1751.04079,-1751.09505,0.04,0,1581.49743
0.05708,0.02854,1754.88944,-1754.86985,0.04,0,1581.85431
0.05712,0.02856,1758.58141,-1758.6453,0.04,0,1582.66548
0.05716,0.02858,1764.54515,-1762.96386,0.04,1,1584.17081
0.0572,0.0286,1767.58564,-1766.4097,0.08,1,1585.36715
0.05728,0.02864,1773.22954,-1771.58182,0.08,1,1586.12526
0.05736,0.02868,1778.9529,-1777.40747,0.08,1,1587.00552
0.0574,0.0287,1779.9452,-1778.6306,0.04,1,1588.65208
0.05744,0.02872,1781.93594,-1780.63856,0.04,1,1589.98179
0.05748,0.02874,1784.01372,-1782.83232,0.04,1,1590.32092
0.05752,0.02876,1787.57797,-1786.16492,0.04,1,1591.17187
0.05756,0.02878,1788.88909,-1787.56699,0.04,1,1591.87878
0.0576,0.0288,1792.35022,-1790.91778,0.08,1,1592.67656
0.05768,0.02884,1796.45008,-1795.70734,0.08,1,1593.30352
0.05772,0.02886,1798.62271,-1797.39688,0.04,1,1596.27515
0.05776,0.02888,1800.65693,-1799.42584,0.04,1,1597.22104
0.0578,0.0289,1804.17027,-1802.72132,0.04,1,1598.84869
0.05784,0.02892,1805.34806,-1804.05162,0.04,1,1600.28994
0.05788,0.02894,1808.81856,-1807.37785,0.04,1,1601.11705
0.05792,0.02896,1809.9968,-1808.71383,0.08,1,1601.93135
0.058,0.029,1814.92344,-1814.47771,0.08,1,1603.06795
0.05808,0.02904,1819.81853,-1819.27609,0.08,1,1605.49006
0.05816,0.02908,1824.72761,-1824.24044,0.08,1,1611.42523
0.05824,0.02912,1822.20007,-1822.04108,0.08,0,1616.3019
0.05832,0.02916,1831.93023,-1830.94846,0.08,1,1617.14758
0.0584,0.0292,1838.06115,-1837.03149,0.16,1,1620.95577
0.05856,0.02928,1848.96596,-1848.53771,0.16,1,1621.89525
0.05858,0.02929,1850.13444,-1849.27259,0.02,1,1626.33865
0.0586,0.0293,1851.139,-1850.01391,0.02,1,1626.68611
0.05862,0.02931,1850.14359,-1848.95237,0.02,1,1627.17529
0.05864,0.02932,1851.40528,-1850.50052,0.02,1,1627.62127
0.05866,0.02933,1852.80408,-1851.83711,0.02,1,1627.98542
0.05868,0.02934,1854.05638,-1853.08299,0.04,1,1628.57502
0.05872,0.02936,1857.83958,-1856.38756,0.04,1,1628.8862
0.05876,0.02938,1852.73487,-1852.70791,0.04,0,1632.76728
0.0588,0.0294,1856.73661,-1856.73552,0.04,0,1633.0194
0.05884,0.02942,1863.35313,-1861.24204,0.04,1,1636.95111
0.05888,0.02944,1866.49876,-1865.1189,0.04,1,1638.45086
0.05892,0.02946,1869.7325,-1868.42678,0.08,1,1638.93722
0.059,0.0295,1874.82273,-1873.74126,0.08,1,1639.74417
0.05908,0.02954,1879.1831,-1878.88276,0.08,1,1640.72062
0.05916,0.02958,1884.40362,-1883.95767,0.08,1,1641.69303
0.05924,0.02962,1889.40019,-1889.03163,0.08,1,1642.47046
0.05932,0.02966,1894.45734,-1894.06322,0.08,1,1643.56361
0.05933,0.029665,1895.22406,-1894.55993,0.01,1,1648.70056
0.05934,0.02967,1895.66268,-1894.98529,0.01,1,1649.84061
0.05935,0.029675,1896.08214,-1895.41551,0.01,1,1650.94889
0.05936,0.02968,1896.50837,-1895.84853,0.01,1,1652.10055
0.05937,0.029685,1897.11042,-1896.26816,0.01,1,1652.99567
0.05938,0.02969,1897.55322,-1896.70886,0.02,1,1653.84983
0.0594,0.0297,1898.81035,-1897.54311,0.02,1,1654.14621
0.05942,0.02971,1899.74103,-1898.49901,0.02,1,1654.43761
0.05944,0.02972,1900.69234,-1899.50371,0.02,1,1654.75065
0.05946,0.02973,1901.32006,-1900.48042,0.02,1,1655.04525
0.05948,0.02974,1902.09481,-1901.47875,0.02,1,1655.36297
0.0595,0.02975,1903.12432,-1902.52671,0.04,1,1655.94781
0.05954,0.02977,1907.12599,-1905.79888,0.04,1,1656.96059
0.05958,0.02979,1908.49423,-1907.23342,0.04,1,1659.03191
0.05962,0.02981,1912.04816,-1910.64529,0.04,1,1660.56898
0.05966,0.02983,1913.36046,-1912.07381,0.04,1,1662.56832
0.0597,0.02985,1916.87965,-1915.44968,0.04,1,1665.33235
0.05974,0.02987,1918.12916,-1916.80947,0.08,1,1667.48103
0.05982,0.02991,1922.70651,-1922.65071,0.08,1,1668.99939
0.0599,0.02995,1927.85271,-1927.7474,0.08,1,1670.2616
0.05998,0.02999,1933.22927,-1932.86309,0.08,1,1671.22809
0.06006,0.03003,1936.95195,-1937.27156,0.08,1,1671.90624
0.06014,0.03007,1941.06985,-1941.57321,0.08,1,1672.67982
0.06022,0.03011,1946.89192,-1946.75767,0.16,1,1673.32224
0.0603,0.03015,1951.86266,-1951.53933,0.08,1,1674.1696
0.06038,0.03019,1956.61376,-1956.33968,0.08,1,1674.98016
0.06046,0.03023,1961.3555,-1961.25404,0.08,1,1675.77956
0.06054,0.03027,1964.78617,-1965.304,0.08,1,1676.70753
0.06062,0.03031,1970.49579,-1970.18669,0.08,1,1677.44186
0.0607,0.03035,1975.09485,-1974.845,0.16,1,1678.20515
0.06078,0.03039,1979.92759,-1979.50718,0.08,1,1679.10983
0.06086,0.03043,1983.07322,-1983.4903,0.08,1,1680.00024
0.06094,0.03047,1987.82449,-1988.29879,0.08,1,1681.08543
0.06102,0.03051,1992.33066,-1992.82362,0.08,1,1681.83216
0.0611,0.03055,1997.84368,-1997.65068,0.08,1,1684.07397
0.06118,0.03059,2001.34518,-2001.60515,0.16,1,1686.33821
0.06126,0.03063,2006.68351,-2006.47947,0.08,1,1695.51585
0.06134,0.03067,2003.54392,-2003.59521,0.08,0,1702.27521
0.06138,0.03069,2007.64289,-2007.65132,0.04,0,1702.86153
0.06142,0.03071,2014.10499,-2012.17889,0.04,1,1707.06994
0.06146,0.03073,2017.11764,-2016.12183,0.04,1,1709.8447
0.0615,0.03075,2020.84896,-2019.51487,0.04,1,1710.23294
0.06154,0.03077,2023.83577,-2022.56686,0.04,1,1710.70647
0.06158,0.03079,2026.81613,-2025.43409,0.08,1,1711.30038
0.06162,0.03081,2026.2714,-2025.98226,0.04,1,1712.54732
0.06166,0.03083,2029.64843,-2028.42309,0.04,1,1713.15489
0.0617,0.03085,2033.49548,-2031.94978,0.04,1,1713.4687
0.06174,0.03087,2034.94838,-2033.47319,0.04,1,1713.89442
0.06178,0.03089,2038.39708,-2036.9502,0.04,1,1714.20228
0.06182,0.03091,2039.82083,-2038.33118,0.08,1,1714.60845
0.0619,0.03095,2046.68733,-2046.09197,0.08,1,1715.01062
0.06192,0.03096,2047.08529,-2046.31117,0.02,1,1717.09984
0.06194,0.03097,2047.82951,-2046.96729,0.02,1,1718.85272
0.06196,0.03098,2048.71522,-2047.83521,0.02,1,1719.41329
0.06198,0.03099,2049.64299,-2048.79559,0.02,1,1719.89669
0.062,0.031,2050.64997,-2049.81669,0.02,1,1720.30297
0.06202,0.03101,2051.67433,-2050.86924,0.04,1,1720.65235
0.06206,0.03103,2054.10307,-2052.59974,0.04,1,1720.94908
0.0621,0.03105,2057.47454,-2056.07828,0.04,1,1721.20048
0.06212,0.03106,2057.85815,-2057.06134,0.02,1,1722.16611
0.06214,0.03107,2059.29322,-2058.22903,0.02,1,1722.52415
0.06216,0.03108,2052.50458,-2052.73509,0.02,0,1724.62225
0.06218,0.03109,2054.80515,-2054.80469,0.02,0,1724.74346
0.0622,0.0311,2056.74531,-2056.73575,0.02,0,1725.18656
0.06222,0.03111,2058.69169,-2058.71898,0.04,0,1725.45597
0.06226,0.03113,2064.93909,-2063.26027,0.04,1,1728.15946
0.0623,0.03115,2068.77705,-2067.26977,0.04,1,1729.45901
0.06234,0.03117,2069.99715,-2069.49298,0.04,1,1730.11652
0.06238,0.03119,2074.58168,-2073.19908,0.04,1,1730.79907
0.06242,0.03121,2078.01951,-2076.48873,0.04,1,1731.64492
0.06246,0.03123,2079.1957,-2077.7779,0.08,1,1732.33036
0.0625,0.03125,2081.7932,-2080.59599,0.04,1,1733.11102
0.06254,0.03127,2084.01495,-2082.79778,0.04,1,1733.47528
0.06258,0.03129,2086.65861,-2085.24729,0.04,1,1733.76884
0.06262,0.03131,2089.51123,-2087.83133,0.04,1,1734.28311
0.06266,0.03133,2091.78971,-2090.28867,0.04,1,1735.17274
0.0627,0.03135,2094.34386,-2092.71478,0.08,1,1736.74562
0.06278,0.03139,2099.03724,-2099.05317,0.08,1,1737.5557
0.06286,0.03143,2104.78054,-2104.56114,0.08,1,1738.70001
0.06294,0.03147,2109.82617,-2109.9176,0.08,1,1739.33868
0.06302,0.03151,2115.23858,-2115.32922,0.08,1,1739.994
0.0631,0.03155,2120.51833,-2120.58074,0.08,1,1740.78036
0.06318,0.03159,2124.39048,-2124.93711,0.16,1,1741.63068
0.06326,0.03163,2130.15219,-2130.16072,0.08,1,1743.51881
0.06334,0.03167,2135.24831,-2135.21791,0.08,1,1744.19543
0.06342,0.03171,2139.18796,-2139.75487,0.08,1,1744.92338
0.0635,0.03175,2144.98654,-2144.99166,0.08,1,1745.70283
0.06352,0.03176,2145.88591,-2145.61223,0.02,1,1752.21571
0.06354,0.03177,2146.92229,-2146.61796,0.02,1,1753.95454
0.06356,0.03178,2147.87298,-2147.59371,0.02,1,1755.13293
0.06358,0.03179,2149.59741,-2149.27333,0.02,1,1756.7552
0.0636,0.0318,2151.19738,-2150.85586,0.02,1,1758.88297
0.06362,0.03181,2152.72643,-2152.36801,0.04,1,1760.75121
0.06366,0.03183,2153.19272,-2152.80156,0.04,1,1761.95761
0.0637,0.03185,2148.48842,-2148.70939,0.04,0,1765.47675
0.06374,0.03187,2152.58782,-2152.5881,0.04,0,1765.73107
0.06378,0.03189,2157.97169,-2157.24063,0.04,1,1769.10692
0.06382,0.03191,2162.4339,-2161.42908,0.04,1,1770.88029
0.06386,0.03193,2166.61896,-2165.10345,0.08,1,1771.30486
0.06394,0.03197,2172.56783,-2170.94671,0.08,1,1772.31244
0.06402,0.03201,2176.73269,-2176.38554,0.08,1,1773.43595
