s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s,p_exc_kPa
1.25e-05,1.25e-05,62.2011088,15.5502772,0.0243934583,0.0125,76.1324773,0.00142215529
2.5e-05,2.5e-05,64.3991059,16.0997765,0.0252554486,0.0125,78.9986434,0.00146855255
3.75e-05,3.75e-05,66.5937545,16.6484386,0.0261161256,0.0125,82.0317652,0.0014821478
5e-05,5e-05,68.7857442,17.1964361,0.02697576,0.0125,85.1532228,0.00149321649
6.25e-05,6.25e-05,70.9755467,17.7438867,0.0278345366,0.025,88.7526875,0.00150333326
8.75e-05,8.75e-05,75.3211567,18.8302892,0.0295387579,0.025,94.4581871,0.00152374592
0.0001125,0.0001125,79.6327983,19.9081996,0.0312296578,0.025,98.3972871,0.00154113522
0.0001375,0.0001375,83.9185009,20.9796252,0.0329103852,0.025,102.341956,0.00156088368
0.0001625,0.0001625,88.1842554,22.0460639,0.0345832896,0.025,106.262016,0.00158109174
0.0001875,0.0001875,92.4352054,23.1088014,0.036250388,0.05,110.488147,0.00160248997
0.0002375,0.0002375,100.836448,25.2091121,0.0395451102,0.05,116.743231,0.00164734948
0.0002875,0.0002875,109.198992,27.299748,0.0428246554,0.05,122.209771,0.00169160345
0.0003375,0.0003375,117.528712,29.3821781,0.0460913286,0.05,126.081563,0.00173636232
0.0003875,0.0003875,125.818534,31.4546336,0.0493423547,0.05,130.115069,0.001781385
0.0004375,0.0004375,134.048496,33.512124,0.0525699053,0.1,135.631304,0.00182518427
0.0005375,0.0005375,150.171392,37.542848,0.0588928342,0.1,140.186739,0.00191831774
0.0006375,0.0006375,166.15222,41.538055,0.0651600482,0.1,144.095738,0.00201139341
0.0007375,0.0007375,182.008488,45.502122,0.0713784134,0.1,147.606524,0.00210621776
0.0008375,0.0008375,197.731596,49.4328989,0.0775445571,0.1,151.428979,0.0022024756
0.0009375,0.0009375,213.309797,53.3274492,0.0836538726,0.2,157.75036,0.00229891907
0.0011375,0.0011375,243.598771,60.8996926,0.0955323235,0.2,162.230247,0.00250171628
0.0012375,0.0012375,258.801992,64.7004979,0.101494583,0.1,199.040402,0.00259889665
0.0013375,0.0013375,273.890445,68.4726112,0.107411833,0.1,204.69071,0.00270145348
0.0014375,0.0014375,288.861954,72.2154885,0.113283222,0.1,210.671801,0.00280463046
0.0015375,0.0015375,303.699944,75.9249861,0.119102249,0.1,215.492426,0.00290801772
0.0016375,0.0016375,318.415808,79.6039519,0.12487338,0.2,221.16099,0.00301243774
0.0018375,0.0018375,347.202704,86.800676,0.13616276,0.2,225.774989,0.00322861253
0.0020375,0.0020375,375.592339,93.8980847,0.147296346,0.2,230.708289,0.00344371179
0.0022375,0.0022375,403.578041,100.89451,0.158271521,0.2,236.497667,0.00366091491
0.0024375,0.0024375,431.197178,107.799295,0.16910294,0.2,242.925426,0.00388043762
0.0026375,0.0026375,458.467926,114.616981,0.179797731,0.4,251.662595,0.00410227894
0.0030375,0.0030375,511.300628,127.825157,0.200517174,0.4,260.760428,0.00455732768
0.0034375,0.0034375,562.854893,140.713723,0.220735251,0.4,277.898288,0.00501187457
0.0038375,0.0038375,613.185864,153.296466,0.240473588,0.4,284.941437,0.00546979959
0.0040375,0.0040375,638.21641,159.554103,0.250289837,0.2,325.011662,0.0056967972
0.0042375,0.0042375,662.958534,165.739634,0.259992975,0.2,333.846825,0.00592792286
0.0044375,0.0044375,687.395974,171.848993,0.269576625,0.2,342.988286,0.00615961887
0.0046375,0.0046375,711.543598,177.885899,0.279046618,0.2,352.579955,0.00639164624
0.0048375,0.0048375,735.374209,183.843552,0.288392288,0.4,362.39588,0.00662265576
0.0052375,0.0052375,781.724926,195.431232,0.306569686,0.4,371.307815,0.00708835349
0.0056375,0.0056375,827.061562,206.76539,0.32434939,0.4,384.486948,0.00755209546
0.0060375,0.0060375,871.479141,217.869785,0.341768668,0.4,396.801273,0.00801739283
0.0064375,0.0064375,914.960984,228.740246,0.358820976,0.4,406.865378,0.00848315602
0.0068375,0.0068375,957.565445,239.391361,0.375529202,0.4,419.118811,0.00894990021
0.0072375,0.0072375,999.364115,249.841029,0.391921419,0.4,431.293385,0.00941759695
0.0076375,0.0076375,1040.37218,260.093044,0.408003584,0.4,441.41298,0.00988640304
0.0080375,0.0080375,1080.59684,270.149209,0.42377852,0.4,453.008563,0.0103553482
0.0084375,0.0084375,1120.06528,280.016321,0.439256892,0.4,469.975574,0.0108240165
0.0088375,0.0088375,1158.8647,289.716175,0.454472891,0.4,499.836483,0.0112925247
0.0092375,0.0092375,1197.20422,299.301054,0.469508529,0.4,517.63869,0.0117620865
0.0096375,0.0096375,1234.94976,308.737439,0.484311227,0.4,538.069256,0.0122300084
0.0100375,0.0100375,1272.03781,318.009453,0.49885608,0.4,554.982574,0.012696462
0.0104375,0.0104375,1308.49789,327.124472,0.513154657,0.4,579.830864,0.0131623262
0.0108375,0.0108375,1344.29916,336.074789,0.527194869,0.4,596.40702,0.0136255863
0.0112375,0.0112375,1379.46925,344.867313,0.540987553,0.4,616.587292,0.0140876982
0.0116375,0.0116375,1414.03531,353.508828,0.554543353,0.4,642.700476,0.0145484073
0.0120375,0.0120375,1448.00418,362.001045,0.56786495,0.4,672.230829,0.0150076649
0.0124375,0.0124375,1480.02008,370.005021,0.580420653,0.4,692.499182,0.0154486217
0.0128375,0.0128375,1510.80837,377.702092,0.592494919,0.4,742.206397,0.0159062948
0.0132375,0.0132375,1543.46717,385.866793,0.605302747,0.4,770.494811,0.0163674198
0.0136375,0.0136375,1575.47575,393.868937,0.617855576,0.4,820.301087,0.0168220586
0.0138375,0.0138375,1591.36058,397.840146,0.624085145,0.2,902.86565,0.0170485843
0.0140375,0.0140375,1607.11996,401.779989,0.630265511,0.2,922.129203,0.0172756227
0.0142375,0.0142375,1622.75491,405.688728,0.636397084,0.2,945.933996,0.0175022821
0.0144375,0.0144375,1638.27991,409.569977,0.642485534,0.2,976.331623,0.0177289182
0.0146375,0.0146375,1651.6923,412.923076,0.647745483,0.4,1029.64852,0.0179244285
0.0148375,0.0148375,1667.25757,416.814393,0.653849727,0.2,1130.08939,0.0181757446
0.0150375,0.0150375,1682.62499,420.656249,0.659876382,0.2,1171.55384,0.0183998786
0.0152375,0.0152375,1697.82274,424.455685,0.665836493,0.2,1220.73774,0.0186238446
0.0153375,0.0153375,1705.38909,426.347273,0.668803796,0.1,1305.36261,0.0187355332
0.0154375,0.0154375,1712.9271,428.231774,0.671759981,0.1,1330.49018,0.0188477951
0.0155375,0.0155375,1720.43339,430.108349,0.674703732,0.1,1356.93431,0.0189597858
0.0156375,0.0156375,1727.90883,431.977208,0.67763538,0.1,1379.93817,0.0190717105
0.0157375,0.0157375,1735.35138,433.837846,0.680554131,0.2,1401.99272,0.0191834839
0.0159375,0.0159375,1750.10791,437.526977,0.68634121,0.2,1441.49173,0.0194071598
0.0161375,0.0161375,1764.74428,441.186069,0.692081166,0.2,1484.02536,0.0196301801
0.0163375,0.0163375,1779.25886,444.814714,0.69777336,0.2,1521.17575,0.0198528281
0.0164375,0.0164375,1786.47828,446.61957,0.700604608,0.1,1592.30853,0.019963297
0.0165375,0.0165375,1793.662,448.415499,0.703421851,0.1,1613.69823,0.0200739951
0.0166375,0.0166375,1800.80785,450.201963,0.706224247,0.1,1638.71612,0.0201844936
0.0167375,0.0167375,1807.92272,451.980681,0.709014492,0.1,1657.42686,0.020295014
0.0168375,0.0168375,1815.00748,453.751869,0.711792925,0.2,1676.40047,0.0204055637
0.0169375,0.0169375,1822.06393,455.515984,0.714560262,0.1,1748.3618,0.020516008
0.0169875,0.0169875,1825.58546,456.396365,0.715941302,0.05,1817.46021,0.020571117
0.0170375,0.0170375,1829.10019,457.275048,0.717319676,0.05,1833.96855,0.020626325
0.0170875,0.0170875,1832.60748,458.15187,0.718695133,0.05,1850.41916,0.0206814408
0.0171375,0.0171375,1836.10817,459.027043,0.720068002,0.05,1872.54242,0.0207365875
0.0171875,0.0171875,1839.6023,459.900575,0.721438296,0.1,1893.42041,0.0207916758
0.0172875,0.0172875,1846.56117,461.640293,0.724167363,0.1,1914.38741,0.0209018703
0.0173875,0.0173875,1853.49165,463.372912,0.726885293,0.1,1934.85483,0.021011839
0.0174875,0.0174875,1860.39233,465.098083,0.729591539,0.1,1952.72994,0.0211216289
0.0175875,0.0175875,1867.2712,466.817801,0.732289232,0.1,1975.68783,0.0212315162
0.0176875,0.0176875,1874.12324,468.530809,0.734976399,0.2,1995.79565,0.021341154
0.0178875,0.0178875,1887.70284,471.925709,0.740301922,0.2,2043.11113,0.0215600403
0.0179875,0.0179875,1894.46622,473.616556,0.742954325,0.1,2108.12887,0.021669104
0.0180875,0.0180875,1901.19909,475.299772,0.745594757,0.1,2127.02453,0.0217781244
0.0181875,0.0181875,1907.90582,476.976456,0.748224943,0.1,2146.93457,0.0218870649
0.0182875,0.0182875,1914.57991,478.644979,0.750842327,0.1,2163.27772,0.0219953848
0.0183875,0.0183875,1921.22451,480.306127,0.753448143,0.2,2183.36889,0.0221037252
0.0184875,0.0184875,1927.83696,481.959241,0.756041354,0.1,2245.31629,0.0222117356
0.0185875,0.0185875,1934.42452,483.60613,0.758624802,0.1,2259.7272,0.0223197966
0.0186875,0.0186875,1940.98912,485.24728,0.761199246,0.1,2271.20743,0.0224278716
0.0187875,0.0187875,1947.52447,486.881118,0.76376222,0.1,2285.75911,0.0225356025
0.0188875,0.0188875,1954.03676,488.50919,0.766316149,0.2,2297.24199,0.0226432922
0.0189875,0.0189875,1960.53658,490.134145,0.76886519,0.1,2369.73583,0.0227512583
0.0190875,0.0190875,1967.02177,491.755442,0.771408491,0.1,2391.27236,0.0228589613
0.0191875,0.0191875,1973.48078,493.370196,0.773941528,0.1,2409.94827,0.0229662235
0.0192875,0.0192875,1979.91818,494.979546,0.776466088,0.1,2426.55085,0.0230735103
0.0193875,0.0193875,1986.3312,496.5828,0.778981086,0.2,2446.94371,0.0231806368
0.0194875,0.0194875,1992.71584,498.178959,0.781484954,0.1,2525.14076,0.0232873503
0.0195875,0.0195875,1999.07915,499.769787,0.783980459,0.1,2577.40497,0.0233941095
0.0196875,0.0196875,2005.42232,501.355581,0.786468067,0.1,2594.14645,0.0235008441
0.0197875,0.0197875,2011.74555,502.936387,0.78894785,0.1,2614.92979,0.0236074445
0.0198875,0.0198875,2018.04516,504.51129,0.791418375,0.2,2637.65881,0.0237137236
0.0199875,0.0199875,2024.32431,506.081076,0.793880872,0.1,2713.41702,0.0238199718
0.0200875,0.0200875,2030.58201,507.645503,0.796334961,0.1,2735.33251,0.0239259692
0.0201875,0.0201875,2036.82036,509.20509,0.798781459,0.1,2759.04187,0.0240318984
0.0202875,0.0202875,2043.04624,510.761561,0.80122307,0.1,2781.65355,0.0241379982
0.0203875,0.0203875,2049.25968,512.31492,0.803659798,0.2,2804.87451,0.0242440397
0.0204875,0.0204875,2055.48548,513.871369,0.806101374,0.1,2879.896,0.0243506967
0.0205875,0.0205875,2061.70251,515.425628,0.808539514,0.1,2904.78042,0.0244567822
0.0206375,0.0206375,2064.80737,516.201843,0.809757149,0.05,2982.55558,0.0245096174
0.0206875,0.0206875,2067.90886,516.977215,0.810973461,0.05,3004.39034,0.0245625794
0.0207375,0.0207375,2071.00724,517.751809,0.812188554,0.05,3027.05698,0.0246155908
0.0207875,0.0207875,2074.09999,518.524998,0.813401443,0.05,3044.54734,0.0246684022
0.0208375,0.0208375,2077.18872,519.29718,0.814612752,0.1,3068.39334,0.02472122
0.0209375,0.0209375,2083.34202,520.835506,0.817025897,0.1,3088.83359,0.0248267318
0.0210375,0.0210375,2089.47728,522.369319,0.819431965,0.1,3107.42303,0.024932125
0.0211375,0.0211375,2095.59165,523.897913,0.821829844,0.1,3134.49415,0.0250373961
0.0212375,0.0212375,2101.68711,525.421777,0.824220303,0.1,3158.94992,0.0251426475
0.0213375,0.0213375,2107.75832,526.93958,0.826601256,0.2,3176.71416,0.0252475827
0.0215375,0.0215375,2119.81343,529.953356,0.831328916,0.2,3199.21559,0.025457149
0.0217375,0.0217375,2131.80655,532.951637,0.836032269,0.2,3219.25043,0.025666647
0.0218375,0.0218375,2137.78482,534.446204,0.838376771,0.1,3290.94629,0.0257709449
0.0219375,0.0219375,2143.74315,535.935787,0.840713455,0.1,3307.44574,0.0258753088
0.0220375,0.0220375,2149.68233,537.420582,0.843042627,0.1,3334.78342,0.0259794666
0.0221375,0.0221375,2155.59845,538.899612,0.845362758,0.1,3354.16731,0.0260833495
0.0222375,0.0222375,2161.49356,540.373389,0.847674646,0.2,3373.81569,0.026187129
0.0223375,0.0223375,2167.37212,541.843029,0.849980045,0.1,3461.53806,0.0262909036
0.0224375,0.0224375,2173.22865,543.307163,0.852276808,0.1,3487.58584,0.0263944134
0.0224875,0.0224875,2176.15155,544.037887,0.853423083,0.05,3554.37677,0.0264459753
0.0225375,0.0225375,2179.071,544.767749,0.854568005,0.05,3575.54501,0.0264977664
0.0225625,0.0225625,2180.52967,545.132416,0.855140052,0.025,3636.42595,0.0265235884
0.0225875,0.0225875,2181.98726,545.496815,0.855711679,0.025,3652.109,0.0265494488
0.0226125,0.0226125,2183.44386,545.860965,0.856282914,0.025,3672.88617,0.026575318
0.0226375,0.0226375,2184.89972,546.224929,0.856853859,0.025,3691.27854,0.0266011548
0.0226625,0.0226625,2186.35441,546.588602,0.857424346,0.05,3708.82718,0.0266269596
0.0227125,0.0227125,2189.25907,547.314767,0.858563468,0.05,3734.29214,0.0266786258
0.0227375,0.0227375,2190.71103,547.677757,0.859132886,0.025,3792.7243,0.0267044679
0.0227625,0.0227625,2192.16169,548.040422,0.859701792,0.025,3810.86133,0.0267302402
0.0227875,0.0227875,2193.61108,548.402771,0.860270202,0.025,3827.87586,0.0267560226
0.0228125,0.0228125,2195.05932,548.76483,0.860838159,0.025,3843.52277,0.0267817542
0.0228375,0.0228375,2196.50637,549.126594,0.861405651,0.05,3857.26973,0.0268074697
0.0228875,0.0228875,2199.39487,549.848718,0.862538435,0.05,3874.60121,0.0268589092
0.0229375,0.0229375,2202.27846,550.569615,0.863669295,0.05,3891.25245,0.0269102745
0.0229875,0.0229875,2205.15706,551.289265,0.864798197,0.05,3906.60015,0.0269616618
0.0230375,0.0230375,2208.03085,552.007712,0.865925214,0.05,3924.41071,0.0270129195
0.0230875,0.0230875,2210.90052,552.72513,0.867050614,0.1,3945.0127,0.0270641311
0.0231875,0.0231875,2216.62268,554.155671,0.86929468,0.1,3965.05633,0.0271667198
0.0232875,0.0232875,2222.32422,555.581054,0.871530654,0.1,3983.80019,0.0272689877
0.0233875,0.0233875,2228.00406,557.001015,0.873758123,0.1,4001.15548,0.0273710616
0.0234875,0.0234875,2233.66877,558.417193,0.875979658,0.1,4017.20571,0.0274731874
0.0235875,0.0235875,2239.31094,559.827734,0.87819235,0.2,4036.56113,0.0275749295
0.0236875,0.0236875,2244.93507,561.233768,0.880397971,0.1,4097.56989,0.0276767319
0.0237875,0.0237875,2250.54111,562.635277,0.882596496,0.1,4114.79664,0.0277782044
0.0238875,0.0238875,2256.13205,564.033011,0.884789098,0.1,4131.59825,0.0278797016
0.0239875,0.0239875,2261.70655,565.426638,0.886975256,0.1,4153.59047,0.0279810604
0.0240375,0.0240375,2264.48949,566.122373,0.888066643,0.05,4208.43151,0.0280316386
0.0240875,0.0240875,2267.2686,566.81715,0.889156529,0.05,4227.91399,0.0280822727
0.0241375,0.0241375,2270.04298,567.510745,0.890244559,0.05,4243.18834,0.0281328135
0.0241875,0.0241875,2272.81221,568.203052,0.89133057,0.05,4256.78386,0.0281833057
0.0242375,0.0242375,2275.57688,568.89422,0.892414794,0.1,4272.49993,0.0282337428
0.0242875,0.0242875,2278.33784,569.58446,0.893497562,0.05,4325.07897,0.0282842962
0.0243375,0.0243375,2281.09488,570.27372,0.894578792,0.05,4343.30289,0.0283347295
0.0243875,0.0243875,2283.8474,570.961851,0.895658252,0.05,4363.7887,0.0283852064
0.0244375,0.0244375,2286.59702,571.649255,0.896736571,0.05,4377.83182,0.0284357067
0.0244875,0.0244875,2289.34338,572.335845,0.897813613,0.1,4394.94738,0.0284861765
0.0245875,0.0245875,2294.81842,573.704605,0.899960764,0.1,4415.64337,0.0285869387
0.0246875,0.0246875,2300.26774,575.066934,0.902097827,0.1,4433.58357,0.0286870453
0.0247875,0.0247875,2305.69876,576.424689,0.904227714,0.1,4445.97724,0.028787189
0.0248875,0.0248875,2311.11116,577.77779,0.906350301,0.1,4465.63876,0.0288872074
0.0249375,0.0249375,2313.81173,578.452933,0.907409386,0.05,4519.51179,0.0289370151
0.0249875,0.0249875,2316.50884,579.12721,0.908467113,0.05,4539.23326,0.0289870014
0.0250375,0.0250375,2319.20263,579.800657,0.909523538,0.05,4558.58032,0.0290369617
0.0250875,0.0250875,2321.88988,580.47247,0.9105774,0.05,4576.13044,0.0290866005
0.0251375,0.0251375,2324.57229,581.143074,0.911629365,0.1,4594.25586,0.0291363602
0.0252375,0.0252375,2329.91893,582.479734,0.913726161,0.1,4613.01953,0.0292359428
0.0253375,0.0253375,2335.2484,583.812099,0.91581622,0.1,4630.37637,0.0293353124
0.0253875,0.0253875,2337.90831,584.477077,0.916859359,0.05,4711.85603,0.0293848082
0.0254375,0.0254375,2340.56415,585.141037,0.917900903,0.05,4729.32617,0.0294344355
0.0254875,0.0254875,2343.21489,585.803724,0.918940448,0.05,4743.9998,0.0294839883
0.0255375,0.0255375,2345.86086,586.465215,0.919978119,0.05,4761.14984,0.0295334836
0.0255875,0.0255875,2348.50357,587.125892,0.921014511,0.1,4777.29222,0.0295830699
0.0256875,0.0256875,2353.76739,588.441847,0.923078828,0.1,4795.46961,0.0296817691
0.0257875,0.0257875,2359.01404,589.753511,0.925136412,0.1,4810.96434,0.0297803306
0.0258375,0.0258375,2361.63267,590.408167,0.92616336,0.05,4870.69978,0.029829434
0.0258875,0.0258875,2364.24821,591.062052,0.927189099,0.05,4887.09494,0.0298787385
0.0259375,0.0259375,2366.85977,591.714942,0.928213276,0.05,4901.96585,0.0299279695
0.0259625,0.0259625,2368.16478,592.041195,0.928725064,0.025,4962.9122,0.0299525815
0.0259875,0.0259875,2369.46866,592.367164,0.929236407,0.025,4979.36065,0.0299771662
0.0260125,0.0260125,2370.77155,592.692888,0.929747364,0.025,4995.6452,0.0300017289
0.0260375,0.0260375,2372.07333,593.018334,0.930257885,0.025,5013.35477,0.0300263274
0.0260625,0.0260625,2373.3737,593.343425,0.93076785,0.05,5030.57032,0.0300507995
0.0261125,0.0261125,2375.97039,593.992598,0.931786197,0.05,5047.13925,0.0300999034
0.0261625,0.0261625,2378.56428,594.641071,0.932803446,0.05,5080.37702,0.0301490361
0.0262125,0.0262125,2381.1544,595.288599,0.933819213,0.05,5094.40335,0.0301981181
0.0262625,0.0262625,2383.74041,595.935102,0.93483337,0.05,5108.82742,0.0302470577
0.0263125,0.0263125,2386.32208,596.580519,0.935845826,0.1,5125.43844,0.0302959583
0.0264125,0.0264125,2391.46561,597.866403,0.937862969,0.1,5146.73201,0.0303936732
0.0265125,0.0265125,2396.5963,599.149074,0.939875074,0.1,5166.02603,0.0304914255
0.0266125,0.0266125,2401.71079,600.427697,0.94188083,0.1,5184.37834,0.0305889662
0.0267125,0.0267125,2406.80994,601.702485,0.943880568,0.1,5199.06229,0.0306864542
0.0268125,0.0268125,2411.89221,602.973051,0.945873683,0.2,5222.81144,0.0307836794
0.0269125,0.0269125,2416.96325,604.240811,0.947862397,0.1,5289.61449,0.0308810457
0.0269625,0.0269625,2419.49537,604.873842,0.948855422,0.05,5357.04124,0.0309295794
0.0270125,0.0270125,2422.02332,605.50583,0.949846811,0.05,5369.60143,0.0309781454
0.0270625,0.0270625,2424.5476,606.136899,0.950836758,0.05,5382.84535,0.0310266289
0.0271125,0.0271125,2427.06955,606.767388,0.951825796,0.05,5402.05544,0.0310752537
0.0271625,0.0271625,2429.58731,607.396828,0.952813188,0.1,5424.3128,0.0311236712
0.0272125,0.0272125,2432.10139,608.025346,0.953799134,0.05,5477.41626,0.0311721213
0.0272625,0.0272625,2434.61175,608.652938,0.954783625,0.05,5496.06688,0.0312205571
0.0273125,0.0273125,2437.11667,609.279167,0.955765981,0.05,5515.65158,0.0312688268
0.0273625,0.0273625,2439.61717,609.904292,0.956746604,0.05,5536.65602,0.0313171399
0.0274125,0.0274125,2442.1143,610.528575,0.957725907,0.1,5550.15313,0.0313655364
0.0274625,0.0274625,2444.60616,611.15154,0.958703141,0.05,5622.7719,0.0314137149
0.0274875,0.0274875,2445.85087,611.462718,0.959191281,0.025,5674.52692,0.0314378057
0.0275125,0.0275125,2447.09388,611.77347,0.959678753,0.025,5692.41779,0.0314618316
0.0275375,0.0275375,2448.33591,612.083979,0.960165842,0.025,5708.31067,0.0314859095
0.0275625,0.0275625,2449.57734,612.394336,0.960652694,0.025,5722.60752,0.0315100473
0.0275875,0.0275875,2450.81771,612.704428,0.96113913,0.05,5737.72223,0.0315341212
0.0276375,0.0276375,2453.29523,613.323807,0.96211074,0.05,5756.9872,0.0315823713
0.0276875,0.0276875,2455.77036,613.942591,0.963081415,0.05,5777.36472,0.0316305482
0.0277375,0.0277375,2458.24181,614.560453,0.964050645,0.05,5792.83238,0.0316786761
0.0277875,0.0277875,2460.71009,615.177522,0.965018631,0.05,5819.32457,0.0317268432
0.0278375,0.0278375,2463.17451,615.793627,0.965985105,0.1,5833.41452,0.0317748363
0.0278875,0.0278875,2465.63674,616.409185,0.96695072,0.05,5885.94811,0.0318228837
0.0279375,0.0279375,2468.096,617.024,0.96791517,0.05,5900.50868,0.0318710014
0.0279875,0.0279875,2470.55254,617.638134,0.968878552,0.05,5915.62861,0.0319190245
0.0280375,0.0280375,2473.00593,618.251483,0.969840702,0.05,5929.8572,0.0319669795
0.0280875,0.0280875,2475.4558,618.863949,0.970801468,0.1,5944.60529,0.032014959
0.0281875,0.0281875,2480.33971,620.084927,0.972716795,0.1,5961.47392,0.0321107188
0.0282375,0.0282375,2482.77777,620.694442,0.973672931,0.05,6015.09994,0.0321585035
0.0282875,0.0282875,2485.21185,621.302963,0.974627508,0.05,6031.61968,0.0322063163
0.0283375,0.0283375,2487.64203,621.910507,0.975580551,0.05,6049.93386,0.0322540673
0.0283875,0.0283875,2490.06851,622.517127,0.976532146,0.05,6067.49276,0.032301834
0.0284375,0.0284375,2492.492,623.123,0.977482569,0.1,6081.37585,0.0323494932
0.0285375,0.0285375,2497.32223,624.330557,0.979376843,0.1,6098.76815,0.0324448531
0.0285875,0.0285875,2499.73473,624.933682,0.980322955,0.05,6147.12553,0.0324924339
0.0286375,0.0286375,2502.14485,625.536212,0.981268134,0.05,6168.3673,0.0325401496
0.0286875,0.0286875,2504.55128,626.13782,0.982211866,0.05,6187.16794,0.0325877632
0.0287375,0.0287375,2506.95325,626.738312,0.983153848,0.05,6204.29626,0.0326351846
