s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.04345,120.331188,120.331188,0.2,0,4775.32666
0.04355,120.310521,120.310521,0.1,0,4799.31751
0.04365,120.298756,120.298756,0.1,0,4804.34072
0.04375,120.287137,120.287137,0.1,0,4808.49472
0.04385,120.28815,120.28815,0.1,1,4824.95106
0.04395,120.305675,120.305675,0.1,0,4829.97094
0.04405,120.33807,120.33807,0.2,0,4835.99565
0.04415,120.388287,120.388287,0.1,0,4862.84455
0.04425,120.463497,120.463497,0.1,0,4866.83914
0.04435,120.548807,120.548807,0.1,0,4868.98391
0.04445,120.65347,120.65347,0.1,0,4873.75716
0.04455,120.76502,120.76502,0.1,0,4878.49493
0.04465,120.845546,120.845546,0.2,0,4883.11013
0.04475,120.978087,120.978087,0.1,0,4906.67475
0.04485,121.103534,121.103534,0.1,0,4908.74571
0.04495,121.182109,121.182109,0.1,0,4913.1175
0.04505,121.32687,121.32687,0.1,0,4917.37201
0.04515,121.46822,121.46822,0.1,0,4921.38577
0.04525,121.612843,121.612843,0.2,0,4923.04855
0.04545,121.889556,121.889556,0.2,1,4939.18276
0.04555,121.997601,121.997601,0.1,0,4960.98476
0.04565,122.10665,122.10665,0.1,0,4965.19861
0.04575,122.211615,122.211615,0.1,0,4968.28942
0.04585,122.322635,122.322635,0.1,0,4971.5295
0.04595,122.44048,122.44048,0.1,0,4975.35393
0.04605,122.550499,122.550499,0.2,0,4980.6434
0.04615,122.680394,122.680394,0.1,1,5014.55204
0.0462,122.640416,122.640416,0.05,1,5048.90224
0.04625,122.196154,122.196154,0.05,0,5055.09486
0.0463,121.802347,121.802347,0.05,0,5059.66736
0.04635,121.579793,121.579793,0.05,0,5063.26803
0.0464,121.5022,121.5022,0.05,0,5066.50661
0.04645,121.52037,121.52037,0.1,0,5069.5492
0.04655,121.691051,121.691051,0.1,1,5081.51408
0.04665,121.923032,121.923032,0.1,0,5084.72245
0.04675,122.119781,122.119781,0.1,0,5087.89244
