s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.1648,139.135575,139.135575,0.5,0,2378.97402
0.16505,139.135699,139.135699,0.25,0,2394.59135
0.1653,139.135767,139.135767,0.25,0,2396.21553
0.16555,139.136065,139.136065,0.25,0,2397.29196
0.1658,139.136229,139.136229,0.25,0,2398.70066
0.16605,139.136359,139.136359,0.25,0,2399.8648
0.1663,139.136245,139.136245,0.5,0,2401.22883
0.16655,139.137088,139.137088,0.25,0,2419.37145
0.1668,139.136981,139.136981,0.25,0,2420.81948
0.16705,139.137176,139.137176,0.25,0,2422.27203
0.1673,139.137316,139.137316,0.25,0,2423.39965
0.16755,139.13755,139.13755,0.25,0,2424.95043
0.1678,139.137704,139.137704,0.5,0,2427.62674
0.16805,139.137719,139.137719,0.25,0,2445.07722
0.1683,139.137955,139.137955,0.25,0,2446.44253
0.16855,139.13827,139.13827,0.25,0,2448.43959
0.1688,139.138486,139.138486,0.25,0,2450.13803
0.16905,139.13872,139.13872,0.25,0,2451.89541
0.1693,139.138808,139.138808,0.5,0,2453.72144
0.16955,139.138898,139.138898,0.25,0,2473.13692
0.1698,139.139129,139.139129,0.25,0,2474.99039
0.17005,139.13928,139.13928,0.25,0,2476.66414
0.1703,139.139321,139.139321,0.25,0,2478.37788
0.17055,139.139561,139.139561,0.25,0,2479.32394
0.1708,139.13962,139.13962,0.5,0,2480.73756
0.17105,139.139751,139.139751,0.25,0,2498.76018
0.1713,139.139809,139.139809,0.25,0,2499.8925
0.17155,139.139946,139.139946,0.25,0,2501.48027
0.1718,139.140046,139.140046,0.25,0,2502.7039
0.17205,139.140276,139.140276,0.25,0,2504.06308
0.1723,139.140335,139.140335,0.5,0,2505.26691
0.17255,139.140262,139.140262,0.25,0,2525.34595
0.1728,139.140566,139.140566,0.25,0,2526.67013
0.17305,139.140835,139.140835,0.25,0,2528.10072
0.1733,139.140748,139.140748,0.25,0,2529.17666
0.17355,139.140683,139.140683,0.25,0,2530.55098
0.1738,139.141117,139.141117,0.5,0,2533.1238
0.17405,139.141516,139.141516,0.25,0,2552.41889
0.1743,139.141601,139.141601,0.25,0,2553.79389
0.17455,139.143662,139.143662,0.25,0,2555.2918
0.1748,139.142181,139.142181,0.25,0,2556.38415
0.17505,139.142254,139.142254,0.25,0,2558.71903
0.1753,139.142282,139.142282,0.5,0,2560.3017
0.17555,139.142393,139.142393,0.25,0,2579.5236
0.1758,139.142398,139.142398,0.25,0,2581.00818
0.17605,139.142638,139.142638,0.25,0,2581.95148
0.1763,139.142758,139.142758,0.25,0,2583.27354
0.17655,139.142886,139.142886,0.25,0,2584.72609
0.1768,139.143017,139.143017,0.5,0,2586.03446
0.17705,139.145186,139.145186,0.25,0,2604.86975
0.1773,139.143501,139.143501,0.25,0,2606.63904
0.17755,139.143986,139.143986,0.25,0,2608.41525
0.1778,139.143695,139.143695,0.25,0,2610.33953
0.17805,139.143632,139.143632,0.25,0,2611.96954
0.1783,139.143544,139.143544,0.5,0,2613.36413
0.17855,139.144296,139.144296,0.25,0,2635.77468
0.1788,139.143849,139.143849,0.25,0,2638.61435
0.17905,139.144199,139.144199,0.25,0,2640.44795
0.1793,139.144792,139.144792,0.25,0,2642.18948
