s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.00451,0.002255,56.6487563,0.01,0,620.122298
0.00452,0.00226,56.6933076,0.02,0,620.656108
0.00453,0.002265,56.7379339,0.01,0,635.171574
0.00454,0.00227,56.7812771,0.01,0,635.890898
0.00455,0.002275,56.8298186,0.01,0,636.381399
0.00456,0.00228,56.8737344,0.01,0,636.885163
0.00457,0.002285,56.919821,0.01,0,637.423565
0.00458,0.00229,56.9649122,0.02,0,637.981034
0.00459,0.002295,57.0116269,0.01,0,646.249369
0.0046,0.0023,57.0531863,0.01,0,646.841379
0.00461,0.002305,57.1023747,0.01,0,647.258004
0.00462,0.00231,57.1496896,0.01,0,647.675805
0.00463,0.002315,57.1918462,0.01,0,648.068419
0.00464,0.00232,57.2396984,0.02,0,648.46069
0.00466,0.00233,57.336016,0.02,0,650.242623
0.00468,0.00234,57.4337806,0.02,0,653.594335
0.00469,0.002345,57.4901255,0.01,0,661.786041
0.0047,0.00235,57.5387537,0.01,0,662.098181
0.00471,0.002355,57.5878602,0.01,0,662.424645
0.00472,0.00236,57.6361158,0.01,0,662.817467
0.00473,0.002365,57.6842757,0.01,0,663.207878
0.00474,0.00237,57.7359564,0.02,0,663.595341
0.00476,0.00238,57.8265335,0.02,0,665.430322
0.00478,0.00239,57.958522,0.02,0,667.418734
0.0048,0.0024,58.0879935,0.02,0,668.362792
0.00482,0.00241,58.1869815,0.02,0,669.361679
0.00484,0.00242,58.3086458,0.02,0,669.975106
0.00486,0.00243,58.411628,0.04,0,670.741441
0.00487,0.002435,58.4689786,0.01,0,690.236084
0.00488,0.00244,58.5237859,0.01,0,690.643467
0.00489,0.002445,58.5787177,0.01,0,691.051622
0.0049,0.00245,58.6323629,0.01,0,691.436529
0.00491,0.002455,58.6861945,0.01,0,691.825124
0.00492,0.00246,58.7398622,0.02,0,692.223679
0.00493,0.002465,58.7928479,0.01,0,703.17627
0.00494,0.00247,58.8454421,0.01,0,703.51021
0.00495,0.002475,58.897639,0.01,0,703.887508
0.00496,0.00248,58.9494278,0.01,0,704.521941
0.00497,0.002485,59.0004976,0.01,0,705.148607
0.00498,0.00249,59.0505007,0.02,0,705.579447
0.00499,0.002495,59.1002791,0.01,0,716.71404
0.005,0.0025,59.1496235,0.01,0,717.043713
0.00501,0.002505,59.1987302,0.01,0,717.365591
0.00502,0.00251,59.247527,0.01,0,717.692796
0.00503,0.002515,59.2954553,0.01,0,718.017487
0.00504,0.00252,59.3429613,0.02,0,718.372222
0.00505,0.002525,59.3899242,0.01,0,732.535378
0.00506,0.00253,59.4370813,0.01,0,733.04423
0.00507,0.002535,59.4836015,0.01,0,733.499983
0.00508,0.00254,59.5298885,0.01,0,733.874687
0.00509,0.002545,59.5758927,0.01,0,734.288014
0.0051,0.00255,59.6216381,0.02,0,734.696386
0.00511,0.002555,59.666996,0.01,0,746.511977
0.00512,0.00256,59.7121458,0.01,0,746.874138
0.00513,0.002565,59.7567696,0.01,0,747.177082
0.00514,0.00257,59.8011121,0.01,0,747.634752
0.00515,0.002575,59.8448761,0.01,0,748.228839
0.00516,0.00258,59.9009919,0.02,0,748.696506
0.00517,0.002585,59.9587118,0.01,0,759.004874
0.00518,0.00259,60.0154256,0.01,0,759.303588
0.00519,0.002595,60.0720009,0.01,0,759.657479
0.0052,0.0026,60.1282402,0.01,0,760.060001
0.00521,0.002605,60.1842637,0.01,0,760.468134
0.00522,0.00261,60.2400671,0.02,0,760.814078
0.00523,0.002615,60.2956719,0.01,0,769.807261
0.00524,0.00262,60.3510706,0.01,0,770.217698
0.00525,0.002625,60.4063068,0.01,0,770.62163
0.00526,0.00263,60.4613274,0.01,0,770.93732
0.00527,0.002635,60.5161856,0.01,0,771.309642
0.00528,0.00264,60.5707837,0.02,0,771.756173
0.00529,0.002645,60.6250633,0.01,0,781.452245
0.0053,0.00265,60.6791982,0.01,0,781.749969
0.00531,0.002655,60.7330994,0.01,0,782.123595
0.00532,0.00266,60.7868523,0.01,0,782.438149
0.00533,0.002665,60.8404158,0.01,0,782.746576
0.00534,0.00267,60.8938029,0.02,0,783.094481
0.00535,0.002675,60.9470281,0.01,0,793.638021
0.00536,0.00268,60.9999809,0.01,0,793.936639
0.00537,0.002685,61.0527233,0.01,0,794.233759
0.00538,0.00269,61.1052915,0.01,0,794.559263
0.00539,0.002695,61.1576785,0.01,0,794.951586
0.0054,0.0027,61.2099004,0.02,0,795.358554
0.00541,0.002705,61.2618962,0.01,0,804.069309
0.00542,0.00271,61.3137727,0.01,0,804.526389
0.00543,0.002715,61.3654857,0.01,0,804.929165
0.00544,0.00272,61.4170216,0.01,0,805.320159
0.00545,0.002725,61.4684147,0.01,0,805.715145
0.00546,0.00273,61.5196345,0.02,0,806.112556
0.00547,0.002735,61.5707043,0.01,0,818.294583
0.00548,0.00274,61.6216238,0.01,0,818.675878
0.00549,0.002745,61.6724337,0.01,0,819.070137
0.0055,0.00275,61.7230818,0.01,0,819.468599
0.00551,0.002755,61.7736288,0.01,0,819.816298
0.00552,0.00276,61.8238377,0.02,0,820.106487
0.00553,0.002765,61.8738747,0.01,0,828.651127
0.00554,0.00277,61.923887,0.01,0,828.955736
0.00555,0.002775,61.973772,0.01,0,829.253349
0.00556,0.00278,62.0234596,0.01,0,829.546131
0.00557,0.002785,62.073118,0.01,0,829.849243
0.00558,0.00279,62.1226099,0.02,0,830.148845
0.00559,0.002795,62.1719617,0.01,0,840.23043
0.0056,0.0028,62.2212924,0.01,0,840.564451
0.00561,0.002805,62.2705158,0.01,0,840.875036
0.00562,0.00281,62.3196325,0.01,0,841.283059
0.00563,0.002815,62.3685169,0.01,0,841.696981
0.00564,0.00282,62.4173571,0.02,0,842.108221
0.00565,0.002825,62.4661423,0.01,0,853.094956
0.00566,0.00283,62.5148211,0.01,0,853.500731
0.00567,0.002835,62.5633748,0.01,0,853.903941
