s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.28756,0.14378,268.52418,1,0,59.8478971
0.28856,0.14428,268.54846,1,0,60.0515764
0.28956,0.14478,268.572322,1,0,60.2607987
0.29056,0.14528,268.592095,1,0,60.4734588
0.29156,0.14578,268.608622,1,0,60.6770658
0.29256,0.14628,268.626697,1,0,60.8850679
0.29356,0.14678,268.646775,1,0,61.0900803
0.29456,0.14728,268.659083,1,0,61.2947404
0.29556,0.14778,268.679034,1,0,61.4992273
0.29656,0.14828,268.696018,1,0,61.7021608
0.29756,0.14878,268.717122,1,0,61.9092014
0.29856,0.14928,268.734127,1,0,62.1114771
0.29956,0.14978,268.743496,1,0,62.3442087
0.3,0.15,268.751266,0.88,0,62.5502126
