s_m,s_over_B,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.46455,0.232275,138.591785,138.591785,0.25,0,2553.67817
0.4648,0.2324,138.591908,138.591908,0.25,0,2554.14666
0.46505,0.232525,138.591998,138.591998,0.25,0,2554.67012
0.4653,0.23265,138.59205,138.59205,0.5,0,2555.01252
0.46555,0.232775,138.590868,138.590868,0.25,0,2559.5609
0.4658,0.2329,138.591866,138.591866,0.25,0,2559.94973
0.46605,0.233025,138.59197,138.59197,0.25,0,2560.50729
0.4663,0.23315,138.592084,138.592084,0.25,0,2560.89069
0.46655,0.233275,138.592096,138.592096,0.25,0,2561.28045
0.4668,0.2334,138.592152,138.592152,0.5,0,2561.68495
0.46705,0.233525,138.59214,138.59214,0.25,0,2566.52645
0.4673,0.23365,138.59225,138.59225,0.25,0,2566.98474
0.46755,0.233775,138.590537,138.590537,0.25,0,2567.6787
0.4678,0.2339,138.591988,138.591988,0.25,0,2568.20897
0.46805,0.234025,138.590972,138.590972,0.25,0,2569.07029
0.4683,0.23415,138.591834,138.591834,0.5,0,2569.56006
0.46855,0.234275,138.590794,138.590794,0.25,0,2574.00124
0.4688,0.2344,138.590414,138.590414,0.25,0,2574.85464
0.46905,0.234525,138.590166,138.590166,0.25,0,2575.7213
0.4693,0.23465,138.590382,138.590382,0.25,0,2576.50682
0.46955,0.234775,138.591337,138.591337,0.25,0,2577.00307
0.4698,0.2349,138.590006,138.590006,0.5,0,2577.92215
0.47005,0.235025,138.591367,138.591367,0.25,0,2582.11769
0.4703,0.23515,138.591552,138.591552,0.25,0,2582.57087
0.47055,0.235275,138.59171,138.59171,0.25,0,2583.11475
0.4708,0.2354,138.591816,138.591816,0.25,0,2583.55043
0.47105,0.235525,138.590338,138.590338,0.25,0,2584.26044
0.4713,0.23565,138.589981,138.589981,0.5,0,2584.98696
0.47155,0.235775,138.59152,138.59152,0.25,0,2589.46731
0.4718,0.2359,138.590168,138.590168,0.25,0,2590.31615
0.47205,0.236025,138.590145,138.590145,0.25,0,2591.11749
0.4723,0.23615,138.589925,138.589925,0.25,0,2591.91356
0.47255,0.236275,138.58997,138.58997,0.25,0,2592.71692
0.4728,0.2364,138.591138,138.591138,0.5,0,2593.25422
0.47305,0.236525,138.589731,138.589731,0.25,0,2597.93469
0.4733,0.23665,138.589947,138.589947,0.25,0,2598.77392
0.47355,0.236775,138.589124,138.589124,0.25,0,2599.87167
0.4738,0.2369,138.590999,138.590999,0.25,0,2600.46238
0.47405,0.237025,138.589906,138.589906,0.25,0,2601.50793
0.4743,0.23715,138.589513,138.589513,0.5,0,2602.38458
0.47455,0.237275,138.590055,138.590055,0.25,0,2607.8273
0.4748,0.2374,138.591014,138.591014,0.25,0,2608.55712
0.47505,0.237525,138.590087,138.590087,0.25,0,2609.64424
0.4753,0.23765,138.589597,138.589597,0.25,0,2610.86814
0.47555,0.237775,138.589801,138.589801,0.25,0,2611.76568
0.4758,0.2379,138.589937,138.589937,0.5,0,2612.89558
0.47605,0.238025,138.591003,138.591003,0.25,0,2618.88283
0.4763,0.23815,138.589341,138.589341,0.25,0,2619.77525
0.47655,0.238275,138.589358,138.589358,0.25,0,2620.5767
0.4768,0.2384,138.589299,138.589299,0.25,0,2621.51128
0.47705,0.238525,138.589625,138.589625,0.25,0,2622.41073
0.4773,0.23865,138.590076,138.590076,0.5,0,2623.3205
0.47755,0.238775,138.590938,138.590938,0.25,0,2628.65221
0.4778,0.2389,138.5896,138.5896,0.25,0,2629.42608
0.47805,0.239025,138.590129,138.590129,0.25,0,2630.29933
0.4783,0.23915,138.589612,138.589612,0.25,0,2631.04025
0.47855,0.239275,138.590981,138.590981,0.25,0,2631.42581
0.4788,0.2394,138.589476,138.589476,0.5,0,2632.11462
0.47905,0.239525,138.591118,138.591118,0.25,0,2636.51614
0.4793,0.23965,138.59149,138.59149,0.25,0,2636.89049
0.47955,0.239775,138.591577,138.591577,0.25,0,2637.3194
0.4798,0.2399,138.591795,138.591795,0.25,0,2637.74319
0.48005,0.240025,138.590641,138.590641,0.25,0,2638.44062
0.4803,0.24015,138.590511,138.590511,0.5,0,2639.16243
0.48055,0.240275,138.589661,138.589661,0.25,0,2644.22891
0.4808,0.2404,138.590142,138.590142,0.25,0,2644.98705
0.48105,0.240525,138.59011,138.59011,0.25,0,2645.775
0.4813,0.24065,138.589975,138.589975,0.25,0,2646.56629
0.48155,0.240775,138.589595,138.589595,0.25,0,2647.4404
0.4818,0.2409,138.589295,138.589295,0.5,0,2648.13119
0.48205,0.241025,138.589446,138.589446,0.25,0,2652.62494
0.4823,0.24115,138.590918,138.590918,0.25,0,2653.05201
0.48255,0.241275,138.59114,138.59114,0.25,0,2653.57425
0.4828,0.2414,138.589402,138.589402,0.25,0,2654.2832
0.48305,0.241525,138.589927,138.589927,0.25,0,2655.12212
0.4833,0.24165,138.589447,138.589447,0.5,0,2655.88921
0.48355,0.241775,138.5899,138.5899,0.25,0,2660.69877
0.4838,0.2419,138.589,138.589,0.25,0,2661.59541
0.48405,0.242025,138.589573,138.589573,0.25,0,2662.49821
0.4843,0.24215,138.590771,138.590771,0.25,0,2663.00948
0.48455,0.242275,138.591024,138.591024,0.25,0,2663.57712
0.4848,0.2424,138.589441,138.589441,0.5,0,2664.35757
0.48505,0.242525,138.591088,138.591088,0.25,0,2668.73125
0.4853,0.24265,138.590373,138.590373,0.25,0,2669.48343
0.48555,0.242775,138.590317,138.590317,0.25,0,2670.26279
0.4858,0.2429,138.58948,138.58948,0.25,0,2671.0804
0.48605,0.243025,138.589349,138.589349,0.25,0,2671.79741
0.4863,0.24315,138.591006,138.591006,0.5,0,2672.18145
0.48655,0.243275,138.589647,138.589647,0.25,0,2676.79287
0.4868,0.2434,138.591106,138.591106,0.25,0,2677.34531
0.48705,0.243525,138.589367,138.589367,0.25,0,2678.19119
0.4873,0.24365,138.589393,138.589393,0.25,0,2678.89078
0.48755,0.243775,138.589507,138.589507,0.25,0,2679.56982
0.4878,0.2439,138.590908,138.590908,0.5,0,2680.13797
0.48805,0.244025,138.589633,138.589633,0.25,0,2684.8128
0.4883,0.24415,138.589771,138.589771,0.25,0,2685.6056
0.48855,0.244275,138.589846,138.589846,0.25,0,2686.41922
0.4888,0.2444,138.589269,138.589269,0.25,0,2687.12752
0.48905,0.244525,138.59084,138.59084,0.25,0,2687.57653
0.4893,0.24465,138.589523,138.589523,0.5,0,2688.50362
0.48955,0.244775,138.588939,138.588939,0.25,0,2693.17138
0.4898,0.2449,138.590805,138.590805,0.25,0,2693.59237
0.49005,0.245025,138.591039,138.591039,0.25,0,2694.0738
0.4903,0.24515,138.589694,138.589694,0.25,0,2694.85938
0.49055,0.245275,138.591162,138.591162,0.25,0,2695.20569
0.4908,0.2454,138.591407,138.591407,0.5,0,2695.68046
0.49105,0.245525,138.589986,138.589986,0.25,0,2700.27958
0.4913,0.24565,138.591358,138.591358,0.25,0,2700.65789
0.49155,0.245775,138.58977,138.58977,0.25,0,2701.37017
0.4918,0.2459,138.591356,138.591356,0.25,0,2701.78936
0.49205,0.246025,138.591518,138.591518,0.25,0,2702.23252
0.4923,0.24615,138.591599,138.591599,0.5,0,2702.62747
0.49255,0.246275,138.590025,138.590025,0.25,0,2706.79841
0.4928,0.2464,138.591508,138.591508,0.25,0,2707.32994
0.49305,0.246525,138.590138,138.590138,0.25,0,2708.12025
0.4933,0.24665,138.591498,138.591498,0.25,0,2708.67268
0.49355,0.246775,138.591583,138.591583,0.25,0,2709.12717
0.4938,0.2469,138.590152,138.590152,0.5,0,2709.79581
0.49405,0.247025,138.591493,138.591493,0.25,0,2714.00452
0.4943,0.24715,138.591707,138.591707,0.25,0,2714.2932
0.49455,0.247275,138.591718,138.591718,0.25,0,2714.7489
0.4948,0.2474,138.591836,138.591836,0.25,0,2715.20297
0.49505,0.247525,138.591991,138.591991,0.25,0,2715.65086
0.4953,0.24765,138.590658,138.590658,0.5,0,2716.36313
0.49555,0.247775,138.590522,138.590522,0.25,0,2720.93488
0.4958,0.2479,138.5916,138.5916,0.25,0,2721.39716
0.49605,0.248025,138.591788,138.591788,0.25,0,2721.80237
0.4963,0.24815,138.590624,138.590624,0.25,0,2722.64112
0.49655,0.248275,138.589817,138.589817,0.25,0,2723.42174
0.4968,0.2484,138.591446,138.591446,0.5,0,2723.87284
0.49705,0.248525,138.591569,138.591569,0.25,0,2728.15988
0.4973,0.24865,138.591595,138.591595,0.25,0,2728.71392
0.49755,0.248775,138.5917,138.5917,0.25,0,2729.13362
0.4978,0.2489,138.591777,138.591777,0.25,0,2729.63331
0.49805,0.249025,138.590697,138.590697,0.25,0,2730.5427
0.4983,0.24915,138.591681,138.591681,0.5,0,2731.10109
0.49855,0.249275,138.589776,138.589776,0.25,0,2736.30668
0.4988,0.2494,138.589337,138.589337,0.25,0,2736.99549
0.49905,0.249525,138.590002,138.590002,0.25,0,2737.75447
0.4993,0.24965,138.591159,138.591159,0.25,0,2738.27118
0.49955,0.249775,138.589752,138.589752,0.25,0,2739.07177
0.4998,0.2499,138.591173,138.591173,0.5,0,2739.64892
0.5,0.25,138.591235,138.591235,0.2,0,2739.97262
