s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0232,0.0116,99.9950772,0.02,1,1416.8905
0.02322,0.01161,100.048351,0.02,1,1419.96078
0.023225,0.0116125,100.071506,0.005,1,1431.77628
0.02323,0.011615,100.081477,0.005,1,1434.95755
0.023235,0.0116175,100.106136,0.005,1,1438.07495
0.02324,0.01162,100.110076,0.005,1,1441.24074
0.023245,0.0116225,100.122785,0.005,1,1444.28073
0.02325,0.011625,100.139592,0.01,1,1447.28396
0.02326,0.01163,100.126168,0.01,1,1450.32826
0.02327,0.011635,100.138203,0.01,1,1453.44302
0.02328,0.01164,100.117053,0.01,0,1454.42129
0.02329,0.011645,100.131497,0.01,0,1455.10097
0.0233,0.01165,100.144631,0.01,0,1456.11601
0.02331,0.011655,100.158969,0.02,0,1457.15671
0.02333,0.011665,100.218955,0.02,1,1460.45052
0.02334,0.01167,100.214651,0.01,0,1465.92592
0.02335,0.011675,100.225983,0.01,0,1466.90533
0.02336,0.01168,100.23964,0.01,0,1467.91174
0.02337,0.011685,100.254984,0.01,0,1468.58587
0.02338,0.01169,100.268446,0.01,0,1469.6108
0.02339,0.011695,100.283033,0.02,0,1470.16694
0.02341,0.011705,100.307528,0.02,1,1473.73803
0.02342,0.01171,100.392307,0.01,1,1481.20584
0.02343,0.011715,100.375315,0.01,1,1484.3326
0.02344,0.01172,100.438905,0.01,1,1487.35616
0.02345,0.011725,100.468761,0.01,1,1490.40954
0.02346,0.01173,100.452853,0.01,1,1493.51563
0.02347,0.011735,100.488435,0.02,1,1496.49923
0.02348,0.01174,100.511097,0.01,1,1503.88901
0.02349,0.011745,100.471749,0.01,1,1507.29048
0.023495,0.0117475,100.481982,0.005,1,1515.34852
0.02349625,0.011748125,100.497064,0.00125,1,1529.77837
0.0234965625,0.0117482812,100.485962,0.0003125,1,1550.95376
0.023496875,0.0117484375,100.4845,0.0003125,1,1558.13084
0.0234971875,0.0117485937,100.48316,0.0003125,1,1564.44211
0.0234975,0.01174875,100.486552,0.0003125,1,1568.87222
0.0234978125,0.0117489062,100.487187,0.0003125,1,1572.48933
0.023498125,0.0117490625,100.489999,0.000625,1,1575.52864
0.02349875,0.011749375,100.493997,0.000625,1,1578.63045
0.023499375,0.0117496875,100.500576,0.000625,1,1581.75551
0.0235,0.01175,100.499035,0.000625,1,1584.91656
0.023500625,0.0117503125,100.506333,0.000625,1,1587.96949
0.02350125,0.011750625,100.506112,0.000625,1,1591.09767
0.023501875,0.0117509375,100.508484,0.00125,1,1594.49915
0.023503125,0.0117515625,100.523484,0.00125,1,1598.12877
0.023504375,0.0117521875,100.499707,0.00125,1,1602.67241
0.023505625,0.0117528125,100.507087,0.00125,1,1607.08607
0.023506875,0.0117534375,100.510088,0.00125,1,1611.17931
0.023508125,0.0117540625,100.519394,0.00125,1,1614.65395
0.023509375,0.0117546875,100.522238,0.0025,1,1617.71843
0.023511875,0.0117559375,100.540306,0.0025,1,1620.94925
0.023514375,0.0117571875,100.546762,0.0025,1,1624.01202
0.023516875,0.0117584375,100.571201,0.0025,1,1626.43554
0.023519375,0.0117596875,100.570207,0.0025,1,1629.44064
0.023521875,0.0117609375,100.591608,0.0025,1,1632.26417
0.023524375,0.0117621875,100.605687,0.005,1,1635.3215
0.023529375,0.0117646875,100.569476,0.005,1,1638.49718
0.023534375,0.0117671875,100.59983,0.005,1,1641.53527
0.023539375,0.0117696875,100.56672,0.005,1,1644.86859
0.023544375,0.0117721875,100.606961,0.005,1,1647.82537
0.023546875,0.0117734375,100.570012,0.0025,1,1654.79776
0.023549375,0.0117746875,100.603146,0.0025,1,1657.51432
0.023551875,0.0117759375,100.630408,0.0025,1,1660.25461
0.023554375,0.0117771875,100.646216,0.0025,1,1664.28582
0.023556875,0.0117784375,100.644724,0.0025,1,1668.73617
0.023559375,0.0117796875,100.657676,0.005,1,1673.53971
0.023564375,0.0117821875,100.61501,0.005,1,1678.53831
0.023566875,0.0117834375,100.608411,0.0025,1,1691.88077
0.023569375,0.0117846875,100.61712,0.0025,1,1696.70501
0.023571875,0.0117859375,100.615369,0.0025,1,1701.35834
