s_m,s_over_B,R_kN,q_kPa,ds_mm,relaxed,wall_s
2e-05,1e-05,11.9880179,11.9880179,0.02,0,0.0860586166
4e-05,2e-05,12.3093691,12.3093691,0.02,0,0.174563408
6e-05,3e-05,12.6307203,12.6307203,0.02,0,0.263048172
8e-05,4e-05,12.9520716,12.9520716,0.02,0,0.351973057
0.0001,5e-05,13.2734228,13.2734228,0.02,0,0.441639662
0.00012,6e-05,13.594774,13.594774,0.04,0,0.528834343
0.00016,8e-05,14.2374764,14.2374764,0.04,0,0.613894224
0.0002,0.0001,14.8801789,14.8801789,0.04,0,0.700443745
0.00024,0.00012,15.5228813,15.5228813,0.04,0,0.790014505
0.00028,0.00014,16.1655838,16.1655838,0.04,0,0.880070448
0.00032,0.00016,16.8082862,16.8082862,0.04,0,0.968323231
0.00036,0.00018,17.4509887,17.4509887,0.08,0,1.0588901
0.00044,0.00022,18.7363935,18.7363935,0.08,0,1.14693379
0.00052,0.00026,20.0217984,20.0217984,0.08,0,1.23483324
0.0006,0.0003,21.3072033,21.3072033,0.08,0,1.32389259
0.00068,0.00034,22.5926082,22.5926082,0.08,0,1.40944958
0.00076,0.00038,23.8780131,23.8780131,0.08,0,1.55006528
0.00084,0.00042,25.163418,25.163418,0.16,0,1.68856072
0.001,0.0005,27.7342177,27.7342177,0.16,0,1.84015369
0.00116,0.00058,30.305091,30.305091,0.16,0,2.00870943
0.00132,0.00066,32.8758946,32.8758946,0.16,0,2.20424843
0.00148,0.00074,35.4466571,35.4466571,0.16,0,2.46308684
0.00164,0.00082,37.9919518,37.9919518,0.16,0,2.64571786
0.0018,0.0009,40.4649614,40.4649614,0.2,0,2.83532906
0.002,0.001,43.3447107,43.3447107,0.2,0,2.98220634
0.0022,0.0011,46.0740455,46.0740455,0.2,0,3.22009921
0.0024,0.0012,48.6818237,48.6818237,0.2,0,3.37823081
0.0026,0.0013,51.1673644,51.1673644,0.2,0,3.56802225
0.0028,0.0014,53.548005,53.548005,0.2,0,3.81234527
0.003,0.0015,55.8318162,55.8318162,0.2,0,3.96209168
0.0032,0.0016,58.0308382,58.0308382,0.2,0,4.11037898
0.0034,0.0017,60.1503485,60.1503485,0.2,0,4.31185007
0.0036,0.0018,62.2182352,62.2182352,0.2,0,4.48834085
0.0038,0.0019,64.2527886,64.2527886,0.2,0,4.65576768
0.004,0.002,66.2402655,66.2402655,0.2,0,4.87203169
0.0042,0.0021,68.1785597,68.1785597,0.2,0,5.13621163
0.0044,0.0022,70.0867475,70.0867475,0.2,0,5.29413915
0.0046,0.0023,71.9592012,71.9592012,0.2,0,5.4232223
0.0048,0.0024,73.7747172,73.7747172,0.2,0,5.53723454
0.005,0.0025,75.561745,75.561745,0.2,0,5.69868112
0.0052,0.0026,77.3303757,77.3303757,0.2,0,5.87378407
0.0054,0.0027,79.0802698,79.0802698,0.2,0,6.08637977
0.0056,0.0028,80.812274,80.812274,0.2,0,6.24288607
0.0058,0.0029,82.5242485,82.5242485,0.2,0,6.39773583
0.006,0.003,84.2165817,84.2165817,0.2,0,6.56981707
0.0062,0.0031,85.8832458,85.8832458,0.2,0,6.75709176
0.0064,0.0032,87.5323163,87.5323163,0.2,0,6.97768974
0.0066,0.0033,89.1640704,89.1640704,0.2,0,7.13691401
0.0068,0.0034,90.7812237,90.7812237,0.2,0,7.2845037
0.007,0.0035,92.385285,92.385285,0.2,0,7.44715786
0.0072,0.0036,93.9817385,93.9817385,0.2,0,7.6167748
0.0074,0.0037,95.5415615,95.5415615,0.2,0,7.77091694
0.0076,0.0038,97.0707019,97.0707019,0.2,0,7.93613696
0.0078,0.0039,98.5840306,98.5840306,0.2,0,8.11214948
0.008,0.004,100.087417,100.087417,0.2,0,8.24475765
0.0082,0.0041,101.573335,101.573335,0.2,0,8.42149234
0.0084,0.0042,103.038654,103.038654,0.2,0,8.62218356
0.0086,0.0043,104.481407,104.481407,0.2,0,8.79910445
0.0088,0.0044,105.910758,105.910758,0.2,0,8.98783135
0.009,0.0045,107.330407,107.330407,0.2,0,9.19859838
0.0092,0.0046,108.735076,108.735076,0.2,0,9.37422681
0.0094,0.0047,110.120569,110.120569,0.2,0,9.60509443
0.0096,0.0048,111.492591,111.492591,0.2,0,9.80629206
0.0098,0.0049,112.854655,112.854655,0.2,0,10.0001771
0.01,0.005,114.20359,114.20359,0.2,0,10.2043126
0.0102,0.0051,115.538759,115.538759,0.2,0,10.3999734
0.0104,0.0052,116.858418,116.858418,0.2,0,10.5596018
0.0106,0.0053,118.162439,118.162439,0.2,0,10.7276964
0.0108,0.0054,119.456941,119.456941,0.2,0,10.8973
0.011,0.0055,120.741598,120.741598,0.2,0,11.0867126
0.0112,0.0056,122.015313,122.015313,0.2,0,11.4118919
0.0114,0.0057,123.269072,123.269072,0.2,0,11.6716349
0.0116,0.0058,124.506717,124.506717,0.2,0,11.8714542
0.0118,0.0059,125.731182,125.731182,0.2,0,12.0744052
0.012,0.006,126.94191,126.94191,0.2,0,12.3035185
0.0122,0.0061,128.135195,128.135195,0.2,0,12.6509569
0.0123,0.00615,128.724627,128.724627,0.1,0,16.7265606
0.0124,0.0062,129.311619,129.311619,0.1,0,17.0439482
0.0125,0.00625,129.896326,129.896326,0.1,0,17.2484121
0.0126,0.0063,130.476085,130.476085,0.1,0,17.4657061
0.0127,0.00635,131.050819,131.050819,0.1,0,17.7550046
0.0128,0.0064,131.620338,131.620338,0.2,0,18.000962
0.0129,0.00645,132.18657,132.18657,0.1,0,21.8231995
0.013,0.0065,132.74942,132.74942,0.1,0,22.1143527
0.0131,0.00655,133.302473,133.302473,0.1,0,22.3310471
0.0132,0.0066,133.852701,133.852701,0.1,0,22.5628417
0.0133,0.00665,134.39945,134.39945,0.1,0,22.8004797
0.0134,0.0067,134.942706,134.942706,0.2,0,23.1189857
0.0135,0.00675,135.482729,135.482729,0.1,0,28.2855387
0.0136,0.0068,136.018924,136.018924,0.1,0,28.7121933
0.0137,0.00685,136.550391,136.550391,0.1,0,29.2224722
0.0138,0.0069,137.078115,137.078115,0.1,0,29.7794716
0.0139,0.00695,137.601842,137.601842,0.1,0,30.1604257
0.014,0.007,138.121353,138.121353,0.2,0,30.7092803
0.0141,0.00705,138.63711,138.63711,0.1,0,35.7895062
0.0142,0.0071,139.148955,139.148955,0.1,0,36.4177277
0.0143,0.00715,139.657349,139.657349,0.1,0,36.9336472
0.0144,0.0072,140.16056,140.16056,0.1,0,37.4528096
0.0145,0.00725,140.659271,140.659271,0.1,0,37.7804785
0.0146,0.0073,141.153318,141.153318,0.2,0,38.046114
0.0147,0.00735,141.643581,141.643581,0.1,0,41.4484043
0.0148,0.0074,142.128725,142.128725,0.1,0,41.6898482
0.0149,0.00745,142.609514,142.609514,0.1,0,41.9544749
0.015,0.0075,143.087383,143.087383,0.1,0,42.3515184
0.0151,0.00755,143.560935,143.560935,0.1,0,42.6290901
0.0152,0.0076,144.031463,144.031463,0.2,0,42.8454063
0.0153,0.00765,144.499247,144.499247,0.1,0,46.1854055
0.0154,0.0077,144.964277,144.964277,0.1,0,46.4179842
0.0155,0.00775,145.424372,145.424372,0.1,0,46.6279898
0.0156,0.0078,145.878999,145.878999,0.1,0,46.8308213
0.0157,0.00785,146.328758,146.328758,0.1,0,46.9930451
0.0158,0.0079,146.775911,146.775911,0.2,0,47.2083478
0.0159,0.00795,147.217438,147.217438,0.1,0,50.2002537
0.016,0.008,147.651584,147.651584,0.1,0,50.4673405
0.0161,0.00805,148.078974,148.078974,0.1,0,50.6941042
0.0162,0.0081,148.50137,148.50137,0.1,0,50.9603369
0.01625,0.008125,148.708532,148.708532,0.05,0,53.9929521
0.0163,0.00815,148.910488,148.910488,0.05,0,54.2335804
0.01635,0.008175,149.111388,149.111388,0.05,0,54.6417387
0.0164,0.0082,149.310912,149.310912,0.05,0,55.0455782
0.01645,0.008225,149.508233,149.508233,0.05,0,55.3141022
0.0165,0.00825,149.703601,149.703601,0.1,0,55.5871427
0.01655,0.008275,149.896711,149.896711,0.05,0,58.4963231
0.0166,0.0083,150.085259,150.085259,0.05,0,58.6915729
0.01665,0.008325,150.272029,150.272029,0.05,0,58.9233437
0.0167,0.00835,150.457273,150.457273,0.05,0,59.1789198
0.01675,0.008375,150.640173,150.640173,0.05,0,59.3740582
0.0168,0.0084,150.818851,150.818851,0.1,0,59.5802376
0.01685,0.008425,150.992603,150.992603,0.05,0,62.4059336
0.0169,0.00845,151.16469,151.16469,0.05,0,62.670959
0.01695,0.008475,151.335194,151.335194,0.05,0,62.938333
0.017,0.0085,151.504096,151.504096,0.05,0,63.1853371
0.01705,0.008525,151.671366,151.671366,0.05,0,63.3972111
0.0171,0.00855,151.834596,151.834596,0.1,0,63.6119776
0.01715,0.008575,151.996246,151.996246,0.05,0,66.2769783
0.0172,0.0086,152.155889,152.155889,0.05,0,66.466718
0.01725,0.008625,152.313833,152.313833,0.05,0,66.7691436
0.0173,0.00865,152.469353,152.469353,0.05,0,66.998415
0.01735,0.008675,152.621857,152.621857,0.05,0,67.2130079
0.0174,0.0087,152.772833,152.772833,0.1,0,67.3781962
0.01745,0.008725,152.921314,152.921314,0.05,0,70.3794394
0.0175,0.00875,153.068217,153.068217,0.05,0,70.6828797
0.01755,0.008775,153.210438,153.210438,0.05,0,70.9116509
0.0176,0.0088,153.350879,153.350879,0.05,0,71.1075919
0.01765,0.008825,153.488816,153.488816,0.05,0,71.3270314
0.0177,0.00885,153.624386,153.624386,0.1,0,71.6133189
0.01775,0.008875,153.757756,153.757756,0.05,0,74.3136144
0.0178,0.0089,153.889905,153.889905,0.05,0,74.5125084
0.01785,0.008925,154.018169,154.018169,0.05,0,74.7884114
0.0179,0.00895,154.145195,154.145195,0.05,0,75.0503216
0.01795,0.008975,154.270273,154.270273,0.05,0,75.3260477
0.018,0.009,154.393052,154.393052,0.1,0,75.5901558
0.01805,0.009025,154.513662,154.513662,0.05,0,78.5621262
0.0181,0.00905,154.6308,154.6308,0.05,0,78.859467
0.01815,0.009075,154.745703,154.745703,0.05,0,79.1859915
0.0182,0.0091,154.858338,154.858338,0.05,0,79.4280164
0.01825,0.009125,154.968848,154.968848,0.05,0,79.6911294
0.0183,0.00915,155.077266,155.077266,0.1,0,79.9729178
0.01835,0.009175,155.183566,155.183566,0.05,0,82.6465259
0.0184,0.0092,155.285941,155.285941,0.05,0,82.9211526
0.01845,0.009225,155.386855,155.386855,0.05,0,83.1456661
0.0185,0.00925,155.485528,155.485528,0.05,0,83.3719652
0.01855,0.009275,155.581896,155.581896,0.05,0,83.7323611
0.0186,0.0093,155.676049,155.676049,0.1,0,84.0460844
0.01865,0.009325,155.767801,155.767801,0.05,0,87.1548707
0.0187,0.00935,155.857962,155.857962,0.05,0,87.4722033
0.01875,0.009375,155.945296,155.945296,0.05,0,87.7370305
0.0188,0.0094,156.0302,156.0302,0.05,0,88.0840948
0.01885,0.009425,156.112929,156.112929,0.05,0,88.4632261
0.0189,0.00945,156.193739,156.193739,0.1,0,88.7581108
0.01895,0.009475,156.272235,156.272235,0.05,0,92.1210005
0.019,0.0095,156.348962,156.348962,0.05,0,92.6973467
0.01905,0.009525,156.421733,156.421733,0.05,0,93.2993953
0.0191,0.00955,156.492778,156.492778,0.05,0,93.6214201
0.01915,0.009575,156.561576,156.561576,0.05,0,93.8326671
0.0192,0.0096,156.627931,156.627931,0.1,0,94.1143305
0.01925,0.009625,156.692243,156.692243,0.05,0,97.0096014
0.0193,0.00965,156.754248,156.754248,0.05,0,97.344795
0.01935,0.009675,156.814279,156.814279,0.05,0,97.6741955
0.0194,0.0097,156.872288,156.872288,0.05,0,98.0163465
0.01945,0.009725,156.928256,156.928256,0.05,0,98.2806046
0.0195,0.00975,156.982318,156.982318,0.1,0,98.6182921
0.01955,0.009775,157.034523,157.034523,0.05,0,101.539651
0.0196,0.0098,157.085161,157.085161,0.05,0,101.738166
0.01965,0.009825,157.133448,157.133448,0.05,0,101.976393
0.0197,0.00985,157.180288,157.180288,0.05,0,102.285624
0.01975,0.009875,157.22658,157.22658,0.05,0,102.491224
0.0198,0.0099,157.268943,157.268943,0.1,0,103.059908
0.01985,0.009925,157.311567,157.311567,0.05,0,106.119617
0.019875,0.0099375,157.33139,157.33139,0.025,0,109.087005
0.0199,0.00995,157.35147,157.35147,0.025,0,109.636356
0.019925,0.0099625,157.371144,157.371144,0.025,0,110.188376
0.01995,0.009975,157.390385,157.390385,0.025,0,110.602263
0.019975,0.0099875,157.409434,157.409434,0.025,0,111.167531
0.02,0.01,157.427979,157.427979,0.05,0,111.415195
0.020025,0.0100125,157.446178,157.446178,0.025,0,114.171469
0.02005,0.010025,157.463934,157.463934,0.025,0,114.466377
0.020075,0.0100375,157.481455,157.481455,0.025,0,114.721444
0.0201,0.01005,157.498689,157.498689,0.025,0,114.956611
0.020125,0.0100625,157.515595,157.515595,0.025,0,115.339581
0.02015,0.010075,157.531981,157.531981,0.05,0,115.801141
0.020175,0.0100875,157.548314,157.548314,0.025,0,118.751343
0.0202,0.0101,157.564102,157.564102,0.025,0,119.064261
0.020225,0.0101125,157.579632,157.579632,0.025,0,119.465168
0.02025,0.010125,157.594915,157.594915,0.025,0,119.763623
0.020275,0.0101375,157.609865,157.609865,0.025,0,120.126144
0.0203,0.01015,157.624666,157.624666,0.05,0,120.419806
0.020325,0.0101625,157.639162,157.639162,0.025,0,123.093935
0.02035,0.010175,157.653037,157.653037,0.025,0,123.410674
0.020375,0.0101875,157.666954,157.666954,0.025,0,123.609804
0.0204,0.0102,157.680622,157.680622,0.025,0,123.820455
0.020425,0.0102125,157.693707,157.693707,0.025,0,124.113784
0.02045,0.010225,157.706868,157.706868,0.05,0,124.413646
0.020475,0.0102375,157.719586,157.719586,0.025,0,127.208599
0.0205,0.01025,157.732059,157.732059,0.025,0,127.468937
0.020525,0.0102625,157.74443,157.74443,0.025,0,127.751309
0.02055,0.010275,157.756363,157.756363,0.025,0,128.064551
0.020575,0.0102875,157.768133,157.768133,0.025,0,128.707054
0.0206,0.0103,157.779795,157.779795,0.05,0,129.046169
0.020625,0.0103125,157.790999,157.790999,0.025,0,131.804221
0.02065,0.010325,157.802084,157.802084,0.025,0,132.168589
0.020675,0.0103375,157.812962,157.812962,0.025,0,132.756389
0.0207,0.01035,157.823657,157.823657,0.025,0,132.991205
0.020725,0.0103625,157.834086,157.834086,0.025,0,133.3203
0.02075,0.010375,157.844343,157.844343,0.05,0,133.707287
0.020775,0.0103875,157.854383,157.854383,0.025,0,137.212715
0.0208,0.0104,157.864241,157.864241,0.025,0,137.543872
0.020825,0.0104125,157.873889,157.873889,0.025,0,138.176854
0.02085,0.010425,157.883397,157.883397,0.025,0,138.81447
0.020875,0.0104375,157.892623,157.892623,0.025,0,139.357061
0.0209,0.01045,157.901727,157.901727,0.05,0,139.727416
0.020925,0.0104625,157.91063,157.91063,0.025,0,142.984656
0.02095,0.010475,157.919368,157.919368,0.025,0,143.6336
0.020975,0.0104875,157.927931,157.927931,0.025,0,144.298526
0.021,0.0105,157.936327,157.936327,0.025,0,144.960979
0.021025,0.0105125,157.944605,157.944605,0.025,0,145.620628
0.02105,0.010525,157.952624,157.952624,0.05,0,146.108198
0.021075,0.0105375,157.960532,157.960532,0.025,0,149.031271
0.0211,0.01055,157.968288,157.968288,0.025,0,149.671585
0.021125,0.0105625,157.975922,157.975922,0.025,0,150.320039
0.02115,0.010575,157.983376,157.983376,0.025,0,150.979019
0.021175,0.0105875,157.990641,157.990641,0.025,0,151.416025
0.0212,0.0106,157.99784,157.99784,0.05,0,152.078879
0.021225,0.0106125,158.0049,158.0049,0.025,0,155.031829
0.02125,0.010625,158.01182,158.01182,0.025,0,155.559392
0.021275,0.0106375,158.018497,158.018497,0.025,0,156.107281
0.0213,0.01065,158.025083,158.025083,0.025,0,156.407102
0.021325,0.0106625,158.031594,158.031594,0.025,0,157.027462
0.02135,0.010675,158.037993,158.037993,0.05,0,157.592756
0.021375,0.0106875,158.044103,158.044103,0.025,0,160.753125
0.0214,0.0107,158.050317,158.050317,0.025,0,161.465933
0.021425,0.0107125,158.056493,158.056493,0.025,0,162.050852
0.02145,0.010725,158.062161,158.062161,0.025,0,162.655108
0.021475,0.0107375,158.067979,158.067979,0.025,0,163.231885
0.0215,0.01075,158.073586,158.073586,0.05,0,163.843298
0.021525,0.0107625,158.079218,158.079218,0.025,0,167.140787
0.02155,0.010775,158.084585,158.084585,0.025,0,167.712014
0.021575,0.0107875,158.090161,158.090161,0.025,0,168.193294
0.0216,0.0108,158.095105,158.095105,0.025,0,168.738353
0.021625,0.0108125,158.100301,158.100301,0.025,0,169.40219
0.02165,0.010825,158.105345,158.105345,0.05,0,170.043253
0.021675,0.0108375,158.110288,158.110288,0.025,0,173.009082
0.0217,0.01085,158.115177,158.115177,0.025,0,173.531099
0.021725,0.0108625,158.119903,158.119903,0.025,0,174.123692
0.02175,0.010875,158.124625,158.124625,0.025,0,174.771868
0.021775,0.0108875,158.129156,158.129156,0.025,0,175.477599
0.0218,0.0109,158.133655,158.133655,0.05,0,176.058354
0.021825,0.0109125,158.138083,158.138083,0.025,0,179.261342
0.02185,0.010925,158.142398,158.142398,0.025,0,179.968216
0.021875,0.0109375,158.14666,158.14666,0.025,0,180.594741
0.0219,0.01095,158.150825,158.150825,0.025,0,181.288907
0.021925,0.0109625,158.154922,158.154922,0.025,0,181.918859
0.02195,0.010975,158.158954,158.158954,0.05,0,182.554008
0.021975,0.0109875,158.162889,158.162889,0.025,0,185.711321
0.022,0.011,158.166764,158.166764,0.025,0,186.258695
0.022025,0.0110125,158.170656,158.170656,0.025,0,186.925557
0.02205,0.011025,158.17436,158.17436,0.025,0,187.669853
0.022075,0.0110375,158.177975,158.177975,0.025,0,188.320643
0.0221,0.01105,158.181576,158.181576,0.05,0,188.991731
0.022125,0.0110625,158.185114,158.185114,0.025,0,192.007367
0.02215,0.011075,158.188583,158.188583,0.025,0,192.538713
0.022175,0.0110875,158.192043,158.192043,0.025,0,193.076684
0.0222,0.0111,158.195352,158.195352,0.025,0,193.642354
0.022225,0.0111125,158.198648,158.198648,0.025,0,194.290509
0.02225,0.011125,158.201879,158.201879,0.05,0,194.885721
0.022275,0.0111375,158.205051,158.205051,0.025,0,198.118491
0.0223,0.01115,158.208272,158.208272,0.025,0,198.73386
0.022325,0.0111625,158.211253,158.211253,0.025,0,199.409221
0.02235,0.011175,158.214339,158.214339,0.025,0,200.066136
0.022375,0.0111875,158.21729,158.21729,0.025,0,200.721463
0.0224,0.0112,158.22015,158.22015,0.05,0,201.283264
0.022425,0.0112125,158.22301,158.22301,0.025,0,204.550557
0.02245,0.011225,158.225828,158.225828,0.025,0,205.186793
0.022475,0.0112375,158.228662,158.228662,0.025,0,205.852498
0.0225,0.01125,158.231315,158.231315,0.025,0,206.507704
0.022525,0.0112625,158.234077,158.234077,0.025,0,207.166814
0.02255,0.011275,158.236678,158.236678,0.05,0,207.836061
0.022575,0.0112875,158.239217,158.239217,0.025,0,211.070947
0.0226,0.0113,158.241805,158.241805,0.025,0,211.736094
0.022625,0.0113125,158.244314,158.244314,0.025,0,212.389465
0.02265,0.011325,158.246841,158.246841,0.025,0,213.029555
0.022675,0.0113375,158.249199,158.249199,0.025,0,213.633148
0.0227,0.01135,158.251573,158.251573,0.05,0,214.332167
0.022725,0.0113625,158.253852,158.253852,0.025,0,217.480894
0.02275,0.011375,158.256155,158.256155,0.025,0,218.065715
0.022775,0.0113875,158.258532,158.258532,0.025,0,218.765495
0.0228,0.0114,158.260668,158.260668,0.025,0,219.357039
0.022825,0.0114125,158.262864,158.262864,0.025,0,220.002395
0.02285,0.011425,158.265087,158.265087,0.05,0,220.602185
0.022875,0.0114375,158.267216,158.267216,0.025,0,223.796872
0.0229,0.01145,158.269398,158.269398,0.025,0,224.430104
0.022925,0.0114625,158.271446,158.271446,0.025,0,225.075873
0.02295,0.011475,158.273441,158.273441,0.025,0,225.753697
0.022975,0.0114875,158.275354,158.275354,0.025,0,226.450823
0.023,0.0115,158.277382,158.277382,0.05,0,227.144976
0.023025,0.0115125,158.279321,158.279321,0.025,0,230.502656
0.02305,0.011525,158.28123,158.28123,0.025,0,231.053818
0.023075,0.0115375,158.283117,158.283117,0.025,0,231.850852
0.0231,0.01155,158.284919,158.284919,0.025,0,232.55615
0.023125,0.0115625,158.286798,158.286798,0.025,0,233.270466
0.02315,0.011575,158.288552,158.288552,0.05,0,233.976882
0.023175,0.0115875,158.290271,158.290271,0.025,0,236.787796
0.0232,0.0116,158.292073,158.292073,0.025,0,237.403645
0.023225,0.0116125,158.293799,158.293799,0.025,0,238.071043
0.02325,0.011625,158.295501,158.295501,0.025,0,238.712356
0.023275,0.0116375,158.297179,158.297179,0.025,0,239.36843
0.0233,0.01165,158.298971,158.298971,0.05,0,239.946616
0.023325,0.0116625,158.300558,158.300558,0.025,0,242.970372
0.02335,0.011675,158.301999,158.301999,0.025,0,243.546332
0.023375,0.0116875,158.303649,158.303649,0.025,0,244.178927
0.0234,0.0117,158.305215,158.305215,0.025,0,244.767665
0.023425,0.0117125,158.306816,158.306816,0.025,0,245.307899
0.02345,0.011725,158.308276,158.308276,0.05,0,245.862017
0.023475,0.0117375,158.309835,158.309835,0.025,0,248.870137
0.0235,0.01175,158.311256,158.311256,0.025,0,249.470307
0.023525,0.0117625,158.312778,158.312778,0.025,0,250.10054
0.02355,0.011775,158.31416,158.31416,0.025,0,250.799747
0.023575,0.0117875,158.315648,158.315648,0.025,0,251.337523
0.0236,0.0118,158.316988,158.316988,0.05,0,251.880555
0.023625,0.0118125,158.318464,158.318464,0.025,0,254.555858
0.02365,0.011825,158.31974,158.31974,0.025,0,255.245513
0.023675,0.0118375,158.321195,158.321195,0.025,0,255.919634
0.0237,0.01185,158.322429,158.322429,0.025,0,256.514076
0.023725,0.0118625,158.323879,158.323879,0.025,0,256.819643
0.02375,0.011875,158.325046,158.325046,0.05,0,257.517162
0.023775,0.0118875,158.32633,158.32633,0.025,0,260.716638
0.0238,0.0119,158.327642,158.327642,0.025,0,261.377275
0.023825,0.0119125,158.328913,158.328913,0.025,0,262.036747
0.02385,0.011925,158.330094,158.330094,0.025,0,262.65281
0.023875,0.0119375,158.33138,158.33138,0.025,0,263.183095
0.0239,0.01195,158.332589,158.332589,0.05,0,263.722189
0.023925,0.0119625,158.333781,158.333781,0.025,0,267.074229
0.02395,0.011975,158.334946,158.334946,0.025,0,267.814431
0.023975,0.0119875,158.336071,158.336071,0.025,0,268.491501
0.024,0.012,158.337286,158.337286,0.025,0,269.224874
0.024025,0.0120125,158.338367,158.338367,0.025,0,269.897218
0.02405,0.012025,158.339495,158.339495,0.05,0,270.533013
0.024075,0.0120375,158.340691,158.340691,0.025,0,273.542641
0.0241,0.01205,158.341772,158.341772,0.025,0,274.138035
0.024125,0.0120625,158.342809,158.342809,0.025,0,274.737102
0.02415,0.012075,158.343891,158.343891,0.025,0,275.414743
0.024175,0.0120875,158.344955,158.344955,0.025,0,275.969074
0.0242,0.0121,158.346007,158.346007,0.05,0,276.494399
0.024225,0.0121125,158.347054,158.347054,0.025,0,279.410309
0.02425,0.012125,158.348087,158.348087,0.025,0,279.906531
0.024275,0.0121375,158.349166,158.349166,0.025,0,280.492976
0.0243,0.01215,158.350212,158.350212,0.025,0,281.046594
0.024325,0.0121625,158.351183,158.351183,0.025,0,281.608203
0.02435,0.012175,158.352173,158.352173,0.05,0,282.154532
0.024375,0.0121875,158.353095,158.353095,0.025,0,285.285993
0.0244,0.0122,158.354128,158.354128,0.025,0,285.83142
0.024425,0.0122125,158.355085,158.355085,0.025,0,286.469487
0.02445,0.012225,158.356022,158.356022,0.025,0,287.010224
0.024475,0.0122375,158.356961,158.356961,0.025,0,287.596495
0.0245,0.01225,158.357792,158.357792,0.05,0,288.220873
0.024525,0.0122625,158.358841,158.358841,0.025,0,291.077724
0.02455,0.012275,158.359692,158.359692,0.025,0,291.672024
0.024575,0.0122875,158.360643,158.360643,0.025,0,292.311659
0.0246,0.0123,158.361499,158.361499,0.025,0,292.887597
0.024625,0.0123125,158.362394,158.362394,0.025,0,293.406813
0.02465,0.012325,158.36327,158.36327,0.05,0,294.013065
0.024675,0.0123375,158.364141,158.364141,0.025,0,296.712613
0.0247,0.01235,158.365005,158.365005,0.025,0,297.267531
0.024725,0.0123625,158.365863,158.365863,0.025,0,298.02234
0.02475,0.012375,158.366717,158.366717,0.025,0,298.641371
0.024775,0.0123875,158.367553,158.367553,0.025,0,299.281818
0.0248,0.0124,158.368388,158.368388,0.05,0,299.959466
0.024825,0.0124125,158.369219,158.369219,0.025,0,303.507432
0.02485,0.012425,158.37004,158.37004,0.025,0,304.157452
0.024875,0.0124375,158.370848,158.370848,0.025,0,304.78729
0.0249,0.01245,158.371654,158.371654,0.025,0,305.411521
0.024925,0.0124625,158.372461,158.372461,0.025,0,306.060952
0.02495,0.012475,158.37325,158.37325,0.05,0,306.7115
0.024975,0.0124875,158.374038,158.374038,0.025,0,310.0598
0.025,0.0125,158.374818,158.374818,0.025,0,310.739769
0.025025,0.0125125,158.37559,158.37559,0.025,0,311.48069
0.02505,0.012525,158.376401,158.376401,0.025,0,312.172648
0.025075,0.0125375,158.377121,158.377121,0.025,0,313.443492
0.0251,0.01255,158.377873,158.377873,0.05,0,314.681382
0.025125,0.0125625,158.378622,158.378622,0.025,0,319.227165
0.02515,0.012575,158.379359,158.379359,0.025,0,319.943928
0.025175,0.0125875,158.380102,158.380102,0.025,0,320.770809
0.0252,0.0126,158.380833,158.380833,0.025,0,321.365823
0.025225,0.0126125,158.381561,158.381561,0.025,0,322.460965
0.02525,0.012625,158.382276,158.382276,0.05,0,323.745684
0.025275,0.0126375,158.382992,158.382992,0.025,0,328.826578
0.0253,0.01265,158.383702,158.383702,0.025,0,329.372883
0.025325,0.0126625,158.384344,158.384344,0.025,0,329.989985
0.02535,0.012675,158.385106,158.385106,0.025,0,330.554049
0.025375,0.0126875,158.385801,158.385801,0.025,0,331.220644
0.0254,0.0127,158.386486,158.386486,0.05,0,331.888705
0.025425,0.0127125,158.387171,158.387171,0.025,0,337.86831
0.02545,0.012725,158.387923,158.387923,0.025,0,338.575919
0.025475,0.0127375,158.388524,158.388524,0.025,0,339.295385
0.0255,0.01275,158.389197,158.389197,0.025,0,339.84587
0.025525,0.0127625,158.389862,158.389862,0.025,0,340.428205
0.02555,0.012775,158.39052,158.39052,0.05,0,341.039153
0.025575,0.0127875,158.391174,158.391174,0.025,0,344.616424
0.0256,0.0128,158.391826,158.391826,0.025,0,345.272302
0.025625,0.0128125,158.392484,158.392484,0.025,0,345.95756
0.02565,0.012825,158.393119,158.393119,0.025,0,346.592247
0.025675,0.0128375,158.393757,158.393757,0.025,0,347.098017
0.0257,0.01285,158.39439,158.39439,0.05,0,347.700011
0.025725,0.0128625,158.395022,158.395022,0.025,0,350.792613
0.02575,0.012875,158.395646,158.395646,0.025,0,351.525871
0.025775,0.0128875,158.39627,158.39627,0.025,0,352.393219
0.0258,0.0129,158.396883,158.396883,0.025,0,352.987656
0.025825,0.0129125,158.397487,158.397487,0.025,0,353.583569
0.02585,0.012925,158.398084,158.398084,0.05,0,354.227736
0.025875,0.0129375,158.398675,158.398675,0.025,0,357.155418
0.0259,0.01295,158.399266,158.399266,0.025,0,357.924736
0.025925,0.0129625,158.399852,158.399852,0.025,0,358.662685
0.02595,0.012975,158.400426,158.400426,0.025,0,359.328328
0.025975,0.0129875,158.401055,158.401055,0.025,0,359.890812
0.026,0.013,158.401581,158.401581,0.05,0,360.447496
0.026025,0.0130125,158.40225,158.40225,0.025,0,363.464489
0.02605,0.013025,158.402722,158.402722,0.025,0,364.072564
0.026075,0.0130375,158.403286,158.403286,0.025,0,364.673297
0.0261,0.01305,158.403905,158.403905,0.025,0,365.159003
