s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.14456,0.07228,150.648623,1,0,18.8448765
0.14556,0.07278,150.649543,1,0,18.9891939
0.14656,0.07328,150.650528,1,0,19.1130176
0.14756,0.07378,150.651304,1,0,19.2582102
0.14856,0.07428,150.652335,1,0,19.4021003
0.14956,0.07478,150.653216,1,0,19.5458384
0.15056,0.07528,150.654155,1,0,19.6671028
0.15156,0.07578,150.654875,1,0,19.8095703
0.15256,0.07628,150.655766,1,0,19.9566615
0.15356,0.07678,150.656712,1,0,20.1008856
0.15456,0.07728,150.657519,1,0,20.2452011
0.15556,0.07778,150.658333,1,0,20.3883276
0.15656,0.07828,150.65915,1,0,20.5111821
0.15756,0.07878,150.65985,1,0,20.6564791
0.15856,0.07928,150.660758,1,0,20.8246844
0.15956,0.07978,150.661601,1,0,20.9449484
0.16056,0.08028,150.662109,1,0,21.0903683
0.16156,0.08078,150.662492,1,0,21.2327876
0.16256,0.08128,150.662802,1,0,21.3775699
0.16356,0.08178,150.663231,1,0,21.5250864
0.16456,0.08228,150.663774,1,0,21.6695836
0.16556,0.08278,150.664237,1,0,21.8140063
0.16656,0.08328,150.66469,1,0,21.9581842
0.16756,0.08378,150.665186,1,0,22.1052656
0.16856,0.08428,150.665667,1,0,22.2486253
0.16956,0.08478,150.666182,1,0,22.3931918
0.17056,0.08528,150.666685,1,0,22.5363686
0.17156,0.08578,150.667193,1,0,22.6810248
0.17256,0.08628,150.667674,1,0,22.8272738
0.17356,0.08678,150.668196,1,0,22.9714856
0.17456,0.08728,150.668687,1,0,23.1160166
0.17556,0.08778,150.669234,1,0,23.2579918
0.17656,0.08828,150.669727,1,0,23.4002016
0.17756,0.08878,150.67022,1,0,23.5541251
0.17856,0.08928,150.670758,1,0,23.6986976
0.17956,0.08978,150.671264,1,0,23.843173
0.18056,0.09028,150.671751,1,0,23.9892242
0.18156,0.09078,150.672279,1,0,24.13469
0.18256,0.09128,150.672762,1,0,24.2771008
0.18356,0.09178,150.67327,1,0,24.4204252
0.18456,0.09228,150.673791,1,0,24.5628624
0.18556,0.09278,150.674283,1,0,24.7053645
0.18656,0.09328,150.674778,1,0,24.848783
0.18756,0.09378,150.675268,1,0,24.9946632
0.18856,0.09428,150.675742,1,0,25.1388109
0.18956,0.09478,150.676249,1,0,25.2822533
0.19056,0.09528,150.676718,1,0,25.4274604
0.19156,0.09578,150.677199,1,0,25.5731914
0.19256,0.09628,150.677705,1,0,25.718787
0.19356,0.09678,150.678158,1,0,25.8614104
0.19456,0.09728,150.678662,1,0,26.0057943
0.19556,0.09778,150.679123,1,0,26.1515448
0.19656,0.09828,150.679592,1,0,26.2947087
0.19756,0.09878,150.680061,1,0,26.4404094
0.19856,0.09928,150.680515,1,0,26.5931287
0.19956,0.09978,150.680949,1,0,26.7398922
0.20056,0.10028,150.681431,1,0,26.88484
0.20156,0.10078,150.681876,1,0,27.0288634
0.20256,0.10128,150.682329,1,0,27.173445
0.20356,0.10178,150.682773,1,0,27.3150663
0.20456,0.10228,150.683186,1,0,27.459748
0.20556,0.10278,150.683627,1,0,27.6042514
0.20656,0.10328,150.68409,1,0,27.7479324
0.20756,0.10378,150.684523,1,0,27.892576
0.20856,0.10428,150.684949,1,0,28.0361323
0.20956,0.10478,150.685345,1,0,28.1770339
0.21056,0.10528,150.685795,1,0,28.3201203
0.21156,0.10578,150.686207,1,0,28.4625626
0.21256,0.10628,150.686626,1,0,28.607677
0.21356,0.10678,150.687044,1,0,28.7512431
0.21456,0.10728,150.687429,1,0,28.8927577
0.21556,0.10778,150.687829,1,0,29.0364215
0.21656,0.10828,150.688254,1,0,29.1783752
0.21756,0.10878,150.688635,1,0,29.3226082
0.21856,0.10928,150.68905,1,0,29.4678652
0.21956,0.10978,150.689416,1,0,29.6128275
0.22056,0.11028,150.689834,1,0,29.7581003
0.22156,0.11078,150.690195,1,0,29.9010258
0.22256,0.11128,150.690604,1,0,30.0487573
0.22356,0.11178,150.690983,1,0,30.1922333
0.22456,0.11228,150.691359,1,0,30.335465
0.22556,0.11278,150.691732,1,0,30.4783237
0.22656,0.11328,150.692109,1,0,30.6209521
0.22756,0.11378,150.692266,1,0,30.7666383
0.22856,0.11428,150.692284,1,0,30.9091582
0.22956,0.11478,150.692323,1,0,31.0535471
0.23056,0.11528,150.692374,1,0,31.1965845
0.23156,0.11578,150.692494,1,0,31.3382912
0.23256,0.11628,150.69262,1,0,31.4840639
0.23356,0.11678,150.692749,1,0,31.6295025
0.23456,0.11728,150.692897,1,0,31.7738891
0.23556,0.11778,150.693022,1,0,31.9157121
0.23656,0.11828,150.693187,1,0,32.0578902
0.23756,0.11878,150.693362,1,0,32.2027597
0.23856,0.11928,150.693575,1,0,32.3461857
0.23956,0.11978,150.69374,1,0,32.4896719
0.24056,0.12028,150.693958,1,0,32.6340828
0.24156,0.12078,150.694155,1,0,32.7775495
0.24256,0.12128,150.694338,1,0,32.9216883
0.24356,0.12178,150.694543,1,0,33.0632639
0.24456,0.12228,150.694799,1,0,33.2068698
0.24556,0.12278,150.694981,1,0,33.3495362
0.24656,0.12328,150.695194,1,0,33.4923148
0.24756,0.12378,150.695422,1,0,33.6368091
0.24856,0.12428,150.695681,1,0,33.7817509
0.24956,0.12478,150.695895,1,0,33.9240189
0.25056,0.12528,150.696108,1,0,34.0673225
0.25156,0.12578,150.696322,1,0,34.2128594
0.25256,0.12628,150.696586,1,0,34.3619564
0.25356,0.12678,150.696786,1,0,34.5057564
0.25456,0.12728,150.697049,1,0,34.6479392
0.25556,0.12778,150.697281,1,0,34.7908943
0.25656,0.12828,150.697514,1,0,34.9335098
0.25756,0.12878,150.697738,1,0,35.082865
0.25856,0.12928,150.697948,1,0,35.2277865
0.25956,0.12978,150.698209,1,0,35.3726304
0.26056,0.13028,150.698419,1,0,35.5151534
0.26156,0.13078,150.698652,1,0,35.657505
0.26256,0.13128,150.698926,1,0,35.8030982
0.26356,0.13178,150.699161,1,0,35.9465029
0.26456,0.13228,150.699393,1,0,36.0906901
0.26556,0.13278,150.699618,1,0,36.2327654
0.26656,0.13328,150.699826,1,0,36.3776619
0.26756,0.13378,150.700062,1,0,36.5249496
0.26856,0.13428,150.700334,1,0,36.6706944
0.26956,0.13478,150.700531,1,0,36.8294432
0.27056,0.13528,150.700788,1,0,36.9737439
0.27156,0.13578,150.701027,1,0,37.1177106
0.27256,0.13628,150.701248,1,0,37.2645555
0.27356,0.13678,150.701485,1,0,37.4096563
0.27456,0.13728,150.701682,1,0,37.5523279
0.27556,0.13778,150.70191,1,0,37.6960766
0.27656,0.13828,150.702176,1,0,37.8451006
0.27756,0.13878,150.702393,1,0,37.9879663
0.27856,0.13928,150.702618,1,0,38.1381292
0.27956,0.13978,150.702819,1,0,38.2800744
0.28056,0.14028,150.703043,1,0,38.4258702
0.28156,0.14078,150.703296,1,0,38.5679455
0.28256,0.14128,150.703494,1,0,38.7172434
0.28356,0.14178,150.703749,1,0,38.8654075
0.28456,0.14228,150.70396,1,0,39.0079067
0.28556,0.14278,150.704187,1,0,39.1570387
0.28656,0.14328,150.704378,1,0,39.300679
0.28756,0.14378,150.704591,1,0,39.4485152
0.28856,0.14428,150.704808,1,0,39.5922754
0.28956,0.14478,150.705032,1,0,39.7355168
0.29056,0.14528,150.705278,1,0,39.880805
0.29156,0.14578,150.70549,1,0,40.0232489
0.29256,0.14628,150.705673,1,0,40.1719456
0.29356,0.14678,150.705914,1,0,40.314081
0.29456,0.14728,150.706124,1,0,40.4578366
0.29556,0.14778,150.706323,1,0,40.6013248
0.29656,0.14828,150.706506,1,0,40.7433715
0.29756,0.14878,150.70675,1,0,40.8873339
0.29856,0.14928,150.706956,1,0,41.0327671
0.29956,0.14978,150.707161,1,0,41.1762371
0.3,0.15,150.708008,0.88,0,41.2955098
