# ladrunoBranch census, one row per sampling station.
# station = the existing --cond/--cond-at trigger cadence (every 4 converged steps once ds < 1 mm) UNIONED with --dense stations every 5e-06 of s/B in [0.0108, 0.0113].
# s_min_rel/cond/lam_min_sym_rel are NaN unless --cond is also given (or the station coincides with one --cond already sampled).
# n_gp_seen/n_gp_empty: GPs with/without a live ladrunoBranch response this station (all empty until the C++ token ships).
# n_branch{0,1,2,3} = elastic/f1 cone/f2 tension cutoff/corner GP counts; n_forced = forcedAccept count.
# lowdetK_*: the K-th lowest detAmin GP (ele tag, GP index, value, centroid x, z -- an approximate GP location).
# cornerK_*: the K-th corner-branch GP encountered this station (first 5, ele tag, GP index, centroid x, z).
s_over_B,q_kPa,s_min_rel,cond,lam_min_sym_rel,n_gp_seen,n_gp_empty,n_branch0,n_branch1,n_branch2,n_branch3,n_forced,detAmin_min,n_detAmin_nonpos,I1_min,gamma0_max,gamma1_max,lowdet1_ele,lowdet1_gp,lowdet1_val,lowdet1_x,lowdet1_z,lowdet2_ele,lowdet2_gp,lowdet2_val,lowdet2_x,lowdet2_z,lowdet3_ele,lowdet3_gp,lowdet3_val,lowdet3_x,lowdet3_z,lowdet4_ele,lowdet4_gp,lowdet4_val,lowdet4_x,lowdet4_z,lowdet5_ele,lowdet5_gp,lowdet5_val,lowdet5_x,lowdet5_z,corner1_ele,corner1_gp,corner1_x,corner1_z,corner2_ele,corner2_gp,corner2_x,corner2_z,corner3_ele,corner3_gp,corner3_x,corner3_z,corner4_ele,corner4_gp,corner4_x,corner4_z,corner5_ele,corner5_gp,corner5_x,corner5_z
0.01105,120.62666,0.000224388367,91254.614,-0.0144541045,1600,0,1420,180,0,0,0,-0.0590302379,165,-230.130939,2.01467945e-07,0,119,7,-0.0590302379,1.5,-1.5,119,5,-0.0590274305,1.5,-1.5,89,3,-0.0590219706,-1.5,-1.5,89,1,-0.0590218341,-1.5,-1.5,79,8,-0.0582011717,-2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0111,120.830551,0.000217302896,94211.291,-0.0288770099,1600,0,1404,196,0,0,0,-0.0645067326,172,-230.53141,3.25716705e-10,0,129,4,-0.0645067326,2.63853418,-1.5,129,2,-0.0645065352,2.63853418,-1.5,79,8,-0.0577897409,-2.63853418,-1.5,100,3,-0.054229258,-0.5,-0.5,128,4,-0.0538679878,2.63853418,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01115,121.033855,0.000216923501,94378.7169,-0.0290108385,1600,0,1373,227,0,0,0,-0.0585365546,206,-230.930723,2.21554362e-08,0,89,1,-0.0585365546,-1.5,-1.5,89,3,-0.0585363646,-1.5,-1.5,79,8,-0.0571511863,-2.63853418,-1.5,79,6,-0.0571509981,-2.63853418,-1.5,78,8,-0.0562002353,-2.63853418,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0112,121.2364,0.000215211216,95126.318,-0.029156558,1600,0,1377,223,0,0,0,-0.0628799961,201,-231.328599,1.00647627e-07,0,129,4,-0.0628799961,2.63853418,-1.5,89,3,-0.0582549261,-1.5,-1.5,89,1,-0.0582531564,-1.5,-1.5,78,6,-0.0563167992,-2.63853418,-2.5,78,8,-0.0563158633,-2.63853418,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01125,121.438936,0.000199095187,103293.653,-0.0267187788,1600,0,1342,258,0,0,0,-0.0617053869,238,-231.725052,1.82593265e-08,0,129,4,-0.0617053869,2.63853418,-1.5,129,2,-0.0617034247,2.63853418,-1.5,119,5,-0.057993746,1.5,-1.5,119,7,-0.05799118,1.5,-1.5,89,3,-0.0579598746,-1.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0113,121.639309,0.000231325615,88377.516,-0.0140418999,1600,0,1426,174,0,0,0,-0.0580882805,155,-232.118858,9.28196779e-10,0,89,1,-0.0580882805,-1.5,-1.5,89,3,-0.0580882696,-1.5,-1.5,119,7,-0.0576843492,1.5,-1.5,100,1,-0.0543275825,-0.5,-0.5,99,2,-0.054246692,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0115,122.436332,0.000234314777,86915.6025,-0.0105987252,1600,0,1496,104,0,0,0,-0.0563296146,99,-233.680721,3.74922632e-09,0,119,5,-0.0563296146,1.5,-1.5,119,7,-0.0563294603,1.5,-1.5,99,4,-0.0544730011,-0.5,-1.5,99,2,-0.054472989,-0.5,-1.5,100,3,-0.0544054712,-0.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0117,123.222221,0.000229956856,88645.2212,-0.0159246509,1600,0,1457,143,0,0,0,-0.0594476299,131,-235.215739,3.27612008e-09,0,89,3,-0.0594476299,-1.5,-1.5,89,1,-0.05944759,-1.5,-1.5,119,5,-0.0548731843,1.5,-1.5,119,7,-0.0548729964,1.5,-1.5,99,4,-0.0547085422,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0119,123.995541,0.000219213534,93421.7578,-0.0105908662,1600,0,1404,196,0,0,0,-0.0596660542,175,-236.720142,1.38027762e-07,0,89,3,-0.0596660542,-1.5,-1.5,89,1,-0.059665394,-1.5,-1.5,119,7,-0.055088187,1.5,-1.5,119,5,-0.0550874791,1.5,-1.5,99,2,-0.0549545782,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0121,124.759953,0.000230655248,88493.4307,-0.0108691246,1600,0,1434,166,0,0,0,-0.0596417392,147,-238.19992,4.73943343e-09,0,89,1,-0.0596417392,-1.5,-1.5,89,3,-0.0596417098,-1.5,-1.5,99,2,-0.0551932853,-0.5,-1.5,119,7,-0.0550631011,1.5,-1.5,119,5,-0.0550630248,1.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0123,125.508643,0.000214555434,95484.2682,-0.0222064731,1600,0,1368,232,0,0,0,-0.0642150393,204,-239.655842,4.14775288e-08,0,129,2,-0.0642150393,2.63853418,-1.5,129,4,-0.0642150306,2.63853418,-1.5,79,6,-0.0594651238,-2.63853418,-1.5,79,8,-0.0594637599,-2.63853418,-1.5,89,1,-0.0592303743,-1.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01245,126.062425,0.000229400573,88812.3027,-0.0121780418,1600,0,1472,128,0,0,0,-0.0616567741,113,-240.735271,1.45744372e-09,0,129,2,-0.0616567741,2.63853418,-1.5,129,4,-0.0616562938,2.63853418,-1.5,99,2,-0.0554973281,-0.5,-1.5,99,4,-0.0554973265,-0.5,-1.5,119,4,-0.0550746673,1.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01255,126.431995,0.000224560523,91318.9364,-0.0196844164,1600,0,1363,237,0,0,0,-0.0588719512,216,-241.404974,5.71833575e-09,0,129,2,-0.0588719512,2.63853418,-1.5,129,4,-0.0588672602,2.63853418,-1.5,99,2,-0.0555657282,-0.5,-1.5,99,4,-0.0555657253,-0.5,-1.5,100,3,-0.0547345174,-0.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01265,126.798838,0.000202582431,101095.21,-0.0224301916,1600,0,1362,238,0,0,0,-0.0589628732,225,-242.055198,1.07668231e-08,0,129,4,-0.0589628732,2.63853418,-1.5,129,2,-0.0589615593,2.63853418,-1.5,89,1,-0.0558887329,-1.5,-1.5,99,2,-0.0556463378,-0.5,-1.5,99,4,-0.0556463278,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01275,127.163115,0.000234669574,86751.9433,-0.00613679671,1600,0,1523,77,0,0,0,-0.0606591272,66,-242.710758,5.01706166e-07,0,129,4,-0.0606591272,2.63853418,-1.5,79,6,-0.0573641553,-2.63853418,-1.5,79,8,-0.0570873213,-2.63853418,-1.5,99,4,-0.0557131041,-0.5,-1.5,99,2,-0.0557090138,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01285,127.529285,0.000229744339,89248.2342,-0.0186056721,1600,0,1399,201,0,0,0,-0.0612594566,185,-243.361448,1.07527253e-07,0,129,4,-0.0612594566,2.63853418,-1.5,129,2,-0.0612549901,2.63853418,-1.5,79,8,-0.059286867,-2.63853418,-1.5,79,6,-0.0592697475,-2.63853418,-1.5,99,2,-0.0557972076,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01295,127.901427,0.000216965757,94254.1601,-0.0157390254,1600,0,1421,179,0,0,0,-0.0603799119,159,-244.097534,1.28904092e-06,0,129,2,-0.0603799119,2.63853418,-1.5,129,4,-0.0601631998,2.63853418,-1.5,99,4,-0.0558258266,-0.5,-1.5,99,2,-0.0558240415,-0.5,-1.5,120,6,-0.0552810545,1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01305,128.249179,0.000221161902,92640.134,-0.0174252878,1600,0,1386,214,0,0,0,-0.061006358,189,-244.720767,6.38221833e-07,0,79,6,-0.061006358,-2.63853418,-1.5,129,4,-0.0596233509,2.63853418,-1.5,129,2,-0.0590837768,2.63853418,-1.5,99,4,-0.0559032167,-0.5,-1.5,99,2,-0.055898991,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0131375,128.582152,0.000217630176,94180.6705,-0.0192196862,1600,0,1388,212,0,0,0,-0.0612003901,195,-245.356485,1.92969519e-07,0,79,8,-0.0612003901,-2.63853418,-1.5,79,6,-0.0611371143,-2.63853418,-1.5,129,4,-0.0597527176,2.63853418,-1.5,129,2,-0.0597323161,2.63853418,-1.5,99,4,-0.0559563834,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0131875,128.774675,0.000209855601,97794.2304,-0.0347488289,1600,0,1357,243,0,0,0,-0.0614034867,217,-245.749219,1.60661766e-07,0,79,8,-0.0614034867,-2.63853418,-1.5,79,6,-0.0613896579,-2.63853418,-1.5,77,4,-0.0551885593,-2.63853418,-3.5,77,2,-0.0551883993,-2.63853418,-3.5,100,1,-0.0550040303,-0.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013275,129.10097,0.000212470747,96482.7851,-0.0337574703,1600,0,1372,228,0,0,0,-0.0589784725,204,-246.434962,8.43509546e-07,0,79,8,-0.0589784725,-2.63853418,-1.5,99,2,-0.0558577841,-0.5,-1.5,108,8,-0.0558546302,0.5,-2.5,99,4,-0.0558416918,-0.5,-1.5,108,6,-0.0558400074,0.5,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013325,129.287743,0.000226814521,90021.0132,-0.0171821355,1600,0,1428,172,0,0,0,-0.0558532236,158,-246.802454,3.03353983e-09,0,108,6,-0.0558532236,0.5,-2.5,108,8,-0.0558529593,0.5,-2.5,99,4,-0.0557917115,-0.5,-1.5,99,2,-0.0557916319,-0.5,-1.5,109,7,-0.0538803472,0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013375,129.470912,0.000221864899,92385.9115,-0.0112621948,1600,0,1391,209,0,0,0,-0.06076956,197,-247.152618,7.01066533e-08,0,79,6,-0.06076956,-2.63853418,-1.5,79,8,-0.0606304584,-2.63853418,-1.5,129,2,-0.0588447358,2.63853418,-1.5,129,4,-0.0586946112,2.63853418,-1.5,128,4,-0.0564242168,2.63853418,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013425,129.645721,0.000222557867,92086.9839,-0.0116447636,1600,0,1407,193,0,0,0,-0.0598255151,174,-247.429257,1.40487504e-06,0,129,4,-0.0598255151,2.63853418,-1.5,128,4,-0.0565554677,2.63853418,-2.5,108,6,-0.0558331503,0.5,-2.5,99,4,-0.0556911478,-0.5,-1.5,99,2,-0.0556885581,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01345625,129.764328,0.000218344635,93658.792,-0.0211340362,1600,0,1409,191,0,0,0,-0.0591695822,175,-247.684047,9.42921881e-08,0,129,2,-0.0591695822,2.63853418,-1.5,128,2,-0.0568623397,2.63853418,-2.5,108,6,-0.0557885096,0.5,-2.5,108,8,-0.0557874508,0.5,-2.5,120,6,-0.054449506,1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01348125,129.881578,5.4205734e-07,4.42718335e+09,-118.093874,1600,0,1446,152,0,2,0,-17755813.5,148,-248.017801,7.13767761e-06,0,129,2,-17755813.5,2.63853418,-1.5,129,4,-5621650.84,2.63853418,-1.5,128,2,-0.0565233168,2.63853418,-2.5,128,4,-0.0565006148,2.63853418,-2.5,108,6,-0.0557522086,0.5,-2.5,129,2,2.63853418,-1.5,129,4,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01349375,129.936495,2.36471133e-07,5.12338272e+09,-50.6288019,1600,0,1360,236,0,4,0,-152219998,215,-248.027138,6.27051817e-06,0,129,2,-152219998,2.63853418,-1.5,129,4,-71263970.6,2.63853418,-1.5,79,6,-11111829,-2.63853418,-1.5,128,2,-0.0567749369,2.63853418,-2.5,108,6,-0.055660655,0.5,-2.5,79,6,-2.63853418,-1.5,79,8,-2.63853418,-1.5,129,2,2.63853418,-1.5,129,4,2.63853418,-1.5,nan,nan,nan,nan
0.0135046875,129.964129,2.44862687e-07,4.88033863e+09,-47.2626685,1600,0,1387,209,0,4,0,-308117543,194,-248.0659,5.31130351e-06,0,129,2,-308117543,2.63853418,-1.5,129,4,-50901855.6,2.63853418,-1.5,79,6,-46542393.3,-2.63853418,-1.5,79,8,-5308222.46,-2.63853418,-1.5,108,6,-0.0557643363,0.5,-2.5,79,6,-2.63853418,-1.5,79,8,-2.63853418,-1.5,129,2,2.63853418,-1.5,129,4,2.63853418,-1.5,nan,nan,nan,nan
0.0135109375,129.99913,2.32407588e-07,5.08623755e+09,-54.0489886,1600,0,1367,229,0,4,0,-483110097,223,-248.144737,4.43025882e-06,0,129,2,-483110097,2.63853418,-1.5,129,4,-151731215,2.63853418,-1.5,79,6,-54788050.6,-2.63853418,-1.5,79,8,-21251010.3,-2.63853418,-1.5,128,4,-0.0570234865,2.63853418,-2.5,79,6,-2.63853418,-1.5,79,8,-2.63853418,-1.5,129,2,2.63853418,-1.5,129,4,2.63853418,-1.5,nan,nan,nan,nan
0.0135125,129.967016,2.59461261e-07,4.52759371e+09,-53.5369923,1600,0,1477,119,0,4,0,-431189433,116,-248.107999,3.7611775e-06,0,129,2,-431189433,2.63853418,-1.5,129,4,-216968110,2.63853418,-1.5,79,6,-43660646.1,-2.63853418,-1.5,79,8,-23146089.7,-2.63853418,-1.5,99,4,-0.0556227117,-0.5,-1.5,79,6,-2.63853418,-1.5,79,8,-2.63853418,-1.5,129,2,2.63853418,-1.5,129,4,2.63853418,-1.5,nan,nan,nan,nan
