s_m,s_meas_m,R_kN,q_kPa,ds_mm,wall_s
0.1471,0.1471,4759.02544,1189.75636,0.1,7216.96535
0.1472,0.1472,4757.84304,1189.46076,0.1,7221.35535
0.1473,0.1473,4757.93936,1189.48484,0.2,7226.0934
0.1475,0.1475,4759.48831,1189.87208,0.2,7230.72995
0.1477,0.1477,4760.82844,1190.20711,0.2,7235.83527
0.1479,0.1479,4761.79397,1190.44849,0.2,7240.50894
0.1481,0.1481,4762.06134,1190.51533,0.2,7245.83849
0.1482,0.1482,4763.0115,1190.75288,0.1,7266.12371
0.1483,0.1483,4762.27374,1190.56844,0.1,7269.78654
0.1484,0.1484,4762.36704,1190.59176,0.1,7274.71163
0.1485,0.1485,4763.11716,1190.77929,0.1,7279.14967
0.1486,0.1486,4764.73893,1191.18473,0.1,7283.9011
0.1487,0.1487,4765.52154,1191.38038,0.2,7287.38302
0.1489,0.1489,4765.819,1191.45475,0.2,7290.6937
0.1491,0.1491,4765.17903,1191.29476,0.2,7297.4491
0.1493,0.1493,4765.99756,1191.49939,0.2,7303.79644
0.1494,0.1494,4767.81035,1191.95259,0.1,7324.85589
0.1495,0.1495,4768.65676,1192.16419,0.1,7328.55155
0.1496,0.1496,4769.118,1192.2795,0.1,7332.029
0.1497,0.1497,4769.14975,1192.28744,0.1,7335.88652
0.1498,0.1498,4768.19737,1192.04934,0.1,7339.43774
0.1499,0.1499,4768.07368,1192.01842,0.2,7344.19544
0.1501,0.1501,4769.57058,1192.39264,0.2,7348.26537
0.1503,0.1503,4770.0633,1192.51582,0.2,7354.03574
0.1504,0.1504,4771.97381,1192.99345,0.1,7376.37126
0.1505,0.1505,4772.38303,1193.09576,0.1,7380.6922
0.1506,0.1506,4771.47127,1192.86782,0.1,7385.48488
0.1507,0.1507,4771.23677,1192.80919,0.1,7389.71837
0.1508,0.1508,4771.92491,1192.98123,0.1,7394.5528
0.1509,0.1509,4773.62313,1193.40578,0.2,7398.26506
0.1511,0.1511,4774.67578,1193.66894,0.2,7402.65368
0.1513,0.1513,4774.03696,1193.50924,0.2,7407.40708
0.1515,0.1515,4772.55677,1193.13919,0.2,7414.15387
0.1516,0.1516,4776.36759,1194.0919,0.1,7432.74006
0.1517,0.1517,4777.20853,1194.30213,0.1,7437.7464
0.1518,0.1518,4777.57819,1194.39455,0.1,7442.06972
0.1519,0.1519,4777.44181,1194.36045,0.1,7445.49888
0.152,0.152,4776.92026,1194.23007,0.1,7452.5803
0.1521,0.1521,4776.2919,1194.07297,0.2,7457.12909
0.1523,0.1523,4777.83378,1194.45845,0.2,7461.24343
0.1525,0.1525,4778.35105,1194.58776,0.2,7466.47781
0.1526,0.1526,4780.40006,1195.10002,0.1,7485.37785
0.1527,0.1527,4780.35659,1195.08915,0.1,7489.87612
0.1528,0.1528,4779.23908,1194.80977,0.1,7494.58306
0.1529,0.1529,4779.61106,1194.90276,0.1,7498.91596
0.153,0.153,4782.58552,1195.64638,0.1,7504.10581
0.1531,0.1531,4781.61069,1195.40267,0.2,7507.89473
0.1533,0.1533,4781.467,1195.36675,0.2,7513.98475
0.1535,0.1535,4783.49733,1195.87433,0.2,7520.44248
0.1537,0.1537,4783.81672,1195.95418,0.2,7525.05707
0.1539,0.1539,4783.51971,1195.87993,0.2,7531.54104
0.154,0.154,4785.14691,1196.28673,0.1,7552.33419
0.1541,0.1541,4785.92063,1196.48016,0.1,7555.97206
0.1542,0.1542,4784.82034,1196.20508,0.1,7560.52914
0.1543,0.1543,4784.58624,1196.14656,0.1,7565.18624
0.1544,0.1544,4785.40668,1196.35167,0.1,7569.09414
0.1545,0.1545,4787.48071,1196.87018,0.2,7576.87329
0.1547,0.1547,4787.55223,1196.88806,0.2,7580.95721
0.1549,0.1549,4788.2615,1197.06538,0.2,7588.16259
0.155,0.155,4788.47155,1197.11789,0.1,7604.77095
0.1551,0.1551,4788.51022,1197.12755,0.1,7609.2194
0.1552,0.1552,4788.93563,1197.23391,0.1,7612.99726
0.1553,0.1553,4789.34463,1197.33616,0.1,7616.02951
0.1554,0.1554,4789.66472,1197.41618,0.1,7619.92997
0.1555,0.1555,4790.21033,1197.55258,0.2,7624.08814
0.1557,0.1557,4790.21367,1197.55342,0.2,7628.67313
0.1558,0.1558,4791.96143,1197.99036,0.1,7646.56461
0.1559,0.1559,4792.64965,1198.16241,0.1,7650.35849
0.156,0.156,4791.28782,1197.82195,0.1,7654.67554
0.1561,0.1561,4791.35205,1197.83801,0.1,7659.09304
0.1562,0.1562,4791.96426,1197.99106,0.1,7664.26415
0.1563,0.1563,4794.70289,1198.67572,0.2,7667.83086
0.1565,0.1565,4794.01955,1198.50489,0.2,7672.00187
0.1566,0.1566,4794.18607,1198.54652,0.1,7690.03704
0.1567,0.1567,4793.12583,1198.28146,0.1,7694.5215
0.1568,0.1568,4794.23055,1198.55764,0.1,7698.43431
0.1569,0.1569,4796.82049,1199.20512,0.1,7702.07058
0.157,0.157,4795.78396,1198.94599,0.1,7705.04728
0.1571,0.1571,4794.93733,1198.73433,0.2,7709.40899
0.1573,0.1573,4796.02549,1199.00637,0.2,7712.78232
0.1575,0.1575,4797.49326,1199.37332,0.2,7718.50472
0.1577,0.1577,4799.09045,1199.77261,0.2,7722.67537
0.1579,0.1579,4799.41698,1199.85425,0.2,7726.77109
0.1581,0.1581,4798.68466,1199.67117,0.2,7732.36369
0.1582,0.1582,4800.38263,1200.09566,0.1,7751.52077
0.1583,0.1583,4801.17223,1200.29306,0.1,7755.88988
0.1584,0.1584,4799.78346,1199.94586,0.1,7759.47625
0.1585,0.1585,4799.89624,1199.97406,0.1,7764.33227
0.1586,0.1586,4800.70695,1200.17674,0.1,7768.64508
0.1587,0.1587,4802.3741,1200.59352,0.2,7772.79047
0.1589,0.1589,4803.46078,1200.8652,0.2,7776.33242
0.1591,0.1591,4802.05425,1200.51356,0.2,7780.83533
0.1592,0.1592,4804.12482,1201.0312,0.1,7801.78214
0.1593,0.1593,4804.74293,1201.18573,0.1,7805.00361
0.1594,0.1594,4803.57714,1200.89429,0.1,7808.7851
0.1595,0.1595,4803.37255,1200.84314,0.1,7812.96993
0.1596,0.1596,4804.19841,1201.0496,0.1,7817.67583
0.1597,0.1597,4806.84212,1201.71053,0.2,7822.11466
0.1599,0.1599,4806.10061,1201.52515,0.2,7826.41832
0.16,0.16,4806.35653,1201.58913,0.1,7848.96894
0.1601,0.1601,4805.28706,1201.32176,0.1,7853.47649
0.1602,0.1602,4806.26333,1201.56583,0.1,7858.58265
0.1603,0.1603,4808.96779,1202.24195,0.1,7862.47901
0.1604,0.1604,4807.87647,1201.96912,0.1,7866.88158
0.1605,0.1605,4806.95994,1201.73998,0.2,7871.52348
0.1607,0.1607,4808.0328,1202.0082,0.2,7876.06638
0.1609,0.1609,4809.38166,1202.34541,0.2,7880.68359
0.1611,0.1611,4810.32865,1202.58216,0.2,7885.17593
0.1613,0.1613,4810.35728,1202.58932,0.2,7889.74234
0.1614,0.1614,4811.70323,1202.92581,0.1,7910.80511
0.1615,0.1615,4810.75938,1202.68984,0.1,7916.00366
0.1616,0.1616,4810.9356,1202.7339,0.1,7919.87512
0.1617,0.1617,4811.58079,1202.8952,0.1,7924.45682
0.1618,0.1618,4813.30593,1203.32648,0.1,7928.25856
0.1619,0.1619,4813.87958,1203.4699,0.2,7931.70061
0.1621,0.1621,4812.95536,1203.23884,0.2,7936.27191
0.1623,0.1623,4811.32742,1202.83186,0.2,7945.37598
0.1624,0.1624,4815.75905,1203.93976,0.1,7965.57297
0.1625,0.1625,4816.14466,1204.03617,0.1,7969.40437
0.1626,0.1626,4814.66524,1203.66631,0.1,7973.14572
0.1627,0.1627,4814.57294,1203.64323,0.1,7978.41007
0.1628,0.1628,4815.16207,1203.79052,0.1,7983.27038
0.1629,0.1629,4818.00761,1204.5019,0.2,7987.07567
0.1631,0.1631,4817.18446,1204.29611,0.2,7990.8218
0.1632,0.1632,4817.19278,1204.29819,0.1,8009.63421
0.1633,0.1633,4816.24594,1204.06149,0.1,8014.19885
0.1634,0.1634,4817.16425,1204.29106,0.1,8018.07875
0.1635,0.1635,4819.97477,1204.99369,0.1,8021.90699
0.1636,0.1636,4818.797,1204.69925,0.1,8025.04105
0.1637,0.1637,4817.85052,1204.46263,0.2,8028.5697
0.1639,0.1639,4818.92832,1204.73208,0.2,8032.8883
0.1641,0.1641,4820.77628,1205.19407,0.2,8036.91985
0.1643,0.1643,4822.16303,1205.54076,0.2,8040.95131
0.1645,0.1645,4821.67553,1205.41888,0.2,8045.6357
0.1646,0.1646,4822.00451,1205.50113,0.1,8065.26591
0.1647,0.1647,4821.73567,1205.43392,0.1,8069.53895
0.1648,0.1648,4821.48464,1205.37116,0.1,8074.23937
0.1649,0.1649,4822.15473,1205.53868,0.1,8078.31919
0.165,0.165,4824.01796,1206.00449,0.1,8083.14219
0.1651,0.1651,4824.57659,1206.14415,0.2,8087.17664
0.1653,0.1653,4823.77083,1205.94271,0.2,8092.97235
0.1654,0.1654,4824.99826,1206.24957,0.1,8113.7848
0.1655,0.1655,4824.53376,1206.13344,0.1,8117.87395
0.1656,0.1656,4824.24292,1206.06073,0.1,8122.03031
0.1657,0.1657,4825.07344,1206.26836,0.1,8126.89322
0.1658,0.1658,4826.7553,1206.68883,0.1,8131.04856
0.1659,0.1659,4827.33588,1206.83397,0.2,8135.86562
0.1661,0.1661,4826.39704,1206.59926,0.2,8139.89302
0.1662,0.1662,4827.89848,1206.97462,0.1,8160.10531
0.1663,0.1663,4829.10094,1207.27524,0.1,8163.59913
0.1664,0.1664,4828.1948,1207.0487,0.1,8166.85927
0.1665,0.1665,4826.98001,1206.745,0.1,8172.37632
0.1666,0.1666,4827.59511,1206.89878,0.1,8176.77097
0.1667,0.1667,4828.18743,1207.04686,0.2,8181.24256
0.1669,0.1669,4829.60273,1207.40068,0.2,8185.76688
0.1671,0.1671,4830.73149,1207.68287,0.2,8189.81538
0.1673,0.1673,4830.99062,1207.74766,0.2,8194.00305
0.1675,0.1675,4830.83047,1207.70762,0.2,8201.55613
0.1677,0.1677,4831.73529,1207.93382,0.2,8208.46665
0.1678,0.1678,4833.09132,1208.27283,0.1,8226.62252
0.1679,0.1679,4832.25242,1208.0631,0.1,8230.71489
0.168,0.168,4832.21845,1208.05461,0.1,8235.92169
0.1681,0.1681,4832.90304,1208.22576,0.1,8240.85378
0.1682,0.1682,4835.57537,1208.89384,0.1,8245.58818
0.1683,0.1683,4834.5058,1208.62645,0.2,8249.83411
0.1685,0.1685,4834.21916,1208.55479,0.2,8253.93453
0.1687,0.1687,4834.84473,1208.71118,0.2,8263.2188
0.1688,0.1688,4836.69516,1209.17379,0.1,8283.20256
0.1689,0.1689,4837.35442,1209.3386,0.1,8287.23834
0.169,0.169,4835.45519,1208.8638,0.1,8291.27899
0.1691,0.1691,4835.70621,1208.92655,0.1,8295.76427
0.1692,0.1692,4836.33809,1209.08452,0.1,8300.79914
0.1693,0.1693,4836.62635,1209.15659,0.2,8306.7716
0.1695,0.1695,4838.26165,1209.56541,0.2,8311.96108
0.1697,0.1697,4839.26,1209.815,0.2,8316.08343
0.1699,0.1699,4838.40467,1209.60117,0.2,8321.44967
0.17,0.17,4840.28806,1210.07202,0.1,8342.71883
0.1701,0.1701,4841.03729,1210.25932,0.1,8346.61316
0.1702,0.1702,4839.39865,1209.84966,0.1,8350.92334
0.1703,0.1703,4839.55646,1209.88911,0.1,8355.32319
0.1704,0.1704,4840.21323,1210.05331,0.1,8361.97886
0.1705,0.1705,4842.96086,1210.74022,0.2,8366.01328
0.1707,0.1707,4842.24178,1210.56045,0.2,8370.59307
0.1708,0.1708,4842.00299,1210.50075,0.1,8393.13631
0.1709,0.1709,4841.09618,1210.27404,0.1,8397.9265
0.171,0.171,4842.06179,1210.51545,0.1,8402.81675
0.1711,0.1711,4842.41831,1210.60458,0.1,8406.9942
0.1712,0.1712,4845.19454,1211.29864,0.1,8411.96605
0.1713,0.1713,4844.08697,1211.02174,0.2,8415.71996
0.1715,0.1715,4843.71877,1210.92969,0.2,8420.86351
0.1717,0.1717,4845.51335,1211.37834,0.2,8429.05196
0.1719,0.1719,4846.14733,1211.53683,0.2,8433.36219
0.172,0.172,4845.7576,1211.4394,0.1,8452.99728
0.1721,0.1721,4844.86211,1211.21553,0.1,8458.22124
0.1722,0.1722,4845.70286,1211.42571,0.1,8462.59253
0.1723,0.1723,4848.58711,1212.14678,0.1,8466.67895
0.1724,0.1724,4846.79744,1211.69936,0.1,8470.6923
0.1725,0.1725,4846.45187,1211.61297,0.2,8475.2512
0.1727,0.1727,4847.4935,1211.87338,0.2,8480.10978
0.1729,0.1729,4848.96442,1212.24111,0.2,8485.76891
0.1731,0.1731,4850.08814,1212.52203,0.2,8490.82145
0.1733,0.1733,4848.96514,1212.24129,0.2,8496.7519
0.1734,0.1734,4850.45341,1212.61335,0.1,8517.14858
0.1735,0.1735,4850.04082,1212.51021,0.1,8521.61495
0.1736,0.1736,4849.88528,1212.47132,0.1,8526.81755
0.1737,0.1737,4850.6525,1212.66313,0.1,8530.7616
0.1738,0.1738,4852.31754,1213.07939,0.1,8535.00529
0.1739,0.1739,4852.9365,1213.23412,0.2,8538.66182
0.1741,0.1741,4852.00633,1213.00158,0.2,8543.75958
0.1743,0.1743,4851.47804,1212.86951,0.2,8550.48988
0.1745,0.1745,4853.27904,1213.31976,0.2,8556.26364
0.1747,0.1747,4855.2024,1213.8006,0.2,8560.5322
0.1749,0.1749,4855.72071,1213.93018,0.2,8564.56851
0.175,0.175,4855.43908,1213.85977,0.1,8582.66874
0.1751,0.1751,4854.03318,1213.50829,0.1,8586.59531
0.1752,0.1752,4855.01914,1213.75478,0.1,8590.77994
0.1753,0.1753,4855.3835,1213.84588,0.1,8594.87686
0.1754,0.1754,4858.19244,1214.54811,0.1,8599.75005
0.1755,0.1755,4856.40657,1214.10164,0.2,8603.80097
0.1757,0.1757,4856.95003,1214.23751,0.2,8608.4989
0.1759,0.1759,4858.65622,1214.66406,0.2,8615.24277
0.1761,0.1761,4858.7754,1214.69385,0.2,8620.21602
0.1763,0.1763,4858.26081,1214.5652,0.2,8627.04206
0.1764,0.1764,4859.96082,1214.99021,0.1,8647.00472
0.1765,0.1765,4860.54084,1215.13521,0.1,8651.03346
0.1766,0.1766,4859.76622,1214.94156,0.1,8655.04876
0.1767,0.1767,4858.98802,1214.747,0.1,8659.94811
0.1768,0.1768,4859.93804,1214.98451,0.1,8665.4771
0.1769,0.1769,4862.65479,1215.6637,0.2,8669.59028
0.1771,0.1771,4861.8369,1215.45923,0.2,8673.06925
0.1772,0.1772,4861.70299,1215.42575,0.1,8692.11085
0.1773,0.1773,4860.53542,1215.13385,0.1,8695.66666
0.1774,0.1774,4861.6993,1215.42483,0.1,8700.98755
0.1775,0.1775,4861.97898,1215.49475,0.1,8704.35471
0.1776,0.1776,4862.32521,1215.5813,0.1,8709.07418
0.1777,0.1777,4865.10153,1216.27538,0.2,8713.02838
0.1779,0.1779,4864.25446,1216.06361,0.2,8719.04922
0.178,0.178,4864.31419,1216.07855,0.1,8740.39003
0.1781,0.1781,4862.98319,1215.7458,0.1,8745.5831
0.1782,0.1782,4863.89429,1215.97357,0.1,8749.98305
0.1783,0.1783,4864.36336,1216.09084,0.1,8756.09099
0.1784,0.1784,4867.22226,1216.80556,0.1,8760.1528
0.1785,0.1785,4865.40113,1216.35028,0.2,8764.80848
0.1787,0.1787,4865.82983,1216.45746,0.2,8770.077
0.1789,0.1789,4867.45614,1216.86403,0.2,8776.18337
0.1791,0.1791,4867.74982,1216.93745,0.2,8782.47225
0.1792,0.1792,4867.80228,1216.95057,0.1,8803.23766
0.1793,0.1793,4867.37222,1216.84305,0.1,8808.67897
0.1794,0.1794,4866.89698,1216.72424,0.1,8813.11284
0.1795,0.1795,4867.78464,1216.94616,0.1,8818.93496
0.1796,0.1796,4870.41649,1217.60412,0.1,8823.08549
0.1797,0.1797,4869.42837,1217.35709,0.2,8827.15891
0.1799,0.1799,4869.05288,1217.26322,0.2,8831.50573
0.1801,0.1801,4870.10968,1217.52742,0.2,8837.97842
0.1803,0.1803,4871.18613,1217.79653,0.2,8842.52191
0.1805,0.1805,4870.24343,1217.56086,0.2,8846.80499
0.1806,0.1806,4872.51012,1218.12753,0.1,8864.96515
0.1807,0.1807,4873.33287,1218.33322,0.1,8868.52184
0.1808,0.1808,4871.45988,1217.86497,0.1,8872.36057
0.1809,0.1809,4871.71857,1217.92964,0.1,8875.75361
0.181,0.181,4872.12643,1218.03161,0.1,8881.19575
0.1811,0.1811,4872.64175,1218.16044,0.2,8885.56292
0.1813,0.1813,4874.24927,1218.56232,0.2,8890.78817
0.1815,0.1815,4874.83691,1218.70923,0.2,8895.29501
0.1817,0.1817,4874.84588,1218.71147,0.2,8899.34608
0.1819,0.1819,4875.29322,1218.82331,0.2,8905.94044
0.1821,0.1821,4875.85293,1218.96323,0.2,8911.91679
0.1822,0.1822,4877.02002,1219.255,0.1,8928.66298
0.1823,0.1823,4877.89302,1219.47326,0.1,8932.57902
0.1824,0.1824,4876.0207,1219.00517,0.1,8937.05139
0.1825,0.1825,4876.0326,1219.00815,0.1,8940.56995
0.1826,0.1826,4876.68218,1219.17054,0.1,8944.49237
0.1827,0.1827,4877.04127,1219.26032,0.2,8948.04061
0.1829,0.1829,4878.66745,1219.66686,0.2,8952.39987
0.1831,0.1831,4879.87527,1219.96882,0.2,8957.0857
0.1833,0.1833,4880.09537,1220.02384,0.2,8963.25862
0.1835,0.1835,4880.17875,1220.04469,0.2,8969.04176
0.1837,0.1837,4879.76144,1219.94036,0.2,8974.74861
0.1839,0.1839,4880.33351,1220.08338,0.4,8980.26452
0.1841,0.1841,4882.49277,1220.62319,0.2,8999.93477
0.1843,0.1843,4883.13635,1220.78409,0.2,9004.16247
0.1844,0.1844,4882.91751,1220.72938,0.1,9023.12248
0.1845,0.1845,4881.3005,1220.32512,0.1,9026.85333
0.1846,0.1846,4882.37273,1220.59318,0.1,9030.35714
0.1847,0.1847,4882.70211,1220.67553,0.1,9034.85751
0.1848,0.1848,4883.09068,1220.77267,0.1,9038.44293
0.1849,0.1849,4885.87076,1221.46769,0.2,9042.83257
0.1851,0.1851,4884.96329,1221.24082,0.2,9046.99003
0.1852,0.1852,4884.98588,1221.24647,0.1,9065.57346
0.1853,0.1853,4883.56513,1220.89128,0.1,9069.8994
0.1854,0.1854,4884.61516,1221.15379,0.1,9074.77458
0.1855,0.1855,4884.99729,1221.24932,0.1,9079.33613
0.1856,0.1856,4885.333,1221.33325,0.1,9084.0525
0.1857,0.1857,4888.188,1222.047,0.2,9087.08883
0.1859,0.1859,4887.19372,1221.79843,0.2,9091.42272
0.1861,0.1861,4886.44936,1221.61234,0.2,9099.26233
0.1863,0.1863,4887.5878,1221.89695,0.2,9105.14807
0.1864,0.1864,4889.44001,1222.36,0.1,9123.60189
0.1865,0.1865,4889.26736,1222.31684,0.1,9126.8989
0.1866,0.1866,4887.35746,1221.83937,0.1,9131.13852
0.1867,0.1867,4887.99546,1221.99887,0.1,9134.74931
0.1868,0.1868,4888.47557,1222.11889,0.1,9140.32623
0.1869,0.1869,4888.73037,1222.18259,0.2,9145.73376
0.1871,0.1871,4890.37988,1222.59497,0.2,9150.80748
0.1873,0.1873,4891.46448,1222.86612,0.2,9155.08181
0.1875,0.1875,4891.58234,1222.89558,0.2,9159.14908
0.1877,0.1877,4891.79701,1222.94925,0.2,9165.06829
0.1879,0.1879,4891.8523,1222.96307,0.2,9171.39134
0.188,0.188,4893.09402,1223.27351,0.1,9190.21367
0.1881,0.1881,4892.00584,1223.00146,0.1,9194.55702
0.1882,0.1882,4892.02243,1223.00561,0.1,9198.84088
0.1883,0.1883,4892.59591,1223.14898,0.1,9202.70487
0.1884,0.1884,4892.88627,1223.22157,0.1,9207.82845
0.1885,0.1885,4895.80355,1223.95089,0.2,9211.92877
0.1887,0.1887,4895.04254,1223.76063,0.2,9216.27075
0.1888,0.1888,4894.48356,1223.62089,0.1,9234.09444
0.1889,0.1889,4893.39682,1223.3492,0.1,9239.19934
0.189,0.189,4894.48028,1223.62007,0.1,9243.51953
0.1891,0.1891,4894.76569,1223.69142,0.1,9247.75601
0.1892,0.1892,4895.00338,1223.75085,0.1,9251.96362
0.1893,0.1893,4895.53976,1223.88494,0.2,9256.46188
0.1895,0.1895,4896.93827,1224.23457,0.2,9260.7543
0.1897,0.1897,4896.21717,1224.05429,0.2,9265.39366
0.1899,0.1899,4898.36856,1224.59214,0.2,9271.72814
0.1901,0.1901,4897.42421,1224.35605,0.2,9276.50589
0.1903,0.1903,4897.93014,1224.48253,0.2,9283.40228
0.1905,0.1905,4899.68761,1224.9219,0.4,9289.2075
0.1909,0.1909,4900.7739,1225.19348,0.4,9294.5975
0.1913,0.1913,4902.14992,1225.53748,0.4,9301.02383
0.1915,0.1915,4901.64538,1225.41134,0.2,9320.39073
0.1917,0.1917,4902.32034,1225.58008,0.2,9326.89807
0.1919,0.1919,4901.69632,1225.42408,0.2,9333.47812
0.192,0.192,4904.03627,1226.00907,0.1,9354.91976
0.1921,0.1921,4904.75564,1226.18891,0.1,9358.64873
0.1922,0.1922,4903.3749,1225.84372,0.1,9362.21874
0.1923,0.1923,4902.82641,1225.7066,0.1,9367.34848
0.1924,0.1924,4903.6092,1225.9023,0.1,9371.70867
0.1925,0.1925,4903.87829,1225.96957,0.2,9376.58375
0.1927,0.1927,4905.38009,1226.34502,0.2,9380.65941
0.1929,0.1929,4906.18535,1226.54634,0.2,9385.9302
0.1931,0.1931,4904.79402,1226.1985,0.2,9391.70022
0.1932,0.1932,4906.90905,1226.72726,0.1,9410.21234
0.1933,0.1933,4906.16161,1226.5404,0.1,9414.47176
0.1934,0.1934,4906.00407,1226.50102,0.1,9418.85342
0.1935,0.1935,4906.64245,1226.66061,0.1,9423.20417
0.1936,0.1936,4909.36269,1227.34067,0.1,9426.37831
0.1937,0.1937,4907.46476,1226.86619,0.2,9430.53309
0.1939,0.1939,4907.82353,1226.95588,0.2,9434.4942
0.1941,0.1941,4909.74206,1227.43551,0.2,9439.85799
0.1943,0.1943,4909.49955,1227.37489,0.2,9443.75715
0.1945,0.1945,4909.92748,1227.48187,0.2,9452.97294
0.1947,0.1947,4909.15408,1227.28852,0.2,9459.25336
0.1948,0.1948,4911.26367,1227.81592,0.1,9480.78893
0.1949,0.1949,4911.51753,1227.87938,0.1,9485.1901
0.195,0.195,4911.11448,1227.77862,0.1,9489.49751
0.1951,0.1951,4909.7314,1227.43285,0.1,9493.31057
0.1952,0.1952,4910.67225,1227.66806,0.1,9496.83294
0.1953,0.1953,4911.04939,1227.76235,0.2,9501.76946
0.1955,0.1955,4912.73762,1228.1844,0.2,9505.62926
0.1957,0.1957,4912.60435,1228.15109,0.2,9510.89861
0.1959,0.1959,4913.50883,1228.37721,0.2,9518.17546
0.196,0.196,4913.95622,1228.48905,0.1,9536.54039
0.1961,0.1961,4913.47382,1228.36846,0.1,9541.02794
0.1962,0.1962,4912.85506,1228.21376,0.1,9545.245
0.1963,0.1963,4913.54036,1228.38509,0.1,9549.61139
0.1964,0.1964,4913.90756,1228.47689,0.1,9554.11271
0.1965,0.1965,4916.75478,1229.18869,0.2,9557.94169
0.1967,0.1967,4915.96637,1228.99159,0.2,9562.68236
0.1968,0.1968,4915.56661,1228.89165,0.1,9581.14815
0.1969,0.1969,4914.22919,1228.5573,0.1,9587.92347
0.197,0.197,4915.22351,1228.80588,0.1,9592.414
0.1971,0.1971,4915.64048,1228.91012,0.1,9596.73333
0.1972,0.1972,4915.85834,1228.96459,0.1,9600.60493
0.1973,0.1973,4916.36528,1229.09132,0.2,9605.43936
0.1975,0.1975,4917.94695,1229.48674,0.2,9608.84647
0.1977,0.1977,4918.17723,1229.54431,0.2,9613.42737
0.1978,0.1978,4918.67194,1229.66798,0.1,9631.9904
0.1979,0.1979,4917.58209,1229.39552,0.1,9636.78449
0.198,0.198,4917.56826,1229.39207,0.1,9641.18744
0.1981,0.1981,4918.07375,1229.51844,0.1,9645.11203
0.1982,0.1982,4918.38877,1229.59719,0.1,9650.33803
0.1983,0.1983,4918.79614,1229.69904,0.2,9655.41451
0.1985,0.1985,4920.56151,1230.14038,0.2,9660.3825
0.1987,0.1987,4919.375,1229.84375,0.2,9664.33132
0.1988,0.1988,4921.46924,1230.36731,0.1,9683.22846
0.1989,0.1989,4920.24201,1230.0605,0.1,9687.85988
0.199,0.199,4920.38732,1230.09683,0.1,9692.36259
0.1991,0.1991,4920.82303,1230.20576,0.1,9696.51418
0.1992,0.1992,4921.0491,1230.26228,0.1,9701.30003
0.1993,0.1993,4923.94597,1230.98649,0.2,9704.94203
0.1995,0.1995,4923.13595,1230.78399,0.2,9708.95558
0.1996,0.1996,4922.30953,1230.57738,0.1,9728.46136
0.1997,0.1997,4921.4031,1230.35078,0.1,9732.62326
0.1998,0.1998,4922.29529,1230.57382,0.1,9737.52271
0.1999,0.1999,4922.62719,1230.6568,0.1,9741.63823
0.2,0.2,4922.91896,1230.72974,0.1,9745.77963
0.2001,0.2001,4923.33104,1230.83276,0.2,9750.25444
0.2003,0.2003,4924.84087,1231.21022,0.2,9754.79477
0.2005,0.2005,4925.16461,1231.29115,0.2,9758.71084
0.2006,0.2006,4925.67656,1231.41914,0.1,9777.13056
0.2007,0.2007,4924.56995,1231.14249,0.1,9781.88816
0.2008,0.2008,4924.46695,1231.11674,0.1,9786.39139
0.2009,0.2009,4924.88213,1231.22053,0.1,9791.05042
0.201,0.201,4925.36986,1231.34246,0.1,9795.5715
0.2011,0.2011,4925.70253,1231.42563,0.2,9799.63095
0.2013,0.2013,4927.4833,1231.87083,0.2,9805.0458
0.2015,0.2015,4926.30576,1231.57644,0.2,9809.64891
0.2016,0.2016,4928.32699,1232.08175,0.1,9828.58407
0.2017,0.2017,4927.11083,1231.77771,0.1,9833.08125
0.2018,0.2018,4927.27505,1231.81876,0.1,9836.86952
0.2019,0.2019,4927.71027,1231.92757,0.1,9841.47353
0.202,0.202,4927.9251,1231.98128,0.1,9845.28726
0.2021,0.2021,4928.24604,1232.06151,0.2,9850.09805
0.2023,0.2023,4929.98233,1232.49558,0.2,9854.48812
0.2025,0.2025,4928.73868,1232.18467,0.2,9858.85975
0.2026,0.2026,4930.68676,1232.67169,0.1,9876.28156
0.2027,0.2027,4929.86266,1232.46567,0.1,9880.46786
0.2028,0.2028,4929.65044,1232.41261,0.1,9885.31264
0.2029,0.2029,4930.13294,1232.53324,0.1,9890.82661
0.203,0.203,4930.4002,1232.60005,0.1,9896.66648
0.2031,0.2031,4933.22115,1233.30529,0.2,9902.07543
0.2033,0.2033,4932.41458,1233.10365,0.2,9905.54166
0.2034,0.2034,4931.5663,1232.89157,0.1,9922.39852
0.2035,0.2035,4930.57159,1232.6429,0.1,9926.31414
0.2036,0.2036,4931.69157,1232.92289,0.1,9930.2432
0.2037,0.2037,4931.87761,1232.9694,0.1,9934.55861
0.2038,0.2038,4932.2358,1233.05895,0.1,9939.4684
0.2039,0.2039,4932.54727,1233.13682,0.2,9943.58752
0.2041,0.2041,4934.04621,1233.51155,0.2,9947.02963
0.2043,0.2043,4934.53388,1233.63347,0.2,9951.44943
0.2044,0.2044,4934.73291,1233.68323,0.1,9968.39082
0.2045,0.2045,4933.64343,1233.41086,0.1,9972.75006
0.2046,0.2046,4933.64412,1233.41103,0.1,9977.03556
0.2047,0.2047,4934.02221,1233.50555,0.1,9981.78215
0.2048,0.2048,4934.55223,1233.63806,0.1,9985.58238
0.2049,0.2049,4934.85843,1233.71461,0.2,9990.55258
0.2051,0.2051,4936.65424,1234.16356,0.2,9994.92024
0.2053,0.2053,4935.44807,1233.86202,0.2,10000.4573
