s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0679,1033.54894,1033.54894,0.5,0,753.007107
0.0684,1040.8632,1040.8632,1,0,755.576772
0.0689,1048.18017,1048.18017,0.5,0,778.216762
0.0694,1055.48045,1055.48045,0.5,0,779.658629
0.0699,1062.79622,1062.79622,0.5,0,780.979349
0.0704,1070.1078,1070.1078,0.5,0,782.366055
0.0709,1077.39766,1077.39766,0.5,0,794.151562
0.0714,1084.70503,1084.70503,1,0,795.741952
0.0719,1092.03595,1092.03595,0.5,0,818.905923
0.0724,1099.339,1099.339,0.5,0,819.726092
0.0729,1106.62033,1106.62033,0.5,0,820.948756
0.0734,1113.9225,1113.9225,0.5,0,822.042165
0.0739,1121.22272,1121.22272,0.5,0,823.352665
0.0744,1128.50745,1128.50745,1,0,824.864397
0.0749,1135.80596,1135.80596,0.5,0,848.414341
0.0754,1143.10137,1143.10137,0.5,0,850.241729
0.0759,1150.4226,1150.4226,0.5,0,851.197657
0.0764,1157.69472,1157.69472,0.5,0,854.395649
0.0769,1164.98822,1164.98822,0.5,0,855.551301
0.0774,1172.2798,1172.2798,1,0,856.485735
0.0779,1179.54989,1179.54989,0.5,0,879.417708
0.0784,1186.84031,1186.84031,0.5,0,880.404303
0.0789,1194.12846,1194.12846,0.5,0,882.038751
0.0794,1201.44141,1201.44141,0.5,0,882.977433
0.0799,1208.72641,1208.72641,0.5,0,883.809454
0.0804,1216.00904,1216.00904,1,0,884.881963
0.0809,1223.1983,1223.1983,0.5,0,908.156257
0.0814,1230.46102,1230.46102,0.5,0,910.307506
0.0819,1237.77149,1237.77149,0.5,0,911.207572
0.0824,1245.05263,1245.05263,0.5,0,912.373943
0.0829,1252.3602,1252.3602,0.5,0,913.326406
0.0834,1259.61145,1259.61145,1,0,915.056491
0.0839,1266.91582,1266.91582,0.5,0,941.698692
0.0844,1274.19228,1274.19228,0.5,0,942.495569
0.0849,1281.4526,1281.4526,0.5,0,944.078531
0.0854,1288.72817,1288.72817,0.5,0,945.620467
0.0859,1296.00121,1296.00121,0.5,0,946.861085
0.0864,1303.2744,1303.2744,1,0,948.566991
0.0869,1310.52283,1310.52283,0.5,0,971.941827
0.0874,1317.82168,1317.82168,0.5,0,972.806881
0.0879,1324.9648,1324.9648,0.5,0,975.656048
0.0884,1332.26432,1332.26432,0.5,0,977.654055
0.0889,1339.56286,1339.56286,0.5,0,979.290117
0.0894,1346.8314,1346.8314,1,0,980.74182
0.0899,1354.12599,1354.12599,0.5,0,1004.19915
0.0904,1361.34702,1361.34702,0.5,0,1006.28406
0.0909,1368.63833,1368.63833,0.5,0,1007.30885
0.0914,1375.88177,1375.88177,0.5,0,1010.28529
0.0919,1383.14322,1383.14322,0.5,0,1011.25592
0.0924,1390.4321,1390.4321,1,0,1012.33811
0.0929,1397.66206,1397.66206,0.5,0,1044.10316
0.0934,1404.94667,1404.94667,0.5,1,1062.23824
0.0939,1412.14927,1412.14927,0.5,0,1064.2083
0.0944,1419.42648,1419.42648,0.5,0,1065.95845
0.0949,1426.6681,1426.6681,0.5,0,1068.64722
0.0954,1433.90782,1433.90782,1,0,1070.33576
0.0959,1441.12584,1441.12584,0.5,0,1099.62522
0.0964,1448.3898,1448.3898,0.5,0,1101.00539
0.0969,1455.62306,1455.62306,0.5,0,1102.58829
0.0974,1462.85226,1462.85226,0.5,0,1105.47873
0.0979,1470.0576,1470.0576,0.5,0,1107.76129
0.0984,1477.28315,1477.28315,1,0,1109.83342
0.0989,1484.53608,1484.53608,0.5,0,1137.12601
0.0994,1491.76044,1491.76044,0.5,0,1138.3273
0.0999,1498.95428,1498.95428,0.5,0,1153.05744
0.1004,1506.20213,1506.20213,0.5,0,1154.83483
0.1009,1513.44811,1513.44811,0.5,0,1156.11475
