s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0332525,0.01662625,225.934047,0.04,1,862.812451
0.0332925,0.01664625,226.017305,0.04,1,864.672913
0.0333325,0.01666625,226.068261,0.08,1,866.398048
0.0333725,0.01668625,226.113117,0.04,1,870.075984
0.0334125,0.01670625,226.160044,0.04,1,871.65495
0.0334525,0.01672625,226.187087,0.04,1,873.241908
0.0334925,0.01674625,226.266962,0.04,1,874.407314
0.0335325,0.01676625,226.310884,0.04,1,875.624598
0.0335725,0.01678625,226.359306,0.08,1,876.82322
0.0335925,0.01679625,226.384562,0.02,1,883.097561
0.0336125,0.01680625,226.404758,0.02,1,884.448305
0.0336325,0.01681625,226.412789,0.02,1,885.558464
0.0336525,0.01682625,226.438176,0.02,1,887.51172
0.0336725,0.01683625,226.470274,0.02,1,889.629662
0.0336925,0.01684625,226.512611,0.04,1,891.145216
