s_m,s_meas_m,R_kN,q_kPa,ds_mm,wall_s
0.04740625,0.04740625,13429.3046,3357.32615,0.00625,6979.57423
0.0474125,0.0474125,13431.305,3357.82624,0.00625,6982.55353
0.04741875,0.04741875,13430.8987,3357.72466,0.00625,6986.8119
0.047425,0.047425,13433.2132,3358.3033,0.0125,6988.98538
0.0474375,0.0474375,13434.8763,3358.71907,0.0125,6993.29162
0.04745,0.04745,13439.3,3359.825,0.0125,6995.7257
0.0474625,0.0474625,13436.1448,3359.03619,0.0125,7010.46101
0.047475,0.047475,13440.5021,3360.12554,0.0125,7012.47425
0.0474875,0.0474875,13441.4728,3360.36821,0.0125,7016.84998
0.0475,0.0475,13445.9101,3361.47753,0.025,7018.78272
0.0475125,0.0475125,13447.6429,3361.91074,0.0125,7040.90577
0.047525,0.047525,13450.4165,3362.60412,0.0125,7044.79501
0.0475375,0.0475375,13452.2722,3363.06804,0.0125,7048.80481
0.04755,0.04755,13456.6975,3364.17437,0.0125,7050.58716
0.0475625,0.0475625,13457.5835,3364.39588,0.0125,7055.31601
0.047575,0.047575,13461.9888,3365.4972,0.025,7057.72702
0.0475875,0.0475875,13463.496,3365.874,0.0125,7083.46526
0.0476,0.0476,13466.5956,3366.64891,0.0125,7086.25683
0.0476125,0.0476125,13468.1711,3367.04279,0.0125,7090.55043
0.047625,0.047625,13472.5885,3368.14712,0.0125,7092.57446
0.0476375,0.0476375,13473.4346,3368.35864,0.0125,7097.2133
0.04765,0.04765,13477.7696,3369.44241,0.025,7098.92655
0.04765625,0.04765625,13479.4521,3369.86302,0.00625,7135.50511
0.0476625,0.0476625,13478.6052,3369.65131,0.00625,7139.28456
0.04766875,0.04766875,13480.9115,3370.22787,0.00625,7141.02508
0.047675,0.047675,13482.9379,3370.73448,0.00625,7143.03342
0.04768125,0.04768125,13482.5664,3370.64159,0.00625,7146.67502
0.0476875,0.0476875,13484.8803,3371.22007,0.0125,7148.62532
0.0477,0.0477,13486.5842,3371.64605,0.0125,7152.98604
0.0477125,0.0477125,13490.1009,3372.52522,0.0125,7155.69504
0.047725,0.047725,13491.2702,3372.81754,0.0125,7163.50915
0.0477375,0.0477375,13494.8841,3373.72102,0.0125,7165.94882
0.04775,0.04775,13496.5328,3374.1332,0.0125,7170.05082
0.0477625,0.0477625,13499.9897,3374.99743,0.025,7172.07709
0.047775,0.047775,13502.2898,3375.57246,0.0125,7192.02361
0.0477875,0.0477875,13505.0586,3376.26465,0.0125,7194.52847
0.0478,0.0478,13506.6901,3376.67253,0.0125,7198.98681
0.0478125,0.0478125,13511.0737,3377.76843,0.0125,7200.96501
0.04781875,0.04781875,13512.7778,3378.19446,0.00625,7217.33907
0.047825,0.047825,13511.6226,3377.90565,0.00625,7221.95853
0.04783125,0.04783125,13513.8879,3378.47197,0.00625,7223.38553
0.0478375,0.0478375,13515.8925,3378.97312,0.00625,7225.8436
0.04784375,0.04784375,13515.4775,3378.86939,0.00625,7229.46413
0.04785,0.04785,13517.7918,3379.44794,0.0125,7231.62403
0.0478625,0.0478625,13517.0617,3379.26542,0.0125,7246.32452
0.047875,0.047875,13521.5278,3380.38196,0.0125,7247.80636
0.0478875,0.0478875,13522.4792,3380.6198,0.0125,7251.80631
0.0479,0.0479,13526.9177,3381.72943,0.0125,7253.74286
0.0479125,0.0479125,13527.8133,3381.95334,0.0125,7256.76885
0.047925,0.047925,13532.2539,3383.06348,0.025,7258.21265
0.0479375,0.0479375,13533.6612,3383.41531,0.0125,7275.55907
0.04795,0.04795,13536.829,3384.20726,0.0125,7277.93431
0.0479625,0.0479625,13538.4133,3384.60333,0.0125,7282.12119
0.047975,0.047975,13542.8336,3385.7084,0.0125,7283.93567
0.04798125,0.04798125,13544.5324,3386.1331,0.00625,7301.61664
0.0479875,0.0479875,13543.7177,3385.92942,0.00625,7305.52097
0.04799375,0.04799375,13545.9632,3386.4908,0.00625,7306.87616
0.048,0.048,13547.9815,3386.99538,0.00625,7308.63652
0.04800625,0.04800625,13547.5819,3386.89547,0.00625,7311.92917
0.0480125,0.0480125,13549.8831,3387.47077,0.0125,7313.63597
0.048025,0.048025,13551.5105,3387.87762,0.0125,7316.73213
0.0480375,0.0480375,13555.828,3388.95699,0.0125,7318.75847
0.04805,0.04805,13552.8159,3388.20397,0.0125,7327.75289
0.0480625,0.0480625,13556.5052,3389.1263,0.0125,7329.63857
0.048075,0.048075,13558.0685,3389.51712,0.0125,7333.79835
0.0480875,0.0480875,13562.5044,3390.62609,0.025,7335.49448
0.0481,0.0481,13564.0907,3391.02267,0.0125,7354.90192
0.0481125,0.0481125,13567.1804,3391.7951,0.0125,7356.73836
0.048125,0.048125,13568.8186,3392.20465,0.0125,7361.26636
0.0481375,0.0481375,13573.2432,3393.31079,0.0125,7362.93599
0.04815,0.04815,13574.0666,3393.51666,0.0125,7367.70016
0.0481625,0.0481625,13578.4487,3394.61218,0.025,7369.72497
0.048175,0.048175,13579.9516,3394.9879,0.0125,7389.72542
0.0481875,0.0481875,13583.001,3395.75026,0.0125,7392.52267
0.0482,0.0482,13584.5599,3396.13997,0.0125,7395.85069
0.0482125,0.0482125,13588.9736,3397.2434,0.0125,7398.17196
0.048225,0.048225,13587.1492,3396.7873,0.0125,7411.94423
0.0482375,0.0482375,13591.5282,3397.88205,0.025,7414.5864
0.0482625,0.0482625,13594.5574,3398.63936,0.025,7418.64989
0.0482875,0.0482875,13599.9115,3399.97788,0.025,7421.96348
0.0483125,0.0483125,13605.2352,3401.30879,0.025,7426.55733
0.0483375,0.0483375,13610.5394,3402.63485,0.025,7431.08031
0.0483625,0.0483625,13615.8767,3403.96917,0.025,7434.91188
0.0483875,0.0483875,13620.9643,3405.24107,0.05,7439.77804
0.0484125,0.0484125,13627.198,3406.79951,0.025,7458.44998
0.048425,0.048425,13632.6854,3408.17136,0.0125,7477.8283
0.04843125,0.04843125,13630.1734,3407.54336,0.00625,7502.66522
0.0484375,0.0484375,13632.4469,3408.11174,0.00625,7504.19067
0.04844375,0.04844375,13634.4605,3408.61512,0.00625,7506.50961
0.04845,0.04845,13634.0112,3408.50279,0.00625,7509.95813
0.04845625,0.04845625,13636.3279,3409.08197,0.00625,7511.19906
0.0484625,0.0484625,13638.3515,3409.58788,0.0125,7514.11144
0.048475,0.048475,13639.2552,3409.81381,0.0125,7519.97647
0.0484875,0.0484875,13642.6422,3410.66055,0.0125,7522.77809
0.0485,0.0485,13644.1396,3411.03489,0.0125,7526.35523
0.0485125,0.0485125,13648.5784,3412.1446,0.0125,7528.26949
0.04851875,0.04851875,13650.2603,3412.56508,0.00625,7546.18394
0.048525,0.048525,13649.4059,3412.35148,0.00625,7549.35658
0.04853125,0.04853125,13651.6922,3412.92305,0.00625,7551.46789
0.0485375,0.0485375,13653.7142,3413.42855,0.00625,7553.50476
0.04854375,0.04854375,13653.2889,3413.32224,0.00625,7558.13031
0.04855,0.04855,13655.6042,3413.90104,0.0125,7559.74235
0.0485625,0.0485625,13656.0194,3414.00485,0.0125,7566.01527
0.048575,0.048575,13660.4425,3415.11063,0.0125,7568.92884
0.0485875,0.0485875,13661.2718,3415.31796,0.0125,7573.5663
0.0486,0.0486,13665.6976,3416.42439,0.0125,7575.98562
0.0486125,0.0486125,13666.346,3416.58649,0.0125,7585.82709
0.048625,0.048625,13669.8754,3417.46886,0.025,7587.79962
0.0486375,0.0486375,13672.0732,3418.01829,0.0125,7607.86892
0.04865,0.04865,13674.835,3418.70875,0.0125,7610.59596
0.0486625,0.0486625,13676.6272,3419.1568,0.0125,7614.50424
0.048675,0.048675,13681.0413,3420.26032,0.0125,7616.62791
0.04868125,0.04868125,13682.7297,3420.68243,0.00625,7638.55351
0.0486875,0.0486875,13681.6822,3420.42056,0.00625,7642.12298
0.04869375,0.04869375,13683.9679,3420.99196,0.00625,7643.95351
0.0487,0.0487,13685.9842,3421.49605,0.00625,7645.81223
0.04870625,0.04870625,13685.5774,3421.39436,0.00625,7650.06797
0.0487125,0.0487125,13687.8793,3421.96983,0.0125,7651.48818
0.048725,0.048725,13686.3897,3421.59743,0.0125,7666.39432
0.0487375,0.0487375,13690.7901,3422.69753,0.0125,7667.90689
0.04875,0.04875,13691.6805,3422.92012,0.0125,7672.47942
0.0487625,0.0487625,13696.1138,3424.02845,0.0125,7674.62365
0.048775,0.048775,13696.9906,3424.24765,0.0125,7677.95763
0.0487875,0.0487875,13701.4112,3425.35281,0.025,7679.69455
