# ladrunoBranch census, one row per sampling station.
# station = the existing --cond/--cond-at trigger cadence (every 4 converged steps once ds < 5 mm) UNIONED with --dense stations every 5e-06 of s/B in [0.0108, 0.0113].
# s_min_rel/cond/lam_min_sym_rel are NaN unless --cond is also given (or the station coincides with one --cond already sampled).
# n_gp_seen/n_gp_empty: GPs with/without a live ladrunoBranch response this station (all empty until the C++ token ships).
# n_branch{0,1,2,3} = elastic/f1 cone/f2 tension cutoff/corner GP counts; n_forced = forcedAccept count.
# lowdetK_*: the K-th lowest detAmin GP (ele tag, GP index, value, centroid x, z -- an approximate GP location).
# cornerK_*: the K-th corner-branch GP encountered this station (first 5, ele tag, GP index, centroid x, z).
s_over_B,q_kPa,s_min_rel,cond,lam_min_sym_rel,n_gp_seen,n_gp_empty,n_branch0,n_branch1,n_branch2,n_branch3,n_forced,detAmin_min,n_detAmin_nonpos,I1_min,gamma0_max,gamma1_max,lowdet1_ele,lowdet1_gp,lowdet1_val,lowdet1_x,lowdet1_z,lowdet2_ele,lowdet2_gp,lowdet2_val,lowdet2_x,lowdet2_z,lowdet3_ele,lowdet3_gp,lowdet3_val,lowdet3_x,lowdet3_z,lowdet4_ele,lowdet4_gp,lowdet4_val,lowdet4_x,lowdet4_z,lowdet5_ele,lowdet5_gp,lowdet5_val,lowdet5_x,lowdet5_z,corner1_ele,corner1_gp,corner1_x,corner1_z,corner2_ele,corner2_gp,corner2_x,corner2_z,corner3_ele,corner3_gp,corner3_x,corner3_z,corner4_ele,corner4_gp,corner4_x,corner4_z,corner5_ele,corner5_gp,corner5_x,corner5_z
0.0109,105.972269,0.000214167126,95915.9425,-0.0275546365,1600,0,1334,266,0,0,0,-0.061076593,222,-203.79301,6.48155745e-08,0,129,4,-0.061076593,2.63853418,-1.5,129,2,-0.0610754703,2.63853418,-1.5,100,1,-0.0552684255,-0.5,-0.5,100,3,-0.0552684004,-0.5,-0.5,120,8,-0.0551553426,1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.011,106.331013,0.000220329189,93109.0927,-0.0216920329,1600,0,1393,207,0,0,0,-0.0602942991,178,-204.522425,6.07325941e-11,0,129,4,-0.0602942991,2.63853418,-1.5,129,2,-0.0602936576,2.63853418,-1.5,100,1,-0.0553102864,-0.5,-0.5,100,3,-0.0553102846,-0.5,-0.5,99,4,-0.0549933847,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0111,106.686549,0.00022173277,92774.988,-0.0198918337,1600,0,1331,269,0,0,0,-0.0563917943,251,-205.230584,5.89916907e-08,0,129,4,-0.0563917943,2.63853418,-1.5,129,2,-0.0563870508,2.63853418,-1.5,100,3,-0.0553363699,-0.5,-0.5,100,1,-0.0553363304,-0.5,-0.5,99,4,-0.0549503528,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0112,107.035527,0.00020939504,97900.7863,-0.0190834213,1600,0,1353,247,0,0,0,-0.0554399305,221,-205.934146,1.25564864e-08,0,129,4,-0.0554399305,2.63853418,-1.5,89,6,-0.0552335328,-1.5,-1.5,89,8,-0.0552333548,-1.5,-1.5,99,4,-0.0549275288,-0.5,-1.5,99,2,-0.0549274537,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0113,107.380379,0.000225164575,91376.4429,-0.0137468792,1600,0,1359,241,0,0,0,-0.0553787071,227,-206.652744,4.50559952e-11,0,100,3,-0.0553787071,-0.5,-0.5,89,6,-0.0552547895,-1.5,-1.5,89,8,-0.0552547789,-1.5,-1.5,117,3,-0.0549431075,1.5,-3.5,117,1,-0.0549431027,1.5,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0117,108.70559,0.000224714438,91168.8955,-0.0183343887,1600,0,1410,190,0,0,0,-0.0721113421,173,-209.481262,2.5141303e-07,0,79,8,-0.0721113421,-2.63853418,-1.5,109,5,-0.0543840208,0.5,-1.5,109,7,-0.0543839132,0.5,-1.5,108,6,-0.0533484054,0.5,-2.5,108,8,-0.0533480959,0.5,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0121,109.978455,0.00020118205,101881.078,-0.0315084082,1600,0,1340,260,0,0,0,-0.056613695,240,-212.143068,1.73777145e-07,0,118,7,-0.056613695,1.5,-2.5,118,5,-0.0566132906,1.5,-2.5,88,1,-0.0558311281,-1.5,-2.5,89,8,-0.0555419532,-1.5,-1.5,89,6,-0.0555417224,-1.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0125,111.196348,0.000215658126,95082.4471,-0.0202693787,1600,0,1353,247,0,0,0,-0.0576607401,228,-214.667301,2.97876654e-07,0,88,3,-0.0576607401,-1.5,-2.5,88,1,-0.0576592012,-1.5,-2.5,89,8,-0.0557116186,-1.5,-1.5,89,6,-0.0557114839,-1.5,-1.5,100,1,-0.0553032683,-0.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0129,112.371267,0.000228174843,89470.7625,-0.00723485045,1600,0,1499,97,0,4,0,-0.0552203983,81,-217.077084,7.15121297e-08,4.81351131e-09,119,2,-0.0552203983,1.5,-1.5,119,4,-0.0552202321,1.5,-1.5,100,3,-0.0551226869,-0.5,-0.5,100,1,-0.0551226845,-0.5,-0.5,108,7,-0.0538225987,0.5,-2.5,79,6,-2.63853418,-1.5,79,8,-2.63853418,-1.5,129,2,2.63853418,-1.5,129,4,2.63853418,-1.5,nan,nan,nan,nan
0.0133,113.51694,0.000227889359,89995.4527,-0.0219378831,1600,0,1381,219,0,0,0,-0.0585757309,200,-219.38709,1.782083e-10,0,118,7,-0.0585757309,1.5,-2.5,118,5,-0.0585757192,1.5,-2.5,107,8,-0.0585605812,0.5,-3.5,107,6,-0.0585605629,0.5,-3.5,88,1,-0.0585242011,-1.5,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
