s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s
2.5e-05,2.5e-05,67.1358188,16.7839547,0.0263287074,0.025,21.2203898
5e-05,5e-05,71.7970267,17.9492567,0.028156697,0.025,23.0928142
7.5e-05,7.5e-05,76.4598466,19.1149616,0.0299853188,0.025,24.9641948
0.0001,0.0001,81.1102649,20.2775662,0.0318090771,0.025,26.831461
0.000125,0.000125,85.7397503,21.4349376,0.033624626,0.05,28.7408359
0.000175,0.000175,94.8849922,23.7212481,0.0372111228,0.05,30.6870806
0.000225,0.000225,103.979829,25.9949573,0.0407778523,0.05,32.9439592
0.000275,0.000275,113.037247,28.2593117,0.0443299069,0.05,35.205548
0.000325,0.000325,122.057015,30.5142539,0.0478671968,0.05,37.4138343
0.000375,0.000375,131.046683,32.7616707,0.0513926818,0.1,39.5030217
0.000475,0.000475,148.715709,37.1789273,0.058321958,0.1,41.6254599
0.000575,0.000575,166.202068,41.550517,0.0651795971,0.1,43.7515657
0.000675,0.000675,183.525222,45.8813054,0.0719732321,0.1,45.9154401
0.000775,0.000775,200.72611,50.1815276,0.0787189182,0.1,48.0665574
0.000875,0.000875,217.842611,54.4606527,0.0854315099,0.2,50.2602942
0.001075,0.001075,251.201556,62.8003889,0.0985139137,0.2,52.6605771
0.001275,0.001275,284.148087,71.0370218,0.111434581,0.2,55.3602335
0.001475,0.001475,316.745303,79.1863258,0.124218257,0.2,58.0582006
0.001675,0.001675,349.021178,87.2552946,0.136875913,0.2,60.8485293
0.001875,0.001875,380.859298,95.2148246,0.149361894,0.4,63.5201955
0.002075,0.002075,412.469463,103.117366,0.161758477,0.2,81.0619659
0.002275,0.002275,443.803122,110.950781,0.174046623,0.2,83.50267
0.002475,0.002475,474.836885,118.709221,0.186217159,0.2,86.2047288
0.002675,0.002675,505.602411,126.400603,0.1982825,0.2,89.0301497
0.002875,0.002875,536.026495,134.006624,0.210213936,0.4,91.8795664
0.003275,0.003275,595.608027,148.902007,0.233580074,0.4,95.1747687
0.003675,0.003675,654.075112,163.518778,0.256509157,0.4,98.1385474
0.004075,0.004075,711.810957,177.952739,0.279151469,0.4,101.443687
0.004475,0.004475,768.629938,192.157485,0.301434214,0.4,104.939955
0.004875,0.004875,824.800172,206.200043,0.323462539,0.4,108.556323
0.005275,0.005275,880.112631,220.028158,0.34515447,0.4,112.098312
0.005675,0.005675,934.524965,233.631241,0.366493399,0.4,115.734355
0.006075,0.006075,988.230843,247.057711,0.387555275,0.4,119.705531
0.006475,0.006475,1041.31592,260.32898,0.408373691,0.4,123.671575
0.006875,0.006875,1093.88293,273.470732,0.428988938,0.4,127.630987
0.007275,0.007275,1145.86191,286.465477,0.449373576,0.4,131.294291
0.007675,0.007675,1197.32366,299.330916,0.469555373,0.4,135.333881
0.008075,0.008075,1248.16936,312.04234,0.48949557,0.4,139.372115
0.008475,0.008475,1298.32121,324.580302,0.509163661,0.4,143.376935
0.008875,0.008875,1347.79986,336.949964,0.528567741,0.4,148.101918
0.009275,0.009275,1396.55209,349.138022,0.547686942,0.4,152.852783
0.009675,0.009675,1444.75092,361.187729,0.566589115,0.4,157.842079
0.010075,0.010075,1492.4942,373.12355,0.585312637,0.4,163.233793
0.010475,0.010475,1539.8491,384.962275,0.603883846,0.4,168.777303
0.010875,0.010875,1586.66334,396.665836,0.622243025,0.4,174.08309
0.011275,0.011275,1632.97411,408.243527,0.640404753,0.4,178.978613
0.011675,0.011675,1678.85746,419.714365,0.658398864,0.4,184.270916
0.012075,0.012075,1724.21688,431.054221,0.676187506,0.4,189.569736
0.012475,0.012475,1769.22271,442.305677,0.693837476,0.4,194.827987
0.012875,0.012875,1813.77991,453.444979,0.711311511,0.4,200.198358
0.013275,0.013275,1857.88624,464.47156,0.728608724,0.4,204.80231
0.013675,0.013675,1901.64054,475.410135,0.745767882,0.4,209.235838
0.014075,0.014075,1945.00224,486.250559,0.762773073,0.4,213.956166
0.014475,0.014475,1988.03648,497.00912,0.779649847,0.4,218.723893
0.014875,0.014875,2030.65281,507.663203,0.796362727,0.4,223.669204
0.015275,0.015275,2072.75752,518.189379,0.812874963,0.4,228.988878
0.015675,0.015675,2114.46144,528.615361,0.829230025,0.4,233.902131
0.016075,0.016075,2155.86863,538.967157,0.845468713,0.4,239.583488
0.016475,0.016475,2196.92807,549.232017,0.861571027,0.4,244.850298
0.016875,0.016875,2237.67657,559.419141,0.877551398,0.4,250.236033
0.017275,0.017275,2278.08268,569.520669,0.893397494,0.4,255.718037
0.017675,0.017675,2318.16171,579.540428,0.909115321,0.4,263.192517
0.018075,0.018075,2357.8925,589.473125,0.924696576,0.4,270.423815
0.018475,0.018475,2397.32809,599.332022,0.940162062,0.4,279.213761
0.018875,0.018875,2436.44889,609.112223,0.955504098,0.4,286.905209
0.019275,0.019275,2475.09891,618.774727,0.970661506,0.4,296.659178
0.019675,0.019675,2513.31629,628.329073,0.985649247,0.4,311.327733
0.020075,0.020075,2550.94281,637.735703,1.00040527,0.4,320.280799
0.020475,0.020475,2588.16395,647.040988,1.01500231,0.4,327.038338
0.020875,0.020875,2625.16683,656.291707,1.02951376,0.4,334.975376
0.021275,0.021275,2661.9804,665.495101,1.04395097,0.4,341.700387
0.021675,0.021675,2698.56824,674.64206,1.05829965,0.4,347.313592
0.022075,0.022075,2734.82831,683.707078,1.07251979,0.4,353.536496
0.022475,0.022475,2770.74233,692.685582,1.08660422,0.4,360.468456
0.022875,0.022875,2806.39132,701.59783,1.10058471,0.4,367.190785
0.023075,0.023075,2824.14164,706.035411,1.10754587,0.2,390.771604
0.023275,0.023275,2841.83465,710.458663,1.11448455,0.2,396.772103
0.023475,0.023475,2859.42756,714.856891,1.12138398,0.2,402.454077
0.023675,0.023675,2876.92236,719.230589,1.12824493,0.2,408.168842
0.023875,0.023875,2894.35138,723.587845,1.13508008,0.4,413.87162
0.024275,0.024275,2928.90997,732.227492,1.14863295,0.4,421.221983
0.024675,0.024675,2963.23377,740.808443,1.16209374,0.4,435.880407
0.024875,0.024875,2980.37086,745.092714,1.16881441,0.2,460.929457
0.025075,0.025075,2997.44422,749.361055,1.17551008,0.2,467.769298
0.025275,0.025275,3014.46475,753.616187,1.18218504,0.2,474.206311
0.025475,0.025475,3031.43463,757.858657,1.18884013,0.2,480.942229
0.025675,0.025675,3048.34634,762.086586,1.19547241,0.4,487.17818
0.025875,0.025875,3065.16308,766.29077,1.20206744,0.2,512.714129
0.026075,0.026075,3081.91402,770.478505,1.20863667,0.2,519.824453
0.026275,0.026275,3098.53898,774.634745,1.2151565,0.2,526.420928
0.026475,0.026475,3115.06378,778.765945,1.22163704,0.2,532.726271
0.026675,0.026675,3131.54819,782.887048,1.22810174,0.4,539.186984
0.026875,0.026875,3147.98395,786.995987,1.23454737,0.2,563.658031
0.027075,0.027075,3164.37908,791.09477,1.24097706,0.2,570.451984
0.027275,0.027275,3180.7346,795.183649,1.24739121,0.2,576.565771
0.027475,0.027475,3197.05169,799.262922,1.2537903,0.2,582.550988
0.027675,0.027675,3213.32053,803.330132,1.26017047,0.4,589.340396
0.027875,0.027875,3229.54781,807.386953,1.26653433,0.2,613.317444
0.028075,0.028075,3245.72907,811.432267,1.27288015,0.2,619.911026
0.028275,0.028275,3261.86907,815.467268,1.27920979,0.2,625.824782
0.028475,0.028475,3277.97562,819.493906,1.28552631,0.2,632.381505
0.028675,0.028675,3294.02507,823.506267,1.29182043,0.4,638.555955
0.029075,0.029075,3325.91279,831.478196,1.30432586,0.4,647.561883
0.029475,0.029475,3357.63693,839.409233,1.31676714,0.4,660.022802
0.029875,0.029875,3389.14562,847.286405,1.32912393,0.4,668.702643
0.030075,0.030075,3404.86162,851.215406,1.33528729,0.2,692.514172
0.030275,0.030275,3420.52715,855.131788,1.34143085,0.2,698.351328
0.030475,0.030475,3436.12322,859.030805,1.34754718,0.2,704.933541
0.030675,0.030675,3451.65661,862.914153,1.35363892,0.2,711.555461
0.030875,0.030875,3467.13026,866.782566,1.35970723,0.4,718.019944
0.031075,0.031075,3482.56044,870.64011,1.3657585,0.2,741.694647
0.031275,0.031275,3497.92557,874.481393,1.37178425,0.2,747.59993
0.031475,0.031475,3513.25507,878.313768,1.37779603,0.2,754.016622
0.031675,0.031675,3528.5468,882.136699,1.383793,0.2,760.052324
0.031875,0.031875,3543.80189,885.950472,1.3897756,0.4,766.579054
0.032075,0.032075,3559.0281,889.757024,1.39574688,0.2,791.12871
0.032275,0.032275,3574.19699,893.549248,1.40169568,0.2,797.111414
0.032475,0.032475,3589.32158,897.330396,1.4076271,0.2,803.64638
0.032675,0.032675,3604.36512,901.09128,1.41352673,0.2,810.356362
0.032875,0.032875,3619.37643,904.844107,1.41941373,0.4,817.653896
0.033275,0.033275,3649.2313,912.307824,1.43112194,0.4,832.591003
0.033675,0.033675,3678.92546,919.731364,1.44276712,0.4,845.050138
0.033875,0.033875,3693.74543,923.436357,1.44857908,0.2,868.899114
0.033975,0.033975,3701.14753,925.286881,1.45148197,0.1,891.837957
0.034075,0.034075,3708.52624,927.131559,1.45437568,0.1,897.286244
0.034175,0.034175,3715.8955,928.973875,1.45726569,0.1,903.227682
0.034275,0.034275,3723.25322,930.813305,1.46015117,0.1,909.144554
0.034375,0.034375,3730.60443,932.651108,1.46303411,0.2,915.108525
0.034575,0.034575,3745.25782,936.314454,1.46878074,0.2,921.523332
0.034775,0.034775,3759.85636,939.964089,1.47450586,0.2,927.971106
0.034975,0.034975,3774.3881,943.597024,1.48020478,0.2,934.409127
0.035175,0.035175,3788.89657,947.224141,1.48589458,0.2,941.101519
0.035375,0.035375,3803.35459,950.838648,1.49156459,0.4,947.712525
0.035575,0.035575,3817.7751,954.443775,1.4972199,0.2,972.335263
0.035775,0.035775,3832.14322,958.035804,1.50285465,0.2,978.955476
0.035975,0.035975,3846.47479,961.618697,1.50847507,0.2,984.406908
0.036175,0.036175,3860.77744,965.194359,1.51408416,0.2,991.065919
0.036375,0.036375,3875.04677,968.761693,1.51968017,0.4,997.021544
0.036775,0.036775,3903.36011,975.840028,1.53078384,0.4,1010.5549
0.036975,0.036975,3917.46166,979.365416,1.53631405,0.2,1035.22976
0.037175,0.037175,3931.53051,982.882627,1.54183144,0.2,1041.11092
0.037375,0.037375,3945.55531,986.388827,1.54733156,0.2,1048.34074
0.037575,0.037575,3959.55483,989.888708,1.55282177,0.2,1055.67033
0.037775,0.037775,3973.50383,993.375959,1.55829216,0.4,1062.22959
0.038175,0.038175,4001.20701,1000.30175,1.56915654,0.4,1078.40906
0.038375,0.038375,4015.0377,1003.75943,1.57458053,0.2,1102.40071
0.038575,0.038575,4028.83817,1007.20954,1.57999267,0.2,1108.88637
0.038775,0.038775,4042.60318,1010.6508,1.5853909,0.2,1115.43532
0.038975,0.038975,4056.33267,1014.08317,1.59077521,0.2,1122.72636
0.039175,0.039175,4070.02378,1017.50595,1.59614446,0.4,1129.31236
0.039575,0.039575,4097.2855,1024.32137,1.60683571,0.4,1137.69091
0.039975,0.039975,4124.43799,1031.1095,1.61748412,0.4,1153.97152
0.040175,0.040175,4137.99395,1034.49849,1.62280038,0.2,1178.84684
0.040375,0.040375,4151.50816,1037.87704,1.62810026,0.2,1185.36542
0.040575,0.040575,4164.9945,1041.24862,1.6333892,0.2,1191.91468
0.040775,0.040775,4178.4591,1044.61478,1.63866963,0.2,1198.03632
0.040975,0.040975,4191.90049,1047.97512,1.64394095,0.4,1204.00239
0.041175,0.041175,4205.31257,1051.32814,1.64920077,0.2,1228.72897
0.041375,0.041375,4218.70552,1054.67638,1.6544531,0.2,1235.93434
0.041575,0.041575,4232.06737,1058.01684,1.65969323,0.2,1242.57109
0.041775,0.041775,4245.40566,1061.35141,1.66492411,0.2,1249.7654
0.041975,0.041975,4258.71355,1064.67839,1.67014308,0.4,1257.03134
0.042175,0.042175,4271.98835,1067.99709,1.67534907,0.2,1280.62265
0.042375,0.042375,4285.22752,1071.30688,1.68054108,0.2,1288.39352
0.042575,0.042575,4298.44232,1074.61058,1.68572354,0.2,1295.02092
0.042775,0.042775,4311.62626,1077.90657,1.6908939,0.2,1301.04919
0.042975,0.042975,4324.77883,1081.19471,1.69605195,0.4,1307.52988
0.043175,0.043175,4337.91333,1084.47833,1.70120292,0.2,1332.12436
0.043375,0.043375,4351.01328,1087.75332,1.70634033,0.2,1339.3041
0.043575,0.043575,4364.08264,1091.02066,1.71146576,0.2,1347.09907
0.043775,0.043775,4377.11941,1094.27985,1.7165784,0.2,1354.29753
0.043975,0.043975,4390.13899,1097.53475,1.7216843,0.4,1361.54312
0.044175,0.044175,4403.12996,1100.78249,1.72677898,0.2,1385.84034
0.044375,0.044375,4416.10389,1104.02597,1.73186697,0.2,1391.57976
0.044575,0.044575,4429.05245,1107.26311,1.73694502,0.2,1398.76186
0.044775,0.044775,4441.97139,1110.49285,1.74201145,0.2,1405.41664
0.044975,0.044975,4454.85666,1113.71417,1.74706468,0.4,1411.43916
0.045375,0.045375,4480.46215,1120.11554,1.7571064,0.4,1424.22411
0.045575,0.045575,4493.24358,1123.3109,1.76211891,0.2,1448.09861
0.045775,0.045775,4506.00173,1126.50043,1.76712228,0.2,1455.53083
0.045975,0.045975,4518.73506,1129.68376,1.77211592,0.2,1463.29315
0.046175,0.046175,4531.42927,1132.85732,1.77709422,0.2,1470.71308
0.046375,0.046375,4544.08627,1136.02157,1.78205792,0.4,1476.73007
0.046775,0.046775,4569.29001,1142.3225,1.79194209,0.4,1491.26785
0.047175,0.047175,4594.40553,1148.60138,1.80179167,0.4,1506.8419
0.047375,0.047375,4606.93688,1151.73422,1.8067061,0.2,1530.59624
0.047575,0.047575,4619.44735,1154.86184,1.81161234,0.2,1536.50959
0.047775,0.047775,4631.93766,1157.98442,1.81651067,0.2,1543.02359
0.047975,0.047975,4644.40773,1161.10193,1.82140107,0.2,1549.67804
0.048175,0.048175,4656.85723,1164.21431,1.8262834,0.4,1556.28765
0.048375,0.048375,4669.2856,1167.3214,1.83115745,0.2,1579.34899
0.048575,0.048575,4681.69904,1170.42476,1.83602563,0.2,1586.63045
0.048775,0.048775,4694.09238,1173.5231,1.84088594,0.2,1593.30568
0.048975,0.048975,4706.44798,1176.612,1.84573145,0.2,1600.06792
0.049175,0.049175,4718.78319,1179.6958,1.85056895,0.4,1607.9396
0.049575,0.049575,4743.35362,1185.8384,1.86020476,0.4,1619.11124
0.049775,0.049775,4755.6317,1188.90792,1.86501986,0.2,1643.80006
0.049975,0.049975,4767.85553,1191.96388,1.86981369,0.2,1651.77575
0.050175,0.050175,4780.05844,1195.01461,1.87459932,0.2,1659.68237
0.050375,0.050375,4792.24517,1198.06129,1.8793786,0.2,1667.64473
0.050575,0.050575,4804.40599,1201.1015,1.88414772,0.4,1675.68082
0.050775,0.050775,4816.51829,1204.12957,1.88889781,0.2,1701.61702
0.050975,0.050975,4828.59447,1207.14862,1.89363373,0.2,1710.1235
0.051175,0.051175,4840.63466,1210.15866,1.89835554,0.2,1718.06847
0.051375,0.051375,4852.64366,1213.16091,1.90306512,0.2,1726.37434
0.051575,0.051575,4864.63184,1216.15796,1.90776654,0.4,1733.92306
0.051775,0.051775,4876.58417,1219.14604,1.91245389,0.2,1759.67917
0.051975,0.051975,4888.51718,1222.12929,1.91713367,0.2,1767.04888
0.052175,0.052175,4900.4261,1225.10653,1.921804,0.2,1774.3754
0.052375,0.052375,4912.31732,1228.07933,1.92646739,0.2,1781.46154
0.052575,0.052575,4924.18519,1231.0463,1.93112162,0.4,1788.09525
0.052775,0.052775,4936.01339,1234.00335,1.93576029,0.2,1815.75741
0.052975,0.052975,4947.80207,1236.95052,1.94038347,0.2,1824.24628
0.053175,0.053175,4959.55794,1239.88949,1.94499378,0.2,1831.44875
0.053375,0.053375,4971.25421,1242.81355,1.94958071,0.2,1840.06608
0.053575,0.053575,4982.90176,1245.72544,1.95414854,0.4,1847.90197
0.053775,0.053775,4994.5326,1248.63315,1.95870982,0.2,1874.0154
0.053975,0.053975,5006.1475,1251.53687,1.96326484,0.2,1882.51184
0.054175,0.054175,5017.73078,1254.4327,1.96780747,0.2,1890.42938
0.054375,0.054375,5029.29198,1257.323,1.97234143,0.2,1897.57276
0.054575,0.054575,5040.83419,1260.20855,1.97686795,0.4,1906.07241
0.054775,0.054775,5052.36538,1263.09134,1.98139015,0.2,1929.87075
0.054975,0.054975,5063.88254,1265.97064,1.98590684,0.2,1936.93457
0.055175,0.055175,5075.38694,1268.84673,1.99041853,0.2,1944.14024
0.055375,0.055375,5086.87708,1271.71927,1.99492463,0.2,1952.57358
0.055575,0.055575,5098.35449,1274.58862,1.99942573,0.4,1959.17245
0.055775,0.055775,5109.81535,1277.45384,2.00392035,0.2,1984.55984
0.055975,0.055975,5121.2575,1280.31437,2.00840762,0.2,1993.10176
0.056175,0.056175,5132.6776,1283.1694,2.01288625,0.2,2001.64454
0.056375,0.056375,5144.08245,1286.02061,2.0173589,0.2,2008.83583
0.056575,0.056575,5155.46864,1288.86716,2.02182424,0.4,2016.04113
0.056975,0.056975,5178.17848,1294.54462,2.03073037,0.4,2028.01394
0.057175,0.057175,5189.5287,1297.38217,2.03518159,0.2,2056.31344
0.057375,0.057375,5200.85376,1300.21344,2.03962295,0.2,2063.40791
0.057575,0.057575,5212.13543,1303.03386,2.04404729,0.2,2071.78914
0.057775,0.057775,5223.38241,1305.8456,2.04845803,0.2,2080.5005
0.057975,0.057975,5234.61379,1308.65345,2.05286265,0.4,2088.98045
0.058175,0.058175,5245.8268,1311.4567,2.05726006,0.2,2116.01005
0.058375,0.058375,5257.01516,1314.25379,2.06164781,0.2,2124.42159
0.058575,0.058575,5268.18274,1317.04569,2.06602741,0.2,2132.95131
0.058775,0.058775,5279.335,1319.83375,2.070401,0.2,2140.7447
0.058975,0.058975,5290.47828,1322.61957,2.07477107,0.4,2149.086
0.059175,0.059175,5301.60591,1325.40148,2.079135,0.2,2178.03864
0.059375,0.059375,5312.71125,1328.17781,2.08349019,0.2,2185.05871
0.059475,0.059475,5318.26461,1329.56615,2.08566806,0.1,2211.63255
0.059575,0.059575,5323.81264,1330.95316,2.08784383,0.1,2218.80361
0.059675,0.059675,5329.355,1332.33875,2.09001739,0.1,2226.56909
0.059775,0.059775,5334.89312,1333.72328,2.09218928,0.1,2234.07467
0.059875,0.059875,5340.41857,1335.10464,2.0943562,0.2,2241.73408
0.059975,0.059975,5345.93439,1336.4836,2.09651934,0.1,2268.88138
0.060075,0.060075,5351.44099,1337.86025,2.09867887,0.1,2276.71213
0.060175,0.060175,5356.91934,1339.22983,2.10082731,0.1,2283.38863
0.060275,0.060275,5362.3944,1340.5986,2.10297447,0.1,2289.76512
0.060375,0.060375,5367.86681,1341.9667,2.10512059,0.2,2296.14911
0.060575,0.060575,5378.79201,1344.698,2.10940514,0.2,2305.34528
0.060775,0.060775,5389.70294,1347.42574,2.11368409,0.2,2311.83048
0.060975,0.060975,5400.60411,1350.15103,2.11795921,0.2,2320.99904
0.061175,0.061175,5411.48628,1352.87157,2.12222688,0.2,2328.21876
0.061375,0.061375,5422.3488,1355.5872,2.12648684,0.4,2335.31269
0.061575,0.061575,5433.18664,1358.29666,2.13073712,0.2,2361.64157
0.061775,0.061775,5444.0072,1361.0018,2.13498063,0.2,2370.06421
0.061975,0.061975,5454.79804,1363.69951,2.13921248,0.2,2378.52321
0.062175,0.062175,5465.56962,1366.39241,2.14343678,0.2,2387.04142
0.062375,0.062375,5476.3232,1369.0808,2.14765402,0.4,2394.83656
0.062575,0.062575,5487.04834,1371.76209,2.15186011,0.2,2424.62314
0.062775,0.062775,5497.75374,1374.43844,2.15605846,0.2,2431.69823
0.062975,0.062975,5508.44928,1377.11232,2.16025293,0.2,2441.57794
0.063175,0.063175,5519.13508,1379.78377,2.16444359,0.2,2448.30011
0.063375,0.063375,5529.80284,1382.45071,2.16862718,0.4,2457.58581
0.063575,0.063575,5540.44986,1385.11247,2.17280263,0.2,2485.62368
0.063775,0.063775,5551.08004,1387.77001,2.17697147,0.2,2493.50382
0.063975,0.063975,5561.68258,1390.42064,2.18112948,0.2,2500.63501
0.064175,0.064175,5572.2667,1393.06668,2.18528026,0.2,2510.40866
0.064375,0.064375,5582.8371,1395.70927,2.18942566,0.4,2517.502
0.064575,0.064575,5593.38958,1398.3474,2.19356404,0.2,2546.63408
0.064775,0.064775,5603.91726,1400.97932,2.19769269,0.2,2553.14878
0.064975,0.064975,5614.42801,1403.607,2.20181469,0.2,2560.94711
0.065175,0.065175,5624.92464,1406.23116,2.20593117,0.2,2568.03918
0.065375,0.065375,5635.40872,1408.85218,2.21004272,0.4,2573.86906
0.065575,0.065575,5645.88412,1411.47103,2.21415086,0.2,2602.60073
0.065775,0.065775,5656.33294,1414.08324,2.21824859,0.2,2608.42432
0.065975,0.065975,5666.76875,1416.69219,2.22234121,0.2,2615.47871
0.066175,0.066175,5677.19082,1419.29771,2.22642844,0.2,2622.01518
0.066375,0.066375,5687.58896,1421.89724,2.23050629,0.4,2629.169
0.066575,0.066575,5697.9719,1424.49297,2.23457817,0.2,2660.235
0.066775,0.066775,5708.33835,1427.08459,2.23864359,0.2,2669.2564
0.066975,0.066975,5718.6866,1429.67165,2.24270187,0.2,2679.83796
0.067175,0.067175,5729.0251,1432.25628,2.24675633,0.2,2689.65183
0.067375,0.067375,5739.34761,1434.8369,2.25080451,0.4,2699.4478
0.067575,0.067575,5749.64315,1437.41079,2.25484213,0.2,2730.85369
0.067775,0.067775,5759.9272,1439.9818,2.25887523,0.2,2740.6682
0.067975,0.067975,5770.18022,1442.54505,2.26289616,0.2,2749.80968
0.068175,0.068175,5780.4052,1445.1013,2.2669061,0.2,2758.88134
0.068375,0.068375,5790.61614,1447.65403,2.27091053,0.4,2768.84925
0.068575,0.068575,5800.81231,1450.20308,2.27490917,0.2,2800.25949
0.068775,0.068775,5810.99964,1452.74991,2.27890435,0.2,2810.02191
0.068975,0.068975,5821.17179,1455.29295,2.28289357,0.2,2816.70467
0.069175,0.069175,5831.33344,1457.83336,2.28687867,0.2,2823.83057
0.069375,0.069375,5841.47926,1460.36981,2.29085756,0.4,2831.62804
0.069575,0.069575,5851.60813,1462.90203,2.29482981,0.2,2860.22753
0.069775,0.069775,5861.73097,1465.43274,2.2987997,0.2,2866.95913
0.069975,0.069975,5871.84602,1467.9615,2.30276652,0.2,2873.53254
0.070175,0.070175,5881.95202,1470.48801,2.3067298,0.2,2880.70842
0.070375,0.070375,5892.04406,1473.01102,2.3106876,0.4,2887.24783
0.070575,0.070575,5902.12223,1475.53056,2.31463997,0.2,2914.17179
0.070775,0.070775,5912.1794,1478.04485,2.3185841,0.2,2921.34109
0.070975,0.070975,5922.22749,1480.55687,2.32252466,0.2,2929.10251
0.071175,0.071175,5932.25196,1483.06299,2.32645597,0.2,2936.92767
0.071375,0.071375,5942.26852,1485.56713,2.33038417,0.4,2944.66637
0.071575,0.071575,5952.27282,1488.06821,2.33430756,0.2,2973.05246
0.071775,0.071775,5962.2686,1490.56715,2.33822762,0.2,2980.75159
0.071975,0.071975,5972.24905,1493.06226,2.34214166,0.2,2987.87816
0.072175,0.072175,5982.21765,1495.55441,2.34605105,0.2,2995.0281
0.072375,0.072375,5992.17373,1498.04343,2.34995554,0.4,3002.06223
0.072575,0.072575,6002.12308,1500.53077,2.35385738,0.2,3029.93114
0.072775,0.072775,6012.06117,1503.01529,2.35775481,0.2,3036.90975
0.072975,0.072975,6021.97195,1505.49299,2.36164153,0.2,3044.06786
0.073175,0.073175,6031.87148,1507.96787,2.36552383,0.2,3053.09341
0.073375,0.073375,6041.7594,1510.43985,2.36940159,0.4,3060.6972
0.073575,0.073575,6051.64215,1512.91054,2.37327731,0.2,3091.67265
0.073775,0.073775,6061.51461,1515.37865,2.377149,0.2,3099.50541
0.073975,0.073975,6071.36457,1517.84114,2.38101187,0.2,3109.08984
0.074175,0.074175,6081.19666,1520.29917,2.38486773,0.2,3116.69309
0.074375,0.074375,6091.02217,1522.75554,2.38872101,0.4,3125.03019
0.074775,0.074775,6110.61176,1527.65294,2.39640347,0.4,3138.31619
0.074875,0.074875,6115.50984,1528.87746,2.39832435,0.1,3189.81797
0.074975,0.074975,6120.40295,1530.10074,2.40024329,0.1,3198.27203
0.075075,0.075075,6125.29483,1531.32371,2.40216174,0.1,3205.94616
0.075175,0.075175,6130.1847,1532.54618,2.40407941,0.1,3214.95393
0.075275,0.075275,6135.07232,1533.76808,2.40599619,0.2,3223.21333
0.075475,0.075475,6144.83209,1536.20802,2.40982368,0.2,3230.36838
0.075675,0.075675,6154.57871,1538.64468,2.41364602,0.2,3238.50698
0.075875,0.075875,6164.31382,1541.07846,2.41746385,0.2,3244.9949
0.076075,0.076075,6174.02576,1543.50644,2.42127259,0.2,3252.32289
0.076275,0.076275,6183.72577,1545.93144,2.42507665,0.4,3260.209
0.076475,0.076475,6193.4167,1548.35418,2.42887715,0.2,3290.04841
0.076675,0.076675,6203.09869,1550.77467,2.43267414,0.2,3298.55121
0.076775,0.076775,6207.93464,1551.98366,2.43457066,0.1,3330.20082
0.076875,0.076875,6212.76666,1553.19167,2.43646564,0.1,3338.5643
0.076975,0.076975,6217.59605,1554.39901,2.43835959,0.1,3346.88459
0.077075,0.077075,6222.42259,1555.60565,2.44025241,0.1,3354.17406
0.077175,0.077175,6227.24711,1556.81178,2.44214445,0.2,3362.06433
0.077275,0.077275,6232.06962,1558.0174,2.4440357,0.1,3391.96142
0.077375,0.077375,6236.88991,1559.22248,2.44592607,0.1,3399.80907
0.077475,0.077475,6241.70812,1560.42703,2.44781564,0.1,3407.17204
0.077575,0.077575,6246.52484,1561.63121,2.44970461,0.1,3415.62029
0.077675,0.077675,6251.33784,1562.83446,2.45159213,0.2,3423.47655
0.077775,0.077775,6256.14844,1564.03711,2.45347871,0.1,3454.66559
0.077875,0.077875,6260.95346,1565.23837,2.4553631,0.1,3463.04601
0.077975,0.077975,6265.75673,1566.43918,2.4572468,0.1,3470.83663
0.078075,0.078075,6270.55617,1567.63904,2.459129,0.1,3479.10094
0.078175,0.078175,6275.35419,1568.83855,2.46101064,0.2,3487.55213
0.078275,0.078275,6280.14296,1570.03574,2.46288866,0.1,3518.2911
0.078375,0.078375,6284.92647,1571.23162,2.46476461,0.1,3526.73676
0.078475,0.078475,6289.70752,1572.42688,2.4666396,0.1,3535.05084
0.078575,0.078575,6294.48207,1573.62052,2.46851204,0.1,3543.08345
0.078675,0.078675,6299.25516,1574.81379,2.4703839,0.2,3550.8696
0.078775,0.078775,6304.02553,1576.00638,2.4722547,0.1,3583.06014
0.078875,0.078875,6308.79197,1577.19799,2.47412396,0.1,3590.79674
0.078975,0.078975,6313.55156,1578.38789,2.47599054,0.1,3598.45377
0.079075,0.079075,6318.30774,1579.57694,2.47785577,0.1,3605.53538
0.079175,0.079175,6323.06089,1580.76522,2.47971982,0.2,3613.26907
0.079275,0.079275,6327.81267,1581.95317,2.48158332,0.1,3643.62878
0.079375,0.079375,6332.56203,1583.14051,2.48344588,0.1,3651.81333
0.079475,0.079475,6337.30961,1584.3274,2.48530775,0.1,3658.83015
0.079575,0.079575,6342.04899,1585.51225,2.48716639,0.1,3666.63551
0.079675,0.079675,6346.78647,1586.69662,2.48902429,0.2,3675.77772
0.079775,0.079775,6351.52124,1587.88031,2.49088113,0.1,3706.84071
0.079875,0.079875,6356.25468,1589.06367,2.49273745,0.1,3714.53619
0.079975,0.079975,6360.98608,1590.24652,2.49459297,0.1,3723.62952
0.080075,0.080075,6365.71712,1591.42928,2.49644834,0.1,3730.77545
0.080175,0.080175,6370.44563,1592.61141,2.49830272,0.2,3738.69069
0.080375,0.080375,6379.88967,1594.97242,2.50200641,0.2,3746.62918
0.080575,0.080575,6389.32223,1597.33056,2.50570558,0.2,3754.45237
