s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s,p_exc_kPa
0.131,0.131,8659.07676,2164.76919,3.39583702,0.1,40317.1702,-189.337575
0.1311,0.1311,8666.13005,2166.53251,3.39860311,0.1,40326.8192,-189.505162
0.13115,0.13115,8669.65803,2167.41451,3.39998668,0.05,40377.0217,-189.588934
0.1312,0.1312,8673.18629,2168.29657,3.40137036,0.05,40388.8117,-189.672705
0.13125,0.13125,8676.71462,2169.17866,3.40275407,0.05,40398.5771,-189.756494
0.1313,0.1313,8680.24322,2170.06081,3.40413788,0.05,40409.1107,-189.840272
0.13135,0.13135,8683.77198,2170.943,3.40552176,0.1,40419.1267,-189.924056
0.13145,0.13145,8690.8287,2172.70717,3.4082892,0.1,40429.7749,-190.091617
0.13155,0.13155,8697.8867,2174.47167,3.41105714,0.1,40440.0773,-190.259129
0.1316,0.1316,8701.41677,2175.35419,3.41244153,0.05,40488.7035,-190.3429
0.13165,0.13165,8704.94712,2176.23678,3.41382603,0.05,40498.4053,-190.426667
0.1317,0.1317,8708.47782,2177.11945,3.41521067,0.05,40510.0937,-190.510416
0.131725,0.131725,8710.24334,2177.56083,3.41590305,0.025,40563.6047,-190.552306
0.13175,0.13175,8712.00898,2178.00224,3.41659549,0.025,40577.627,-190.594189
0.131775,0.131775,8713.77472,2178.44368,3.41728796,0.025,40592.4568,-190.636065
