s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.15056,0.07528,150.657721,1,0,34.5086226
0.15156,0.07578,150.657659,1,0,34.8068631
0.15256,0.07628,150.658596,1,0,35.2952235
0.15356,0.07678,150.660094,1,0,35.6441467
0.15456,0.07728,150.660391,1,0,36.0788686
0.15556,0.07778,150.661052,1,0,36.4216731
0.15656,0.07828,150.661791,1,0,36.7264984
0.15756,0.07878,150.662551,1,0,37.0063157
0.15856,0.07928,150.663333,1,0,37.2620058
0.15956,0.07978,150.663644,1,0,37.5066338
0.16056,0.08028,150.664017,1,0,37.7417576
0.16156,0.08078,150.664393,1,0,37.9756975
0.16256,0.08128,150.665189,1,0,38.2166734
0.16356,0.08178,150.66536,1,0,38.4644904
0.16456,0.08228,150.667251,1,0,38.8430374
0.16556,0.08278,150.666915,1,0,39.0922096
0.16656,0.08328,150.666976,1,0,39.326067
0.16756,0.08378,150.668828,1,0,39.5210981
0.16856,0.08428,150.668524,1,0,39.7533286
0.16956,0.08478,150.668897,1,0,39.9851296
0.17056,0.08528,150.668827,1,0,40.331553
0.17156,0.08578,150.669219,1,0,40.5770631
0.17256,0.08628,150.670154,1,0,40.8427536
0.17356,0.08678,150.670768,1,0,41.1366198
0.17456,0.08728,150.671394,1,0,41.4695764
0.17556,0.08778,150.671857,1,0,41.7175541
0.17656,0.08828,150.672356,1,0,42.0765736
0.17756,0.08878,150.673261,1,0,42.2898862
0.17856,0.08928,150.673549,1,0,42.6061769
0.17956,0.08978,150.674526,1,0,42.9374418
0.18056,0.09028,150.674879,1,0,43.3326232
0.18156,0.09078,150.674528,1,0,45.5317557
0.18256,0.09128,150.674859,1,0,47.0669861
0.18356,0.09178,150.675504,1,0,48.0089662
0.18456,0.09228,150.676337,1,0,48.2895603
0.18556,0.09278,150.676876,1,0,48.522759
0.18656,0.09328,150.677379,1,0,48.7573559
0.18756,0.09378,150.677873,1,0,48.9906235
0.18856,0.09428,150.678381,1,0,49.2239847
0.18956,0.09478,150.678821,1,0,49.4572096
0.19056,0.09528,150.678816,1,0,49.6876917
0.19156,0.09578,150.679842,1,0,49.8783827
0.19256,0.09628,150.680269,1,0,50.0693552
0.19356,0.09678,150.680221,1,0,50.2902455
0.19456,0.09728,150.681402,1,0,50.5641515
0.19556,0.09778,150.681678,1,0,51.3603756
0.19656,0.09828,150.682192,1,0,51.8120799
0.19756,0.09878,150.682671,1,0,52.2795579
0.19856,0.09928,150.683115,1,0,52.6798389
0.19956,0.09978,150.683555,1,0,52.9314353
0.20056,0.10028,150.684033,1,0,53.1955633
0.20156,0.10078,150.684576,1,0,53.5312977
0.20256,0.10128,150.684996,1,0,53.7991052
0.20356,0.10178,150.685429,1,0,54.0508626
0.20456,0.10228,150.686556,1,0,54.2478211
0.20556,0.10278,150.686418,1,0,54.4699678
0.20656,0.10328,150.686831,1,0,54.6933987
0.20756,0.10378,150.68716,1,0,54.903888
0.20856,0.10428,150.687422,1,0,55.1330836
0.20956,0.10478,150.687996,1,0,55.3549392
0.21056,0.10528,150.688429,1,0,55.5766957
0.21156,0.10578,150.688318,1,0,55.8013754
0.21256,0.10628,150.689616,1,0,55.9881268
0.21356,0.10678,150.689925,1,0,56.1730144
0.21456,0.10728,150.690533,1,0,56.3590388
0.21556,0.10778,150.690744,1,0,57.1934791
0.21656,0.10828,150.69144,1,0,57.5327289
0.21756,0.10878,150.691466,1,0,57.7111266
0.21856,0.10928,150.691824,1,0,57.8852472
0.21956,0.10978,150.692904,1,0,58.0845823
0.22056,0.11028,150.69281,1,0,58.3003223
0.22156,0.11078,150.692536,1,0,58.5386605
0.22256,0.11128,150.693327,1,0,58.7431524
0.22356,0.11178,150.69455,1,0,58.8988967
0.22456,0.11228,150.693745,1,0,59.0861373
0.22556,0.11278,150.695028,1,0,59.2417195
0.22656,0.11328,150.694902,1,0,59.4309208
0.22756,0.11378,150.694481,1,0,59.6227741
0.22856,0.11428,150.694844,1,0,59.8067105
