# ADR90 WP-A2 tau=0 band, build afb95c40c9e3da1cc97d6aabe8168644c53d0e82 (expected afb95c40c9e3da1cc97d6aabe8168644c53d0e82), leg h1.0_e0.6944
s_m,s_over_B,q_foot_kPa,q_base_kPa,ds_mm,relaxed,wall_s,implex_err_avg,implex_refusals
0.35956,0.17978,3536.97724,-3537.41401,1.28,0,315.261388,0.000105453149,540
0.36084,0.18042,3546.17293,-3546.59458,2.56,0,316.068779,0.000108351295,540
0.36212,0.18106,3555.30422,-3555.74284,1.28,0,317.858033,0.000111072469,552
0.3634,0.1817,3564.42581,-3564.82953,1.28,0,318.626282,0.000113945424,552
0.36468,0.18234,3573.49451,-3573.91158,1.28,0,319.427964,0.000120500643,552
0.36596,0.18298,3582.58666,-3582.95391,1.28,0,320.247496,0.000123369488,552
0.36724,0.18362,3591.5859,-3591.98149,1.28,0,320.97904,0.000126308484,552
0.36852,0.18426,3600.61808,-3600.90522,2.56,0,321.800138,0.000131424948,552
0.3698,0.1849,3609.528,-3609.85145,1.28,0,323.627712,0.000136129753,564
0.37108,0.18554,3618.46072,-3618.72818,1.28,0,324.43271,0.000138213775,564
0.37236,0.18618,3627.32804,-3627.60246,1.28,0,325.238317,0.00014250395,564
0.37364,0.18682,3636.19251,-3636.42825,1.28,0,326.093903,0.000144631096,564
0.37492,0.18746,3645.01385,-3645.23245,1.28,0,326.905077,0.000148521979,564
0.3762,0.1881,3653.80935,-3653.99893,2.56,0,327.69658,0.00014970253,564
0.37748,0.18874,3662.56891,-3662.70055,1.28,0,329.502749,0.000151275714,576
0.37876,0.18938,3671.3242,-3671.44566,1.28,0,330.269639,0.000150342912,576
0.38004,0.19002,3680.06076,-3680.12167,1.28,0,331.0995,0.000151171256,576
0.38132,0.19066,3688.7751,-3688.81203,1.28,0,331.950891,0.000150319127,576
0.3826,0.1913,3697.46979,-3697.49478,1.28,0,332.83626,0.000149738185,576
0.38388,0.19194,3706.1809,-3706.10853,2.56,0,333.607394,0.000149673443,576
0.38516,0.19258,3714.8599,-3714.7679,1.28,0,335.451533,0.000148899647,588
0.38644,0.19322,3723.50805,-3723.39452,1.28,0,336.213907,0.000151188019,588
0.38772,0.19386,3732.16953,-3732.04674,1.28,0,336.958959,0.000151856474,588
0.389,0.1945,3740.78345,-3740.64424,1.28,0,337.740499,0.000153311118,588
0.39028,0.19514,3749.48747,-3749.29416,1.28,0,338.512025,0.00015566848,588
0.39156,0.19578,3758.12725,-3757.91886,2.56,0,339.29504,0.000156224234,588
0.39284,0.19642,3766.83303,-3766.60734,1.28,0,341.004788,0.000158429822,600
0.39412,0.19706,3775.52267,-3775.26193,1.28,0,341.769469,0.000158364491,600
0.3954,0.1977,3784.25329,-3783.98458,1.28,0,342.53321,0.00015755478,600
0.39668,0.19834,3792.95188,-3792.67552,1.28,0,343.255154,0.000162094703,600
0.39796,0.19898,3801.72156,-3801.43334,1.28,0,343.940046,0.000160356779,600
0.39924,0.19962,3810.46801,-3810.19798,2.56,0,344.724777,0.000165768769,600
0.40052,0.20026,3819.26345,-3818.96527,1.28,0,346.344442,0.000163434244,612
0.4018,0.2009,3828.11019,-3827.85026,1.28,0,347.011991,0.000169897284,612
0.40308,0.20154,3836.97691,-3836.66364,1.28,0,347.684286,0.000174835969,612
0.40436,0.20218,3845.89056,-3845.61042,1.28,0,348.389567,0.000183446921,612
0.40564,0.20282,3854.80638,-3854.53191,1.28,0,349.042203,0.000189774287,612
0.40692,0.20346,3863.77007,-3863.50724,2.56,0,349.750419,0.000201641472,612
0.4082,0.2041,3872.72717,-3872.50397,1.28,0,351.249074,0.000209904307,624
0.40948,0.20474,3881.75745,-3881.56343,1.28,0,351.886846,0.000220515065,624
0.41076,0.20538,3890.79961,-3890.60141,1.28,0,352.533885,0.000226951281,624
0.41204,0.20602,3899.88224,-3899.71723,1.28,0,353.190096,0.000234918358,624
0.41332,0.20666,3908.98269,-3908.84683,1.28,0,353.855502,0.000238551598,624
0.4146,0.2073,3918.12782,-3918.06567,2.56,0,354.512412,0.000245291068,624
0.41588,0.20794,3927.25278,-3927.21674,1.28,0,355.975561,0.000249453371,636
0.41716,0.20858,3936.43228,-3936.46174,1.28,0,356.618467,0.000253067597,636
0.41844,0.20922,3945.57597,-3945.65634,1.28,0,357.293512,0.000250447509,636
0.41972,0.20986,3954.81742,-3954.86114,1.28,0,357.985811,0.000246479825,636
0.421,0.2105,3963.97154,-3964.1568,1.28,0,358.701052,0.000242556991,636
0.42228,0.21114,3973.19385,-3973.37739,2.56,0,359.63685,0.000240939183,636
0.42356,0.21178,3982.38229,-3982.63236,1.28,0,361.395896,0.000237840386,648
0.42484,0.21242,3991.55831,-3991.85292,1.28,0,362.067761,0.000236720046,648
0.42612,0.21306,4000.73565,-4001.10189,1.28,0,362.73535,0.000243559086,648
0.4274,0.2137,4009.87362,-4010.33448,1.28,0,363.401495,0.000233135026,648
0.42868,0.21434,4019.05334,-4019.47767,1.28,0,364.079373,0.000227554275,648
0.42996,0.21498,4028.13443,-4028.6642,2.56,0,364.778734,0.000221061905,648
0.43124,0.21562,4037.23769,-4037.76592,1.28,0,366.307164,0.000227889479,660
0.43252,0.21626,4046.25197,-4046.89061,1.28,0,366.952464,0.000230336239,660
0.4338,0.2169,4055.28464,-4055.89359,1.28,0,367.586127,0.000218549939,660
0.43508,0.21754,4064.20806,-4064.88512,1.28,0,368.215117,0.000219860109,660
0.43636,0.21818,4073.04624,-4073.77833,1.28,0,368.848719,0.000228156755,660
0.43764,0.21882,4081.84345,-4082.59282,2.56,0,369.503063,0.000230146284,660
0.43892,0.21946,4090.58276,-4091.42924,1.28,0,370.966937,0.000238245031,672
0.4402,0.2201,4099.2475,-4100.05641,1.28,0,371.618827,0.000240520488,672
0.44148,0.22074,4107.83959,-4108.73871,1.28,0,372.272064,0.000250042778,672
0.44276,0.22138,4116.37889,-4117.24609,1.28,0,372.903372,0.000253504875,672
0.44404,0.22202,4124.83592,-4125.73922,1.28,0,373.545861,0.000262392725,672
0.44532,0.22266,4133.21687,-4134.13809,2.56,0,374.178488,0.000267076522,672
0.4466,0.2233,4141.5337,-4142.43997,1.28,0,375.665837,0.000274581419,684
0.44788,0.22394,4149.80221,-4150.64392,1.28,0,376.321145,0.000275968956,684
0.44916,0.22458,4158.0138,-4158.86441,1.28,0,376.946919,0.000281888039,684
0.45044,0.22522,4166.10078,-4166.94047,1.28,0,377.58069,0.000289829567,684
0.45172,0.22586,4174.17431,-4174.97214,1.28,0,378.201984,0.000319770028,684
0.453,0.2265,4182.14839,-4182.9429,2.56,0,378.852128,0.00031118125,684
0.45428,0.22714,4190.13653,-4190.78378,1.28,0,380.319601,0.000295910954,696
0.45556,0.22778,4197.86726,-4198.60437,1.28,0,381.036351,0.000291438337,696
0.45684,0.22842,4205.678,-4206.28397,1.28,0,381.765827,0.000284987968,696
0.45812,0.22906,4213.35644,-4213.98787,1.28,0,382.385212,0.000282211995,696
0.4594,0.2297,4221.11608,-4221.61919,1.28,0,383.029887,0.000279797118,696
0.46068,0.23034,4228.7759,-4229.23996,2.56,0,383.68464,0.000278500307,696
0.46196,0.23098,4236.4423,-4236.80438,1.28,0,385.192862,0.000280070007,708
0.46324,0.23162,4244.02331,-4244.33359,1.28,0,385.869368,0.000280269007,708
0.46452,0.23226,4251.60171,-4251.7884,1.28,0,386.519173,0.000280059364,708
0.4658,0.2329,4259.08697,-4259.2249,1.28,0,387.157232,0.000283333552,708
0.46708,0.23354,4266.62491,-4266.63661,1.28,0,387.808856,0.00028381406,708
0.46836,0.23418,4274.09605,-4274.06432,2.56,0,388.513575,0.000289407409,708
0.46964,0.23482,4281.74407,-4281.54689,1.28,0,390.076113,0.000291987852,720
0.47092,0.23546,4289.22539,-4289.02095,1.28,0,390.765221,0.000301906576,720
0.4722,0.2361,4296.90059,-4296.5369,1.28,0,391.425797,0.000310953942,720
0.47348,0.23674,4304.48779,-4304.06411,1.28,0,392.181225,0.000332702867,720
0.47476,0.23738,4312.15002,-4311.65294,1.28,0,392.88062,0.000350529906,720
0.47604,0.23802,4319.89017,-4319.26807,2.56,0,393.594135,0.000367268666,720
0.47732,0.23866,4327.6112,-4326.91806,1.28,0,395.234196,0.000371630443,732
0.4786,0.2393,4335.40395,-4334.60322,1.28,0,395.965965,0.000389484049,732
0.47988,0.23994,4343.23155,-4342.38547,1.28,0,396.652719,0.000397688652,732
0.48116,0.24058,4351.12096,-4350.17827,1.28,0,397.35464,0.000414231129,732
0.48244,0.24122,4359.04695,-4358.08912,1.28,0,398.067661,0.000423211029,732
0.48372,0.24186,4367.08044,-4366.01107,2.56,0,398.787312,0.000433498451,732
0.485,0.2425,4375.17547,-4374.07248,1.28,0,400.439624,0.000441640654,744
0.48628,0.24314,4383.37061,-4382.22416,1.28,0,401.090267,0.000452759393,744
0.48756,0.24378,4391.63182,-4390.48082,1.28,0,401.778792,0.000451145343,744
0.48884,0.24442,4400.01264,-4398.76749,1.28,0,402.497252,0.00045457416,744
0.49012,0.24506,4408.46125,-4407.21757,1.28,0,403.180926,0.000458650585,744
0.4914,0.2457,4416.885,-4415.69057,2.56,0,403.858324,0.000458776437,744
0.49396,0.24698,4434.06164,-4432.78586,2.56,0,405.027326,0.000571555907,744
0.49652,0.24826,4450.87311,-4449.87302,2.56,0,406.310238,0.000613633586,744
0.4978,0.2489,4459.585,-4458.47807,1.28,0,408.04336,0.000565995865,750
0.49908,0.24954,4468.31649,-4467.23075,1.28,0,408.795726,0.000584652693,750
0.5,0.25,4474.64351,-4473.61676,0.92,0,409.396244,0.000553430592,750
