step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
242,0.009,0.006,124.191,0.04,0,602,602,0,0,0,12079,0,970511,1512,0,0,93.4
243,0.00904,0.00602666667,124.727,0.04,0,602,602,0,0,0,12202,0,972751,1512,0,0,93.7
244,0.00908,0.00605333333,125.212,0.04,0,602,602,0,0,0,12326,0,974993,1512,0,0,94.0
245,0.00912,0.00608,125.701,0.08,0,602,602,0,0,0,12423,0,977235,1512,0,0,94.2
246,0.0092,0.00613333333,127.309,0.08,0,603,603,0,0,0,12487,0,979475,1546,0,0,94.6
247,0.00928,0.00618666667,128.519,0.08,0,605,605,0,0,0,12574,0,981717,1546,0,0,94.9
248,0.00932,0.00621333333,129.083,0.04,0,619,619,0,0,0,12822,0,997535,1546,0,0,95.5
249,0.00936,0.00624,129.591,0.04,0,619,619,0,0,0,12882,0,999775,1546,0,0,95.7
250,0.0094,0.00626666667,130.091,0.04,0,619,619,0,0,0,12942,0,1002031,1546,0,0,96.0
251,0.00944,0.00629333333,130.587,0.04,0,619,619,0,0,0,13002,0,1004275,1546,0,0,96.2
252,0.00946,0.00630666667,130.822,0.02,0,622,622,0,0,0,13266,0,1020075,1558,0,0,96.9
253,0.00948,0.00632,130.998,0.02,0,622,622,0,0,0,13373,0,1022315,1558,0,0,97.1
254,0.0095,0.00633333333,131.163,0.02,0,622,622,0,0,0,13415,0,1024555,1558,0,0,97.3
255,0.00952,0.00634666667,131.318,0.02,0,622,622,0,0,0,13474,0,1026797,1558,0,0,97.4
256,0.00954,0.00636,131.47,0.02,0,622,622,0,0,0,13522,0,1029037,1558,0,0,97.6
257,0.00956,0.00637333333,131.627,0.04,0,622,622,0,0,0,13560,0,1031279,1558,0,0,97.8
258,0.0096,0.0064,132.66,0.04,0,622,622,0,0,0,13600,0,1033519,1596,0,0,98.1
