step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
102,0.00204,0.00136,30.765,0.02,0,4,4,0,0,0,1716,0,226260,0,0,0,21.0
103,0.00206,0.00137333333,31.0358,0.02,0,4,4,0,0,0,1736,0,228500,0,0,0,21.2
104,0.00208,0.00138666667,31.306,0.02,0,4,4,0,0,0,1757,0,230740,0,0,0,21.4
105,0.0021,0.0014,31.5744,0.02,0,4,4,0,0,0,1778,0,232980,0,0,0,21.7
106,0.00212,0.00141333333,31.8454,0.02,0,4,4,0,0,0,1799,0,235220,0,0,0,21.9
107,0.00214,0.00142666667,32.1143,0.02,0,4,4,0,0,0,1819,0,237460,0,0,0,22.1
108,0.00216,0.00144,32.3859,0.02,0,4,4,0,0,0,1839,0,239700,0,0,0,22.3
109,0.00218,0.00145333333,32.6541,0.02,0,4,4,0,0,0,1859,0,241940,0,0,0,22.5
110,0.0022,0.00146666667,32.9235,0.02,0,4,4,0,0,0,1879,0,244180,0,0,0,22.7
111,0.00222,0.00148,33.1926,0.02,0,4,4,0,0,0,1899,0,246420,0,0,0,22.9
112,0.00224,0.00149333333,33.4614,0.02,0,4,4,0,0,0,1919,0,248660,0,0,0,23.1
113,0.00226,0.00150666667,33.73,0.02,0,4,4,0,0,0,1939,0,250900,0,0,0,23.3
114,0.00228,0.00152,33.998,0.02,0,4,4,0,0,0,1959,0,253140,0,0,0,23.5
115,0.0023,0.00153333333,34.2656,0.02,0,4,4,0,0,0,1979,0,255380,0,0,0,23.7
116,0.00232,0.00154666667,34.5334,0.02,0,4,4,0,0,0,1999,0,257620,0,0,0,23.9
117,0.00234,0.00156,34.8015,0.02,0,4,4,0,0,0,2019,0,259860,0,0,0,24.1
118,0.00236,0.00157333333,35.0682,0.02,0,4,4,0,0,0,2039,0,262100,0,0,0,24.3
119,0.00238,0.00158666667,35.3361,0.02,0,4,4,0,0,0,2059,0,264340,0,0,0,24.5
120,0.0024,0.0016,35.6029,0.02,0,4,4,0,0,0,2079,0,266580,0,0,0,24.7
121,0.00242,0.00161333333,35.8707,0.02,0,4,4,0,0,0,2099,0,268820,0,0,0,24.9
122,0.00244,0.00162666667,36.1375,0.02,0,4,4,0,0,0,2119,0,271060,0,0,0,25.1
123,0.00246,0.00164,36.4051,0.02,0,4,4,0,0,0,2139,0,273300,0,0,0,25.3
124,0.00248,0.00165333333,36.671,0.02,0,4,4,0,0,0,2159,0,275540,0,0,0,25.5
125,0.0025,0.00166666667,36.9375,0.02,0,4,4,0,0,0,2179,0,277780,0,0,0,25.8
126,0.00252,0.00168,37.2027,0.02,0,4,4,0,0,0,2199,0,280020,0,0,0,26.0
127,0.00254,0.00169333333,37.468,0.02,0,4,4,0,0,0,2219,0,282260,0,0,0,26.2
128,0.00256,0.00170666667,37.733,0.02,0,4,4,0,0,0,2239,0,284500,0,0,0,26.4
129,0.00258,0.00172,37.9988,0.02,0,4,4,0,0,0,2259,0,286740,0,0,0,26.6
130,0.0026,0.00173333333,38.2633,0.02,0,4,4,0,0,0,2279,0,288980,0,0,0,26.8
131,0.00262,0.00174666667,38.5282,0.02,0,4,4,0,0,0,2300,0,291220,0,0,0,27.0
132,0.00264,0.00176,38.7928,0.02,0,4,4,0,0,0,2320,0,293460,0,0,0,27.2
133,0.00266,0.00177333333,39.0578,0.02,0,4,4,0,0,0,2340,0,295700,0,0,0,27.4
134,0.00268,0.00178666667,39.324,0.02,0,5,5,0,0,0,2360,0,297942,0,0,0,27.6
135,0.0027,0.0018,39.5878,0.02,0,5,5,0,0,0,2382,0,300182,0,0,0,27.8
136,0.00272,0.00181333333,39.8523,0.02,0,5,5,0,0,0,2402,0,302422,0,0,0,27.9
137,0.00274,0.00182666667,40.1167,0.02,0,5,5,0,0,0,2422,0,304662,0,0,0,28.1
138,0.00276,0.00184,40.3815,0.02,0,6,6,0,0,0,2442,0,306904,0,0,0,28.3
139,0.00278,0.00185333333,40.6454,0.02,0,6,6,0,0,0,2463,0,309144,0,0,0,28.5
140,0.0028,0.00186666667,40.9092,0.02,0,6,6,0,0,0,2483,0,311384,0,0,0,28.7
141,0.00282,0.00188,41.1737,0.02,0,6,6,0,0,0,2505,0,313624,0,0,0,29.0
142,0.00284,0.00189333333,41.4361,0.02,0,6,6,0,0,0,2526,0,315864,0,0,0,29.2
143,0.00286,0.00190666667,41.7,0.02,0,6,6,0,0,0,2546,0,318104,0,0,0,29.4
144,0.00288,0.00192,41.9637,0.02,0,6,6,0,0,0,2566,0,320346,0,0,0,29.6
145,0.0029,0.00193333333,42.2266,0.02,0,6,6,0,0,0,2586,0,322590,0,0,0,29.8
146,0.00292,0.00194666667,42.488,0.02,0,6,6,0,0,0,2606,0,324834,0,0,0,30.1
147,0.00294,0.00196,42.7509,0.02,0,6,6,0,0,0,2626,0,327078,0,0,0,30.3
148,0.00296,0.00197333333,43.0133,0.02,0,6,6,0,0,0,2646,0,329322,0,0,0,30.5
149,0.00298,0.00198666667,43.2765,0.02,0,6,6,0,0,0,2666,0,331566,0,0,0,30.7
150,0.003,0.002,43.5389,0.02,0,6,6,0,0,0,2686,0,333810,0,0,0,30.9
151,0.00302,0.00201333333,43.8013,0.02,0,6,6,0,0,0,2706,0,336054,0,0,0,31.1
152,0.00304,0.00202666667,44.0629,0.02,0,6,6,0,0,0,2726,0,338298,0,0,0,31.3
153,0.00306,0.00204,44.3245,0.02,0,6,6,0,0,0,2746,0,340542,0,0,0,31.6
154,0.00308,0.00205333333,44.5869,0.02,0,6,6,0,0,0,2766,0,342786,0,0,0,31.8
155,0.0031,0.00206666667,44.8479,0.02,0,6,6,0,0,0,2786,0,345030,0,0,0,32.1
156,0.00312,0.00208,45.1078,0.02,0,6,6,0,0,0,2806,0,347274,0,0,0,32.3
157,0.00314,0.00209333333,45.3699,0.02,0,6,6,0,0,0,2826,0,349518,0,0,0,32.5
158,0.00316,0.00210666667,45.6305,0.02,0,6,6,0,0,0,2846,0,351762,0,0,0,32.7
159,0.00318,0.00212,45.893,0.02,0,6,6,0,0,0,2864,0,354006,0,0,0,32.9
160,0.0032,0.00213333333,46.1536,0.02,0,6,6,0,0,0,2880,0,356250,0,0,0,33.1
161,0.00322,0.00214666667,46.4146,0.02,0,6,6,0,0,0,2896,0,358494,0,0,0,33.4
162,0.00324,0.00216,46.6743,0.02,0,6,6,0,0,0,2912,0,360738,0,0,0,33.6
163,0.00326,0.00217333333,46.9357,0.02,0,6,6,0,0,0,2928,0,362982,0,0,0,33.8
164,0.00328,0.00218666667,47.1956,0.02,0,6,6,0,0,0,2944,0,365226,0,0,0,34.0
165,0.0033,0.0022,47.4555,0.02,0,6,6,0,0,0,2960,0,367470,0,0,0,34.2
166,0.00332,0.00221333333,47.7165,0.02,0,6,6,0,0,0,2976,0,369714,0,0,0,34.4
