step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
154,0.00308,0.00205333333,44.586,0.02,0,0,0,0,0,0,2763,0,0,0,0,0,14.1
155,0.0031,0.00206666667,44.8489,0.02,0,0,0,0,0,0,2783,0,0,0,0,0,14.2
156,0.00312,0.00208,45.1095,0.02,0,0,0,0,0,0,2803,0,0,0,0,0,14.3
157,0.00314,0.00209333333,45.3702,0.02,0,0,0,0,0,0,2823,0,0,0,0,0,14.4
158,0.00316,0.00210666667,45.6316,0.02,0,0,0,0,0,0,2843,0,0,0,0,0,14.4
159,0.00318,0.00212,45.8927,0.02,0,0,0,0,0,0,2861,0,0,0,0,0,14.5
160,0.0032,0.00213333333,46.1554,0.02,0,0,0,0,0,0,2877,0,0,0,0,0,14.6
161,0.00322,0.00214666667,46.4142,0.02,0,0,0,0,0,0,2893,0,0,0,0,0,14.7
162,0.00324,0.00216,46.6731,0.02,0,0,0,0,0,0,2909,0,0,0,0,0,14.8
163,0.00326,0.00217333333,46.9375,0.02,0,0,0,0,0,0,2925,0,0,0,0,0,14.9
164,0.00328,0.00218666667,47.194,0.02,0,0,0,0,0,0,2941,0,0,0,0,0,15.0
165,0.0033,0.0022,47.4561,0.02,0,0,0,0,0,0,2957,0,0,0,0,0,15.0
166,0.00332,0.00221333333,47.7147,0.02,0,0,0,0,0,0,2973,0,0,0,0,0,15.1
167,0.00334,0.00222666667,47.9762,0.02,0,0,0,0,0,0,2989,0,0,0,0,0,15.2
168,0.00336,0.00224,48.2355,0.02,0,0,0,0,0,0,3005,0,0,0,0,0,15.3
169,0.00338,0.00225333333,48.4942,0.02,0,0,0,0,0,0,3021,0,0,0,0,0,15.4
170,0.0034,0.00226666667,48.7557,0.02,0,0,0,0,0,0,3037,0,0,0,0,0,15.5
171,0.00342,0.00228,49.0127,0.02,0,0,0,0,0,0,3057,0,0,0,0,0,15.6
172,0.00344,0.00229333333,49.2737,0.02,0,0,0,0,0,0,3081,0,0,0,0,0,15.6
173,0.00346,0.00230666667,49.5339,0.02,0,0,0,0,0,0,3105,0,0,0,0,0,15.7
174,0.00348,0.00232,49.7932,0.02,0,0,0,0,0,0,3125,0,0,0,0,0,15.8
175,0.0035,0.00233333333,50.0522,0.02,0,0,0,0,0,0,3145,0,0,0,0,0,15.9
176,0.00352,0.00234666667,50.3143,0.02,0,0,0,0,0,0,3165,0,0,0,0,0,16.0
177,0.00354,0.00236,50.5736,0.02,0,0,0,0,0,0,3185,0,0,0,0,0,16.1
178,0.00356,0.00237333333,50.8309,0.02,0,0,0,0,0,0,3201,0,0,0,0,0,16.2
179,0.00358,0.00238666667,51.0896,0.02,0,0,0,0,0,0,3217,0,0,0,0,0,16.2
180,0.0036,0.0024,51.3486,0.02,0,0,0,0,0,0,3233,0,0,0,0,0,16.3
181,0.00362,0.00241333333,51.6077,0.02,0,0,0,0,0,0,3249,0,0,0,0,0,16.4
182,0.00364,0.00242666667,51.8665,0.02,0,0,0,0,0,0,3265,0,0,0,0,0,16.5
183,0.00366,0.00244,52.1226,0.02,0,0,0,0,0,0,3281,0,0,0,0,0,16.6
184,0.00368,0.00245333333,52.3804,0.02,0,0,0,0,0,0,3297,0,0,0,0,0,16.7
185,0.0037,0.00246666667,52.6391,0.02,0,0,0,0,0,0,3313,0,0,0,0,0,16.7
