ele,gp,x,z,dx,p,q,eta,psi,Mb,Md,eta_over_Md,err,err_dev,err_vol,f
56,8,-4.33726,-2.25,3.58726,19.3235,16.0225,0.829168,-0.122945,2.04656,0.656339,1.26332,0.000256555,0.000255653,2.14915e-05,1
57,1,-4.33726,-1.75,3.58726,16.1018,13.2667,0.823927,-0.123927,2.05361,0.652644,1.26245,0.000235195,0.000234304,2.04572e-05,1
57,2,-4.33726,-1.75,3.58726,16.1018,13.2765,0.824534,-0.123927,2.05361,0.652644,1.26338,0.000204623,0.000203842,1.78587e-05,1
57,3,-4.33726,-1.75,3.58726,16.1018,13.2667,0.823927,-0.123927,2.05361,0.652644,1.26245,0.000235195,0.000234304,2.04572e-05,1
57,4,-4.33726,-1.75,3.58726,16.1018,13.2765,0.824534,-0.123927,2.05361,0.652644,1.26338,0.000204623,0.000203842,1.78587e-05,1
57,5,-4.33726,-1.75,3.58726,16.1018,13.2563,0.823278,-0.123927,2.05361,0.652644,1.26145,0.000252146,0.000251177,2.20855e-05,1
57,6,-4.33726,-1.75,3.58726,16.1018,13.266,0.82388,-0.123927,2.05361,0.652644,1.26237,0.000226648,0.000225787,1.97391e-05,1
57,7,-4.33726,-1.75,3.58726,16.1018,13.2563,0.823278,-0.123927,2.05361,0.652644,1.26145,0.000252146,0.000251177,2.20855e-05,1
57,8,-4.33726,-1.75,3.58726,16.1018,13.266,0.82388,-0.123927,2.05361,0.652644,1.26237,0.000226648,0.000225787,1.97391e-05,1
58,1,-4.33726,-1.25,3.58726,12.8855,10.6266,0.824699,-0.125026,2.06152,0.648533,1.27164,0.000214759,0.000213916,1.90061e-05,1
58,2,-4.33726,-1.25,3.58726,12.8856,10.6527,0.826713,-0.125026,2.06152,0.648533,1.27474,0.00018768,0.000186938,1.66768e-05,1
58,3,-4.33726,-1.25,3.58726,12.8855,10.6266,0.824699,-0.125026,2.06152,0.648533,1.27164,0.000214759,0.000213916,1.90061e-05,1
58,4,-4.33726,-1.25,3.58726,12.8856,10.6527,0.826713,-0.125026,2.06152,0.648533,1.27474,0.00018768,0.000186938,1.66768e-05,1
58,5,-4.33726,-1.25,3.58726,12.8854,10.5959,0.822316,-0.125026,2.06152,0.648533,1.26796,0.000181685,0.000181041,1.5284e-05,1
58,6,-4.33726,-1.25,3.58726,12.8855,10.6214,0.824296,-0.125026,2.06152,0.648533,1.27102,0.000155705,0.000155135,1.33113e-05,1
58,7,-4.33726,-1.25,3.58726,12.8854,10.5959,0.822316,-0.125026,2.06152,0.648533,1.26796,0.000181685,0.000181041,1.5284e-05,1
58,8,-4.33726,-1.25,3.58726,12.8855,10.6214,0.824296,-0.125026,2.06152,0.648533,1.27102,0.000155705,0.000155135,1.33113e-05,1
59,1,-4.33726,-0.75,3.58726,9.62768,8.06152,0.837328,-0.12631,2.07081,0.64376,1.30068,0.000116337,0.000115851,1.06176e-05,1
59,2,-4.33726,-0.75,3.58726,9.62779,8.11059,0.842414,-0.12631,2.07081,0.64376,1.30858,6.22813e-05,6.20268e-05,5.62475e-06,1
59,3,-4.33726,-0.75,3.58726,9.62768,8.06152,0.837328,-0.12631,2.07081,0.64376,1.30068,0.000116337,0.000115851,1.06176e-05,1
59,4,-4.33726,-0.75,3.58726,9.62779,8.11059,0.842414,-0.12631,2.07081,0.64376,1.30858,6.22813e-05,6.20268e-05,5.62475e-06,1
59,5,-4.33726,-0.75,3.58726,9.62755,7.99384,0.830308,-0.12631,2.07081,0.64376,1.28978,0.000171179,0.000170586,1.42398e-05,1
59,6,-4.33726,-0.75,3.58726,9.62767,8.0432,0.835426,-0.12631,2.07081,0.64376,1.29773,0.000142106,0.000141628,1.16398e-05,1
59,7,-4.33726,-0.75,3.58726,9.62755,7.99384,0.830308,-0.12631,2.07081,0.64376,1.28978,0.000171179,0.000170586,1.42398e-05,1
59,8,-4.33726,-0.75,3.58726,9.62767,8.0432,0.835426,-0.12631,2.07081,0.64376,1.29773,0.000142106,0.000141628,1.16398e-05,1
60,1,-4.33726,-0.25,3.58726,6.42323,5.53465,0.861661,-0.127843,2.08196,0.63811,1.35033,8.39054e-06,8.35731e-06,7.46103e-07,0
60,2,-4.33726,-0.25,3.58726,6.42342,5.58019,0.868727,-0.127843,2.08195,0.638111,1.3614,1.38638e-06,1.38198e-06,1.10397e-07,0
60,3,-4.33726,-0.25,3.58726,6.42323,5.53465,0.861661,-0.127843,2.08196,0.63811,1.35033,8.39054e-06,8.35731e-06,7.46103e-07,0
60,4,-4.33726,-0.25,3.58726,6.42342,5.58019,0.868727,-0.127843,2.08195,0.638111,1.3614,1.38638e-06,1.38198e-06,1.10397e-07,0
60,5,-4.33726,-0.25,3.58726,6.42334,5.57707,0.868252,-0.127843,2.08195,0.63811,1.36066,0.000679957,0.000679954,2.0359e-06,1
60,6,-4.33726,-0.25,3.58726,6.4237,5.62468,0.875613,-0.127843,2.08195,0.638111,1.3722,0.000364579,0.000364537,5.52015e-06,1
60,7,-4.33726,-0.25,3.58726,6.42334,5.57707,0.868252,-0.127843,2.08195,0.63811,1.36066,0.000679957,0.000679954,2.0359e-06,1
60,8,-4.33726,-0.25,3.58726,6.4237,5.62468,0.875613,-0.127843,2.08195,0.638111,1.3722,0.000364579,0.000364537,5.52015e-06,1
61,1,-3.1898,-16.1423,2.4398,106.138,90.885,0.85629,-0.108934,1.94862,0.711405,1.20366,0,0,0,1
61,2,-3.1898,-16.1423,2.4398,106.138,90.9012,0.856442,-0.108934,1.94862,0.711405,1.20387,0,0,0,1
61,3,-3.1898,-16.1423,2.4398,106.138,90.885,0.85629,-0.108934,1.94862,0.711405,1.20366,0,0,0,1
61,4,-3.1898,-16.1423,2.4398,106.138,90.9012,0.856442,-0.108934,1.94862,0.711405,1.20387,0,0,0,1
61,5,-3.1898,-16.1423,2.4398,106.138,90.8957,0.85639,-0.108934,1.94862,0.711405,1.2038,0,0,0,1
61,6,-3.1898,-16.1423,2.4398,106.138,90.9119,0.856543,-0.108934,1.94862,0.711405,1.20402,0,0,0,1
61,7,-3.1898,-16.1423,2.4398,106.138,90.8957,0.85639,-0.108934,1.94862,0.711405,1.2038,0,0,0,1
61,8,-3.1898,-16.1423,2.4398,106.138,90.9119,0.856543,-0.108934,1.94862,0.711405,1.20402,0,0,0,1
62,1,-3.1898,-12.839,2.4398,85.5053,73.2901,0.85714,-0.11131,1.9649,0.701752,1.22143,0,0,0,1
62,2,-3.1898,-12.839,2.4398,85.5053,73.3025,0.857286,-0.11131,1.9649,0.701752,1.22164,0,0,0,1
62,3,-3.1898,-12.839,2.4398,85.5053,73.2901,0.85714,-0.11131,1.9649,0.701752,1.22143,0,0,0,1
62,4,-3.1898,-12.839,2.4398,85.5053,73.3025,0.857286,-0.11131,1.9649,0.701752,1.22164,0,0,0,1
62,5,-3.1898,-12.839,2.4398,85.5053,73.3146,0.857427,-0.11131,1.9649,0.701752,1.22184,0,0,0,1
62,6,-3.1898,-12.839,2.4398,85.5053,73.327,0.857572,-0.11131,1.9649,0.701752,1.22204,0,0,0,1
62,7,-3.1898,-12.839,2.4398,85.5053,73.3146,0.857427,-0.11131,1.9649,0.701752,1.22184,0,0,0,1
62,8,-3.1898,-12.839,2.4398,85.5053,73.327,0.857572,-0.11131,1.9649,0.701752,1.22204,0,0,0,1
63,1,-3.1898,-10.2681,2.4398,69.4646,59.6047,0.858059,-0.113403,1.97935,0.693356,1.23754,0,0,0,1
63,2,-3.1898,-10.2681,2.4398,69.4646,59.6148,0.858203,-0.113403,1.97935,0.693356,1.23775,0,0,0,1
63,3,-3.1898,-10.2681,2.4398,69.4646,59.6047,0.858059,-0.113403,1.97935,0.693356,1.23754,0,0,0,1
63,4,-3.1898,-10.2681,2.4398,69.4646,59.6148,0.858203,-0.113403,1.97935,0.693356,1.23775,0,0,0,1
63,5,-3.1898,-10.2681,2.4398,69.4646,59.6486,0.85869,-0.113403,1.97935,0.693356,1.23846,0,0,0,1
63,6,-3.1898,-10.2681,2.4398,69.4646,59.6586,0.858834,-0.113403,1.97935,0.693356,1.23866,0,0,0,1
63,7,-3.1898,-10.2681,2.4398,69.4646,59.6486,0.85869,-0.113403,1.97935,0.693356,1.23846,0,0,0,1
63,8,-3.1898,-10.2681,2.4398,69.4646,59.6586,0.858834,-0.113403,1.97935,0.693356,1.23866,0,0,0,1
64,1,-3.1898,-8.26731,2.4398,56.9876,48.9491,0.858942,-0.115237,1.99209,0.686083,1.25195,0,0,0,1
64,2,-3.1898,-8.26731,2.4398,56.9876,48.9556,0.859057,-0.115237,1.99209,0.686083,1.25212,0,0,0,1
64,3,-3.1898,-8.26731,2.4398,56.9876,48.9491,0.858942,-0.115237,1.99209,0.686083,1.25195,0,0,0,1
64,4,-3.1898,-8.26731,2.4398,56.9876,48.9556,0.859057,-0.115237,1.99209,0.686083,1.25212,0,0,0,1
64,5,-3.1898,-8.26731,2.4398,56.9876,49.0216,0.860216,-0.115237,1.99209,0.686083,1.25381,0,0,0,1
64,6,-3.1898,-8.26731,2.4398,56.9876,49.0281,0.86033,-0.115237,1.99209,0.686083,1.25397,0,0,0,1
64,7,-3.1898,-8.26731,2.4398,56.9876,49.0216,0.860216,-0.115237,1.99209,0.686083,1.25381,0,0,0,1
64,8,-3.1898,-8.26731,2.4398,56.9876,49.0281,0.86033,-0.115237,1.99209,0.686083,1.25397,0,0,0,1
65,1,-3.1898,-6.71019,2.4398,47.2803,40.6415,0.859587,-0.116833,2.00325,0.679816,1.26444,0.000389609,0.000389466,1.0555e-05,1
65,2,-3.1898,-6.71019,2.4398,47.2797,40.6422,0.859612,-0.116833,2.00325,0.679816,1.26448,0.000797435,0.000797135,2.18869e-05,1
65,3,-3.1898,-6.71019,2.4398,47.2803,40.6415,0.859587,-0.116833,2.00325,0.679816,1.26444,0.000389609,0.000389466,1.0555e-05,1
65,4,-3.1898,-6.71019,2.4398,47.2797,40.6422,0.859612,-0.116833,2.00325,0.679816,1.26448,0.000797435,0.000797135,2.18869e-05,1
65,5,-3.1898,-6.71019,2.4398,47.2803,40.7407,0.861685,-0.116833,2.00325,0.679816,1.26753,0.000541718,0.000541617,1.0454e-05,1
65,6,-3.1898,-6.71019,2.4398,47.2797,40.7377,0.861631,-0.116833,2.00325,0.679816,1.26745,0.000972341,0.000972118,2.08355e-05,1
65,7,-3.1898,-6.71019,2.4398,47.2803,40.7407,0.861685,-0.116833,2.00325,0.679816,1.26753,0.000541718,0.000541617,1.0454e-05,1
65,8,-3.1898,-6.71019,2.4398,47.2797,40.7377,0.861631,-0.116833,2.00325,0.679816,1.26745,0.000972341,0.000972118,2.08355e-05,1
66,1,-3.1898,-5.49834,2.4398,39.7217,34.1203,0.858985,-0.118212,2.01294,0.674446,1.27362,0.0013089,0.00130284,0.000125885,1
66,2,-3.1898,-5.49834,2.4398,39.7212,34.106,0.858635,-0.118212,2.01294,0.674445,1.2731,0.00127819,0.00127745,4.35282e-05,1
66,3,-3.1898,-5.49834,2.4398,39.7217,34.1203,0.858985,-0.118212,2.01294,0.674446,1.27362,0.0013089,0.00130284,0.000125885,1
66,4,-3.1898,-5.49834,2.4398,39.7212,34.106,0.858635,-0.118212,2.01294,0.674445,1.2731,0.00127819,0.00127745,4.35282e-05,1
66,5,-3.1898,-5.49834,2.4398,39.7215,34.2441,0.862105,-0.118212,2.01294,0.674445,1.27824,0.00162522,0.00162468,4.17743e-05,1
66,6,-3.1898,-5.49834,2.4398,39.7209,34.2282,0.861719,-0.118212,2.01294,0.674445,1.27767,0.00160094,0.00160024,4.7318e-05,1
66,7,-3.1898,-5.49834,2.4398,39.7215,34.2441,0.862105,-0.118212,2.01294,0.674445,1.27824,0.00162522,0.00162468,4.17743e-05,1
66,8,-3.1898,-5.49834,2.4398,39.7209,34.2282,0.861719,-0.118212,2.01294,0.674445,1.27767,0.00160094,0.00160024,4.7318e-05,1
67,1,-3.1898,-4.55522,2.4398,33.9043,28.9936,0.855158,-0.119381,2.02119,0.669928,1.27649,0.000111724,0.000111684,2.99504e-06,0
67,2,-3.1898,-4.55522,2.4398,33.9052,28.9427,0.853635,-0.119381,2.02119,0.669929,1.27422,7.22647e-05,7.22233e-05,2.44611e-06,0
67,3,-3.1898,-4.55522,2.4398,33.9043,28.9936,0.855158,-0.119381,2.02119,0.669928,1.27649,0.000111724,0.000111684,2.99504e-06,0
67,4,-3.1898,-4.55522,2.4398,33.9052,28.9427,0.853635,-0.119381,2.02119,0.669929,1.27422,7.22647e-05,7.22233e-05,2.44611e-06,0
67,5,-3.1898,-4.55522,2.4398,33.9006,29.1237,0.859091,-0.119382,2.0212,0.669925,1.28237,0.00228431,0.00228277,8.36885e-05,1
67,6,-3.1898,-4.55522,2.4398,33.8998,29.0832,0.857916,-0.119382,2.0212,0.669924,1.28062,0.00243472,0.00243335,8.1764e-05,1
67,7,-3.1898,-4.55522,2.4398,33.9006,29.1237,0.859091,-0.119382,2.0212,0.669925,1.28237,0.00228431,0.00228277,8.36885e-05,1
67,8,-3.1898,-4.55522,2.4398,33.8998,29.0832,0.857916,-0.119382,2.0212,0.669924,1.28062,0.00243472,0.00243335,8.1764e-05,1
68,1,-3.1898,-3.82123,2.4398,29.3757,24.9858,0.85056,-0.120373,2.02823,0.666116,1.27689,0.00010762,0.00010745,6.05093e-06,0
68,2,-3.1898,-3.82123,2.4398,29.3738,24.9658,0.849933,-0.120374,2.02823,0.666114,1.27596,8.62344e-05,8.60765e-05,5.2166e-06,0
68,3,-3.1898,-3.82123,2.4398,29.3757,24.9858,0.85056,-0.120373,2.02823,0.666116,1.27689,0.00010762,0.00010745,6.05093e-06,0
68,4,-3.1898,-3.82123,2.4398,29.3738,24.9658,0.849933,-0.120374,2.02823,0.666114,1.27596,8.62344e-05,8.60765e-05,5.2166e-06,0
68,5,-3.1898,-3.82123,2.4398,29.3792,25.1261,0.855235,-0.120373,2.02822,0.666119,1.28391,0.000103533,0.000103349,6.15503e-06,0
68,6,-3.1898,-3.82123,2.4398,29.3788,25.0903,0.85403,-0.120373,2.02822,0.666119,1.2821,8.27927e-05,8.26153e-05,5.41626e-06,0
68,7,-3.1898,-3.82123,2.4398,29.3792,25.1261,0.855235,-0.120373,2.02822,0.666119,1.28391,0.000103533,0.000103349,6.15503e-06,0
68,8,-3.1898,-3.82123,2.4398,29.3788,25.0903,0.85403,-0.120373,2.02822,0.666119,1.2821,8.27927e-05,8.26153e-05,5.41626e-06,0
69,1,-3.1898,-3.25,2.4398,25.8525,21.7684,0.842021,-0.121208,2.03416,0.662928,1.27015,0.000178114,0.000177602,1.34959e-05,0
69,2,-3.1898,-3.25,2.4398,25.8522,21.7472,0.841213,-0.121208,2.03416,0.662927,1.26894,0.000233413,0.000232838,1.63743e-05,0
69,3,-3.1898,-3.25,2.4398,25.8525,21.7684,0.842021,-0.121208,2.03416,0.662928,1.27015,0.000178114,0.000177602,1.34959e-05,0
69,4,-3.1898,-3.25,2.4398,25.8522,21.7472,0.841213,-0.121208,2.03416,0.662927,1.26894,0.000233413,0.000232838,1.63743e-05,0
69,5,-3.1898,-3.25,2.4398,25.8608,21.9912,0.850371,-0.121206,2.03414,0.662936,1.28274,0.000122323,0.000122137,6.74482e-06,0
69,6,-3.1898,-3.25,2.4398,25.8628,21.9436,0.848464,-0.121205,2.03414,0.662938,1.27985,0.000158234,0.000157997,8.65358e-06,0
69,7,-3.1898,-3.25,2.4398,25.8608,21.9912,0.850371,-0.121206,2.03414,0.662936,1.28274,0.000122323,0.000122137,6.74482e-06,0
69,8,-3.1898,-3.25,2.4398,25.8628,21.9436,0.848464,-0.121205,2.03414,0.662938,1.27985,0.000158234,0.000157997,8.65358e-06,0
70,1,-3.1898,-2.75,2.4398,22.6778,18.9888,0.837332,-0.122016,2.03993,0.659852,1.26897,0.000209023,0.000208434,1.56823e-05,0
70,2,-3.1898,-2.75,2.4398,22.6776,18.9654,0.836303,-0.122017,2.03993,0.659852,1.26741,0.000242206,0.000241602,1.70934e-05,0
70,3,-3.1898,-2.75,2.4398,22.6778,18.9888,0.837332,-0.122016,2.03993,0.659852,1.26897,0.000209023,0.000208434,1.56823e-05,0
70,4,-3.1898,-2.75,2.4398,22.6776,18.9654,0.836303,-0.122017,2.03993,0.659852,1.26741,0.000242206,0.000241602,1.70934e-05,0
70,5,-3.1898,-2.75,2.4398,22.6763,19.201,0.846742,-0.122017,2.03993,0.659851,1.28323,0.000109524,0.000109192,8.51455e-06,0
70,6,-3.1898,-2.75,2.4398,22.6759,19.1811,0.845881,-0.122017,2.03993,0.65985,1.28193,0.000141093,0.000140741,9.97036e-06,0
70,7,-3.1898,-2.75,2.4398,22.6763,19.201,0.846742,-0.122017,2.03993,0.659851,1.28323,0.000109524,0.000109192,8.51455e-06,0
70,8,-3.1898,-2.75,2.4398,22.6759,19.1811,0.845881,-0.122017,2.03993,0.65985,1.28193,0.000141093,0.000140741,9.97036e-06,0
71,1,-3.1898,-2.25,2.4398,19.5135,16.1038,0.825266,-0.12289,2.04617,0.656548,1.25698,0.000519496,0.000513589,7.81184e-05,1
71,2,-3.1898,-2.25,2.4398,19.5132,16.0649,0.823286,-0.12289,2.04617,0.656548,1.25396,0.000373663,0.000372828,2.49598e-05,1
71,3,-3.1898,-2.25,2.4398,19.5135,16.1038,0.825266,-0.12289,2.04617,0.656548,1.25698,0.000519496,0.000513589,7.81184e-05,1
71,4,-3.1898,-2.25,2.4398,19.5132,16.0649,0.823286,-0.12289,2.04617,0.656548,1.25396,0.000373663,0.000372828,2.49598e-05,1
71,5,-3.1898,-2.25,2.4398,19.5073,16.2415,0.832585,-0.122891,2.04618,0.656541,1.26814,0.000387442,0.000386611,2.53567e-05,0
71,6,-3.1898,-2.25,2.4398,19.5066,16.2037,0.830678,-0.122892,2.04618,0.65654,1.26524,0.000448854,0.000447794,3.08246e-05,0
71,7,-3.1898,-2.25,2.4398,19.5073,16.2415,0.832585,-0.122891,2.04618,0.656541,1.26814,0.000387442,0.000386611,2.53567e-05,0
71,8,-3.1898,-2.25,2.4398,19.5066,16.2037,0.830678,-0.122892,2.04618,0.65654,1.26524,0.000448854,0.000447794,3.08246e-05,0
72,1,-3.1898,-1.75,2.4398,16.3649,13.2596,0.810244,-0.123843,2.05301,0.652958,1.24088,0.000439987,0.000438788,3.24585e-05,1
72,2,-3.1898,-1.75,2.4398,16.3648,13.2461,0.809423,-0.123843,2.05301,0.652958,1.23962,0.000526336,0.000524607,4.26285e-05,1
72,3,-3.1898,-1.75,2.4398,16.3649,13.2596,0.810244,-0.123843,2.05301,0.652958,1.24088,0.000439987,0.000438788,3.24585e-05,1
72,4,-3.1898,-1.75,2.4398,16.3648,13.2461,0.809423,-0.123843,2.05301,0.652958,1.23962,0.000526336,0.000524607,4.26285e-05,1
72,5,-3.1898,-1.75,2.4398,16.3647,13.3252,0.814262,-0.123843,2.05301,0.652958,1.24704,0.00024511,0.000245023,6.52999e-06,1
72,6,-3.1898,-1.75,2.4398,16.3647,13.3106,0.813375,-0.123843,2.05301,0.652958,1.24568,0.000234831,0.000234232,1.6761e-05,1
72,7,-3.1898,-1.75,2.4398,16.3647,13.3252,0.814262,-0.123843,2.05301,0.652958,1.24704,0.00024511,0.000245023,6.52999e-06,1
72,8,-3.1898,-1.75,2.4398,16.3647,13.3106,0.813375,-0.123843,2.05301,0.652958,1.24568,0.000234831,0.000234232,1.6761e-05,1
73,1,-3.1898,-1.25,2.4398,13.0963,10.5211,0.803361,-0.124949,2.06097,0.648817,1.23819,0.00032279,0.000321711,2.63746e-05,1
73,2,-3.1898,-1.25,2.4398,13.0967,10.5475,0.80536,-0.124949,2.06097,0.648818,1.24127,0.000266142,0.000265327,2.08166e-05,1
73,3,-3.1898,-1.25,2.4398,13.0963,10.5211,0.803361,-0.124949,2.06097,0.648817,1.23819,0.00032279,0.000321711,2.63746e-05,1
73,4,-3.1898,-1.25,2.4398,13.0967,10.5475,0.80536,-0.124949,2.06097,0.648818,1.24127,0.000266142,0.000265327,2.08166e-05,1
73,5,-3.1898,-1.25,2.4398,13.0965,10.4955,0.8014,-0.124949,2.06097,0.648817,1.23517,0.000464794,0.000463079,3.98943e-05,1
73,6,-3.1898,-1.25,2.4398,13.0968,10.5221,0.803408,-0.124949,2.06097,0.648818,1.23826,0.000393689,0.000392224,3.39324e-05,1
73,7,-3.1898,-1.25,2.4398,13.0965,10.4955,0.8014,-0.124949,2.06097,0.648817,1.23517,0.000464794,0.000463079,3.98943e-05,1
73,8,-3.1898,-1.25,2.4398,13.0968,10.5221,0.803408,-0.124949,2.06097,0.648818,1.23826,0.000393689,0.000392224,3.39324e-05,1
74,1,-3.1898,-0.75,2.4398,9.8236,7.91306,0.805515,-0.126227,2.07021,0.644069,1.25067,0.000238523,0.000237704,1.97476e-05,1
74,2,-3.1898,-0.75,2.4398,9.82394,7.97113,0.811399,-0.126227,2.07021,0.644069,1.2598,0.000149186,0.000148663,1.24794e-05,1
74,3,-3.1898,-0.75,2.4398,9.8236,7.91306,0.805515,-0.126227,2.07021,0.644069,1.25067,0.000238523,0.000237704,1.97476e-05,1
74,4,-3.1898,-0.75,2.4398,9.82394,7.97113,0.811399,-0.126227,2.07021,0.644069,1.2598,0.000149186,0.000148663,1.24794e-05,1
74,5,-3.1898,-0.75,2.4398,9.82421,7.93357,0.807553,-0.126227,2.07021,0.64407,1.25383,0.000211277,0.00021064,1.63934e-05,1
74,6,-3.1898,-0.75,2.4398,9.82451,7.99234,0.813511,-0.126227,2.07021,0.64407,1.26308,0.000105354,0.000105124,6.96452e-06,1
74,7,-3.1898,-0.75,2.4398,9.82421,7.93357,0.807553,-0.126227,2.07021,0.64407,1.25383,0.000211277,0.00021064,1.63934e-05,1
74,8,-3.1898,-0.75,2.4398,9.82451,7.99234,0.813511,-0.126227,2.07021,0.64407,1.26308,0.000105354,0.000105124,6.96452e-06,1
75,1,-3.1898,-0.25,2.4398,6.39843,5.47008,0.85491,-0.127856,2.08204,0.638065,1.33985,0.00124724,0.00124714,1.52988e-05,1
75,2,-3.1898,-0.25,2.4398,6.39954,5.54255,0.866085,-0.127855,2.08204,0.638068,1.35736,0.000498948,0.000498881,8.21979e-06,1
75,3,-3.1898,-0.25,2.4398,6.39843,5.47008,0.85491,-0.127856,2.08204,0.638065,1.33985,0.00124724,0.00124714,1.52988e-05,1
75,4,-3.1898,-0.25,2.4398,6.39954,5.54255,0.866085,-0.127855,2.08204,0.638068,1.35736,0.000498948,0.000498881,8.21979e-06,1
75,5,-3.1898,-0.25,2.4398,6.39902,5.28399,0.825749,-0.127855,2.08204,0.638067,1.29414,8.0531e-05,8.01561e-05,7.76139e-06,1
75,6,-3.1898,-0.25,2.4398,6.3991,5.37936,0.840644,-0.127855,2.08204,0.638067,1.31749,4.03396e-05,4.03281e-05,9.66795e-07,1
75,7,-3.1898,-0.25,2.4398,6.39902,5.28399,0.825749,-0.127855,2.08204,0.638067,1.29414,8.0531e-05,8.01561e-05,7.76139e-06,1
75,8,-3.1898,-0.25,2.4398,6.3991,5.37936,0.840644,-0.127855,2.08204,0.638067,1.31749,4.03397e-05,4.03281e-05,9.66795e-07,1
76,1,-2.28298,-16.1423,1.53298,106.145,90.904,0.856416,-0.108933,1.94862,0.711408,1.20383,0,0,0,1
76,2,-2.28298,-16.1423,1.53298,106.145,90.9256,0.856619,-0.108933,1.94862,0.711408,1.20412,0,0,0,1
76,3,-2.28298,-16.1423,1.53298,106.145,90.904,0.856416,-0.108933,1.94862,0.711408,1.20383,0,0,0,1
76,4,-2.28298,-16.1423,1.53298,106.145,90.9256,0.856619,-0.108933,1.94862,0.711408,1.20412,0,0,0,1
76,5,-2.28298,-16.1423,1.53298,106.145,90.9107,0.856478,-0.108933,1.94862,0.711408,1.20392,0,0,0,1
76,6,-2.28298,-16.1423,1.53298,106.145,90.9323,0.856682,-0.108933,1.94862,0.711408,1.20421,0,0,0,1
76,7,-2.28298,-16.1423,1.53298,106.145,90.9107,0.856478,-0.108933,1.94862,0.711408,1.20392,0,0,0,1
76,8,-2.28298,-16.1423,1.53298,106.145,90.9323,0.856682,-0.108933,1.94862,0.711408,1.20421,0,0,0,1
77,1,-2.28298,-12.839,1.53298,85.5133,73.3403,0.857647,-0.111309,1.96489,0.701756,1.22214,0,0,0,1
77,2,-2.28298,-12.839,1.53298,85.5133,73.3581,0.857856,-0.111309,1.96489,0.701756,1.22244,0,0,0,1
77,3,-2.28298,-12.839,1.53298,85.5133,73.3403,0.857647,-0.111309,1.96489,0.701756,1.22214,0,0,0,1
77,4,-2.28298,-12.839,1.53298,85.5133,73.3581,0.857856,-0.111309,1.96489,0.701756,1.22244,0,0,0,1
77,5,-2.28298,-12.839,1.53298,85.5133,73.3556,0.857826,-0.111309,1.96489,0.701756,1.2224,0,0,0,1
77,6,-2.28298,-12.839,1.53298,85.5133,73.3734,0.858035,-0.111309,1.96489,0.701756,1.2227,0,0,0,1
77,7,-2.28298,-12.839,1.53298,85.5133,73.3556,0.857826,-0.111309,1.96489,0.701756,1.2224,0,0,0,1
77,8,-2.28298,-12.839,1.53298,85.5133,73.3734,0.858035,-0.111309,1.96489,0.701756,1.2227,0,0,0,1
78,1,-2.28298,-10.2681,1.53298,69.479,59.6972,0.859213,-0.113401,1.97933,0.693364,1.23919,0,0,0,1
78,2,-2.28298,-10.2681,1.53298,69.479,59.7165,0.85949,-0.113401,1.97933,0.693364,1.2396,0,0,0,1
78,3,-2.28298,-10.2681,1.53298,69.479,59.6972,0.859213,-0.113401,1.97933,0.693364,1.23919,0,0,0,1
78,4,-2.28298,-10.2681,1.53298,69.479,59.7165,0.85949,-0.113401,1.97933,0.693364,1.2396,0,0,0,1
78,5,-2.28298,-10.2681,1.53298,69.479,59.7278,0.859652,-0.113401,1.97933,0.693364,1.23983,0,0,0,1
78,6,-2.28298,-10.2681,1.53298,69.479,59.7471,0.85993,-0.113401,1.97933,0.693364,1.24023,0,0,0,1
78,7,-2.28298,-10.2681,1.53298,69.479,59.7278,0.859652,-0.113401,1.97933,0.693364,1.23983,0,0,0,1
78,8,-2.28298,-10.2681,1.53298,69.479,59.7471,0.85993,-0.113401,1.97933,0.693364,1.24023,0,0,0,1
79,1,-2.28298,-8.26731,1.53298,57.0176,49.1065,0.861252,-0.115232,1.99206,0.686101,1.25528,0,0,0,1
79,2,-2.28298,-8.26731,1.53298,57.0176,49.1249,0.861575,-0.115232,1.99206,0.686101,1.25575,1.96544e-07,1.96527e-07,2.562e-09,1
79,3,-2.28298,-8.26731,1.53298,57.0176,49.1065,0.861252,-0.115232,1.99206,0.686101,1.25528,0,0,0,1
79,4,-2.28298,-8.26731,1.53298,57.0176,49.1249,0.861575,-0.115232,1.99206,0.686101,1.25575,1.96544e-07,1.96527e-07,2.562e-09,1
79,5,-2.28298,-8.26731,1.53298,57.0176,49.1639,0.862258,-0.115232,1.99206,0.686101,1.25675,0,0,0,1
79,6,-2.28298,-8.26731,1.53298,57.0176,49.1823,0.862581,-0.115232,1.99206,0.686101,1.25722,5.83929e-07,5.83911e-07,4.67852e-09,1
79,7,-2.28298,-8.26731,1.53298,57.0176,49.1639,0.862258,-0.115232,1.99206,0.686101,1.25675,0,0,0,1
79,8,-2.28298,-8.26731,1.53298,57.0176,49.1823,0.862581,-0.115232,1.99206,0.686101,1.25722,5.83929e-07,5.83911e-07,4.67852e-09,1
80,1,-2.28298,-6.71019,1.53298,47.3433,40.875,0.863375,-0.116822,2.00317,0.679859,1.26993,0.000522961,0.000522928,5.8908e-06,1
80,2,-2.28298,-6.71019,1.53298,47.3414,40.8467,0.86281,-0.116822,2.00317,0.679857,1.26911,0.000671717,0.000671545,1.51681e-05,1
80,3,-2.28298,-6.71019,1.53298,47.3433,40.875,0.863375,-0.116822,2.00317,0.679859,1.26993,0.000522961,0.000522928,5.8908e-06,1
