step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
95,0.00436,0.00290666667,32.0328,0.08,0,399,399,0,0,0,5859,0,346412,703,0,0,77.3
96,0.0044,0.00293333333,32.2508,0.04,0,423,423,0,0,0,5971,0,362268,715,0,0,79.7
97,0.00444,0.00296,32.4746,0.04,0,423,423,0,0,0,6019,0,364516,715,0,0,80.2
98,0.00448,0.00298666667,32.6986,0.04,0,423,423,0,0,0,6055,0,366759,715,0,0,80.8
99,0.00452,0.00301333333,32.9218,0.04,0,423,423,0,0,0,6085,0,369002,715,0,0,81.4
100,0.00456,0.00304,33.1463,0.04,0,423,423,0,0,0,6107,0,371242,715,0,0,81.9
101,0.0046,0.00306666667,33.373,0.08,0,423,423,0,0,0,6129,0,373482,715,0,0,82.7
102,0.00468,0.00312,34.4043,0.08,0,427,427,0,0,0,6149,0,375722,789,0,0,83.8
103,0.00476,0.00317333333,34.8069,0.08,0,429,429,0,0,0,6191,0,377962,791,0,0,84.5
104,0.00484,0.00322666667,35.2215,0.08,0,434,434,0,0,0,6211,0,380202,791,0,0,85.2
105,0.00492,0.00328,35.6156,0.08,0,438,438,0,0,0,6221,0,382444,791,0,0,86.0
106,0.005,0.00333333333,36.0373,0.08,0,442,442,0,0,0,6241,0,384686,793,0,0,86.7
107,0.00504,0.00336,36.2482,0.04,0,458,458,0,0,0,6361,0,400529,805,0,0,88.6
108,0.00508,0.00338666667,36.4742,0.04,0,458,458,0,0,0,6403,0,402776,805,0,0,89.1
109,0.00512,0.00341333333,36.6997,0.04,0,458,458,0,0,0,6443,0,405020,805,0,0,89.7
110,0.00516,0.00344,36.9248,0.04,0,458,458,0,0,0,6477,0,407264,805,0,0,90.2
111,0.0052,0.00346666667,37.1517,0.04,0,458,458,0,0,0,6499,0,409504,805,0,0,90.7
112,0.00524,0.00349333333,37.3773,0.08,0,458,458,0,0,0,6523,0,411744,805,0,0,91.3
113,0.00532,0.00354666667,38.3511,0.08,0,458,458,0,0,0,6543,0,413984,883,0,0,92.0
114,0.0054,0.0036,38.825,0.08,0,460,460,0,0,0,6589,0,416224,885,0,0,92.8
115,0.00548,0.00365333333,39.2536,0.08,0,462,462,0,0,0,6613,0,418464,885,0,0,93.6
116,0.00556,0.00370666667,39.6457,0.08,0,462,462,0,0,0,6621,0,420708,885,0,0,94.6
117,0.00564,0.00376,40.0428,0.08,0,462,462,0,0,0,6635,0,422953,885,0,0,95.6
118,0.00568,0.00378666667,40.2656,0.04,0,468,468,0,0,0,6747,0,438794,891,0,0,99.1
119,0.00572,0.00381333333,40.4869,0.04,0,468,468,0,0,0,6787,0,441040,891,0,0,99.8
120,0.00576,0.00384,40.7111,0.04,0,468,468,0,0,0,6827,0,443288,891,0,0,100.8
121,0.0058,0.00386666667,40.9323,0.04,0,468,468,0,0,0,6861,0,445532,891,0,0,101.4
122,0.00584,0.00389333333,41.1493,0.04,0,468,468,0,0,0,6887,0,447772,891,0,0,101.9
123,0.00588,0.00392,41.3662,0.08,0,468,468,0,0,0,6907,0,450012,891,0,0,102.6
124,0.00596,0.00397333333,42.3763,0.08,0,468,468,0,0,0,6927,0,452252,973,0,0,103.5
125,0.00604,0.00402666667,42.8281,0.08,0,468,468,0,0,0,6973,0,454492,973,0,0,104.3
126,0.00612,0.00408,43.2336,0.08,0,470,470,0,0,0,6997,0,456732,975,0,0,105.1
127,0.0062,0.00413333333,43.6089,0.08,0,470,470,0,0,0,7005,0,458976,975,0,0,106.0
128,0.00628,0.00418666667,43.9862,0.08,0,470,470,0,0,0,7017,0,461218,975,0,0,106.8
129,0.00632,0.00421333333,44.2051,0.04,0,476,476,0,0,0,7121,0,477060,981,0,0,109.5
130,0.00636,0.00424,44.431,0.04,0,476,476,0,0,0,7153,0,479306,981,0,0,110.2
131,0.0064,0.00426666667,44.6584,0.04,0,476,476,0,0,0,7189,0,481554,981,0,0,110.8
132,0.00644,0.00429333333,44.8809,0.04,0,476,476,0,0,0,7221,0,483800,981,0,0,111.4
133,0.00648,0.00432,45.1012,0.04,0,476,476,0,0,0,7245,0,486044,981,0,0,112.0
134,0.00652,0.00434666667,45.3191,0.08,0,476,476,0,0,0,7265,0,488284,981,0,0,112.6
135,0.0066,0.0044,46.3664,0.08,0,476,476,0,0,0,7287,0,490524,1065,0,0,113.3
136,0.00668,0.00445333333,46.831,0.08,0,476,476,0,0,0,7333,0,492764,1065,0,0,114.0
137,0.00676,0.00450666667,47.2206,0.08,0,478,478,0,0,0,7357,0,495004,1065,0,0,114.8
138,0.00684,0.00456,47.5912,0.08,0,478,478,0,0,0,7365,0,497248,1065,0,0,115.9
139,0.00692,0.00461333333,47.9475,0.08,0,478,478,0,0,0,7376,0,499491,1065,0,0,116.8
140,0.007,0.00466666667,48.3622,0.16,0,478,478,0,0,0,7400,0,501735,1065,0,0,117.7
141,0.00716,0.00477333333,50.8982,0.16,0,482,482,0,0,0,7428,0,503975,1297,0,0,119.1
142,0.00724,0.00482666667,51.0859,0.08,0,496,496,0,0,0,7708,0,519775,1363,0,0,122.1
143,0.00732,0.00488,51.2892,0.08,0,496,496,0,0,0,7742,0,522015,1367,0,0,122.9
144,0.0074,0.00493333333,51.5228,0.08,0,496,496,0,0,0,7746,0,524255,1367,0,0,123.7
145,0.00748,0.00498666667,51.7088,0.08,0,496,496,0,0,0,7760,0,526499,1367,0,0,124.5
146,0.00756,0.00504,51.9716,0.08,0,496,496,0,0,0,7822,0,528752,1367,0,0,125.4
147,0.00764,0.00509333333,52.4841,0.16,0,496,496,0,0,0,7872,0,531002,1395,0,0,126.3
148,0.00772,0.00514666667,52.9293,0.08,0,520,520,0,0,0,7960,0,546802,2275,0,0,127.8
149,0.00776,0.00517333333,53.2066,0.04,0,526,526,0,0,0,8176,0,562638,2281,0,0,130.2
150,0.0078,0.0052,53.4233,0.04,0,526,526,0,0,0,8202,0,564878,2281,0,0,130.8
151,0.00784,0.00522666667,53.6245,0.04,0,526,526,0,0,0,8217,0,567118,2281,0,0,131.4
152,0.00788,0.00525333333,53.8048,0.04,0,526,526,0,0,0,8239,0,569358,2281,0,0,132.3
153,0.00792,0.00528,54.3178,0.04,0,526,526,0,0,0,8261,0,571598,2309,0,0,133.2
154,0.00796,0.00530666667,54.3271,0.08,0,526,526,0,0,0,8307,0,573838,2309,0,0,133.8
155,0.00804,0.00536,55.4239,0.08,0,527,527,0,0,0,8333,0,576078,2413,0,0,134.6
156,0.00812,0.00541333333,56.0248,0.08,0,529,529,0,0,0,8429,0,578318,2429,0,0,135.9
157,0.0082,0.00546666667,56.4592,0.08,0,529,529,0,0,0,8445,0,580559,2429,0,0,136.8
158,0.00828,0.00552,56.78,0.08,0,529,529,0,0,0,8459,0,582799,2429,0,0,137.7
159,0.00836,0.00557333333,57.0971,0.08,0,529,529,0,0,0,8475,0,585046,2429,0,0,138.5
160,0.00844,0.00562666667,57.7369,0.16,0,529,529,0,0,0,8501,0,587294,2447,0,0,139.8
161,0.00852,0.00568,57.952,0.08,0,547,547,0,0,0,8645,0,603102,3107,0,0,142.9
162,0.0086,0.00573333333,58.3733,0.08,0,547,547,0,0,0,8673,0,605352,3111,0,0,143.9
163,0.00864,0.00576,58.6588,0.04,0,553,553,0,0,0,8809,0,621180,3117,0,0,146.2
164,0.00868,0.00578666667,58.8733,0.04,0,553,553,0,0,0,8831,0,623420,3117,0,0,146.8
165,0.00872,0.00581333333,59.0701,0.04,0,553,553,0,0,0,8853,0,625660,3117,0,0,147.4
166,0.00876,0.00584,59.506,0.04,0,553,553,0,0,0,8872,0,627900,3129,0,0,148.0
167,0.0088,0.00586666667,59.54,0.04,0,553,553,0,0,0,8893,0,630140,3129,0,0,148.7
168,0.00884,0.00589333333,59.7668,0.08,0,553,553,0,0,0,8909,0,632380,3129,0,0,149.2
169,0.00886,0.00590666667,59.841,0.02,0,583,583,0,0,0,9063,0,661742,3423,0,0,153.8
170,0.00888,0.00592,59.9119,0.02,0,583,583,0,0,0,9095,0,663982,3423,0,0,154.2
171,0.0089,0.00593333333,59.9817,0.02,0,583,583,0,0,0,9133,0,666222,3423,0,0,154.8
172,0.00892,0.00594666667,60.0495,0.02,0,583,583,0,0,0,9173,0,668462,3423,0,0,155.1
173,0.00894,0.00596,60.1292,0.02,0,583,583,0,0,0,9219,0,670702,3423,0,0,155.5
174,0.00896,0.00597333333,60.2208,0.04,0,583,583,0,0,0,9249,0,672946,3423,0,0,155.8
175,0.009,0.006,60.9442,0.04,0,583,583,0,0,0,9279,0,675186,3475,0,0,156.3
176,0.00904,0.00602666667,61.043,0.04,0,583,583,0,0,0,9406,0,677426,3475,0,0,156.8
177,0.00908,0.00605333333,61.2542,0.04,0,583,583,0,0,0,9431,0,679666,3475,0,0,157.5
178,0.00912,0.00608,61.4505,0.04,0,583,583,0,0,0,9447,0,681908,3475,0,0,157.9
179,0.00916,0.00610666667,61.6379,0.04,0,583,583,0,0,0,9455,0,684153,3475,0,0,158.5
180,0.0092,0.00613333333,61.8477,0.08,0,583,583,0,0,0,9473,0,686398,3475,0,0,159.0
181,0.00928,0.00618666667,62.6764,0.08,0,583,583,0,0,0,9497,0,688638,3491,0,0,159.9
182,0.00936,0.00624,63.0158,0.08,0,583,583,0,0,0,9531,0,690880,3491,0,0,160.6
183,0.00944,0.00629333333,63.6224,0.08,0,583,583,0,0,0,9557,0,693124,3491,0,0,161.5
184,0.00952,0.00634666667,64.1575,0.08,0,584,584,0,0,0,9579,0,695368,3491,0,0,162.3
185,0.0096,0.0064,64.6785,0.08,0,584,584,0,0,0,9601,0,697614,3491,0,0,163.4
186,0.00964,0.00642666667,64.9222,0.04,0,590,590,0,0,0,9681,0,713446,3503,0,0,165.5
187,0.00968,0.00645333333,65.1503,0.04,0,590,590,0,0,0,9707,0,715690,3503,0,0,166.0
188,0.00972,0.00648,65.369,0.04,0,590,590,0,0,0,9731,0,717934,3503,0,0,166.5
189,0.00976,0.00650666667,65.5855,0.04,0,590,590,0,0,0,9755,0,720178,3503,0,0,167.0
190,0.0098,0.00653333333,65.8043,0.04,0,590,590,0,0,0,9778,0,722423,3503,0,0,167.5
191,0.00984,0.00656,66.0589,0.08,0,590,590,0,0,0,9802,0,724666,3505,0,0,167.9
192,0.00992,0.00661333333,67.0155,0.08,0,590,590,0,0,0,9829,0,726906,3561,0,0,168.6
193,0.01,0.00666666667,67.4582,0.08,0,590,590,0,0,0,9867,0,729146,3561,0,0,169.4
194,0.01008,0.00672,67.9742,0.08,0,594,594,0,0,0,9889,0,731388,3561,0,0,170.1
195,0.01016,0.00677333333,68.4362,0.08,0,594,594,0,0,0,9905,0,733632,3561,0,0,170.9
196,0.01024,0.00682666667,68.8594,0.08,0,594,594,0,0,0,9925,0,735876,3561,0,0,172.4
197,0.01032,0.00688,69.3207,0.16,0,594,594,0,0,0,9943,0,738122,3561,0,0,173.1
198,0.0104,0.00693333333,69.7934,0.08,0,622,622,0,0,0,10015,0,753930,4161,0,0,176.0
199,0.01048,0.00698666667,70.6825,0.08,0,622,622,0,0,0,10037,0,756174,4177,0,0,176.6
200,0.01056,0.00704,70.9467,0.08,0,622,622,0,0,0,10061,0,758418,4177,0,0,177.3
201,0.01064,0.00709333333,71.5527,0.08,0,623,623,0,0,0,10085,0,760664,4177,0,0,177.8
202,0.01072,0.00714666667,72.0336,0.08,0,623,623,0,0,0,10108,0,762912,4177,0,0,178.4
203,0.0108,0.0072,72.4617,0.16,0,623,623,0,0,0,10128,0,765156,4193,0,0,179.0
204,0.01096,0.00730666667,74.9456,0.16,0,623,623,0,0,0,10148,0,767396,4395,0,0,179.8
205,0.01104,0.00736,75.5401,0.08,0,637,637,0,0,0,10444,0,783196,4449,0,0,182.3
206,0.01112,0.00741333333,75.6679,0.08,0,639,639,0,0,0,10454,0,785436,4449,0,0,183.4
207,0.0112,0.00746666667,75.9523,0.08,0,639,639,0,0,0,10462,0,787676,4449,0,0,184.0
208,0.01128,0.00752,76.0745,0.08,0,639,639,0,0,0,10472,0,789916,4449,0,0,184.6
209,0.01132,0.00754666667,76.1517,0.04,0,651,651,0,0,0,10752,0,805779,4461,0,0,186.2
210,0.01136,0.00757333333,76.2269,0.04,0,651,651,0,0,0,10970,0,808025,4461,0,0,186.6
211,0.0114,0.0076,76.3212,0.04,0,651,651,0,0,0,11076,0,810269,4461,0,0,186.9
212,0.01142,0.00761333333,76.3876,0.02,0,657,657,0,0,0,11484,0,826109,4485,0,0,188.1
213,0.01144,0.00762666667,76.433,0.02,0,657,657,0,0,0,11642,0,828353,4485,0,0,188.3
214,0.01146,0.00764,76.4751,0.02,0,657,657,0,0,0,11752,0,830593,4485,0,0,188.6
215,0.01148,0.00765333333,76.4968,0.02,0,657,657,0,0,0,11848,0,832833,4485,0,0,188.9
216,0.0115,0.00766666667,76.6316,0.02,0,657,657,0,0,0,11911,0,835073,4491,0,0,189.2
217,0.01152,0.00768,76.5954,0.04,0,657,657,0,0,0,11977,0,837317,4491,0,0,189.5
218,0.01156,0.00770666667,77.4404,0.04,0,657,657,0,0,0,11990,0,839557,4559,0,0,189.9
219,0.0116,0.00773333333,77.8019,0.04,0,657,657,0,0,0,12163,0,841799,4559,0,0,190.4
220,0.01164,0.00776,78.1314,0.04,0,657,657,0,0,0,12223,0,844041,4559,0,0,190.8
221,0.01168,0.00778666667,78.4543,0.04,0,657,657,0,0,0,12270,0,846283,4559,0,0,191.3
222,0.01172,0.00781333333,78.7317,0.04,0,657,657,0,0,0,12304,0,848523,4559,0,0,191.7
223,0.01176,0.00784,78.9879,0.08,0,657,657,0,0,0,12344,0,850769,4559,0,0,192.1
224,0.01184,0.00789333333,80.0479,0.08,0,657,657,0,0,0,12403,0,853009,4629,0,0,192.6
225,0.01192,0.00794666667,80.8097,0.08,0,657,657,0,0,0,12474,0,855249,4629,0,0,193.2
226,0.012,0.008,81.576,0.08,0,657,657,0,0,0,12512,0,857495,4629,0,0,193.7
227,0.01208,0.00805333333,82.2811,0.08,0,657,657,0,0,0,12545,0,859745,4629,0,0,194.2
228,0.01216,0.00810666667,82.8049,0.08,0,657,657,0,0,0,12583,0,861997,4633,0,0,194.7
229,0.0122,0.00813333333,83.1372,0.04,0,671,671,0,0,0,12827,0,877833,4687,0,0,196.2
230,0.01224,0.00816,83.3513,0.04,0,671,671,0,0,0,12894,0,880077,4687,0,0,196.6
231,0.01226,0.00817333333,83.4157,0.02,0,677,677,0,0,0,13102,0,895889,4711,0,0,198.1
232,0.01228,0.00818666667,83.4405,0.02,0,677,677,0,0,0,13272,0,898129,4711,0,0,198.4
233,0.0123,0.0082,83.5326,0.02,0,677,677,0,0,0,13564,0,900371,4717,0,0,198.7
234,0.01232,0.00821333333,83.4564,0.02,0,677,677,0,0,0,13632,0,902613,4721,0,0,199.0
235,0.01233,0.00822,83.4552,0.01,0,683,683,0,0,0,13964,0,918453,4739,0,0,199.8
236,0.01234,0.00822666667,83.4391,0.01,0,683,683,0,0,0,14198,0,920693,4739,0,0,200.0
237,0.01235,0.00823333333,83.4029,0.01,0,683,683,0,0,0,14591,0,922935,4739,0,0,200.2
238,0.01236,0.00824,83.3618,0.01,0,683,683,0,0,0,14932,0,925175,4739,0,0,200.4
239,0.01237,0.00824666667,83.3308,0.01,0,683,683,0,0,0,15179,0,927419,4739,0,0,200.7
240,0.01238,0.00825333333,83.3147,0.02,0,683,683,0,0,0,15369,0,929661,4739,0,0,200.9
