ele,gp,x,z,dx,p,q,eta,psi,Mb,Md,eta_over_Md,err,err_dev,err_vol,f
136,8,0,-16.1423,0,106.318,91.1383,0.857222,-0.108914,1.94849,0.711485,1.20484,0,0,0,1
137,1,0,-12.839,0,85.6907,73.6397,0.859366,-0.111287,1.96474,0.701844,1.22444,0,0,0,1
137,2,0,-12.839,0,85.6907,73.6781,0.859814,-0.111287,1.96474,0.701844,1.22508,0,0,0,1
137,3,0,-12.839,0,85.6907,73.6397,0.859366,-0.111287,1.96474,0.701844,1.22444,0,0,0,1
137,4,0,-12.839,0,85.6907,73.6781,0.859814,-0.111287,1.96474,0.701844,1.22508,0,0,0,1
137,5,0,-12.839,0,85.6907,73.6397,0.859366,-0.111287,1.96474,0.701844,1.22444,0,0,0,1
137,6,0,-12.839,0,85.6907,73.6781,0.859814,-0.111287,1.96474,0.701844,1.22508,0,0,0,1
137,7,0,-12.839,0,85.6907,73.6397,0.859366,-0.111287,1.96474,0.701844,1.22444,0,0,0,1
137,8,0,-12.839,0,85.6907,73.6781,0.859814,-0.111287,1.96474,0.701844,1.22508,0,0,0,1
138,1,0,-10.2681,0,69.6934,60.1629,0.863251,-0.113371,1.97913,0.693482,1.24481,6.98251e-05,6.9819e-05,9.21809e-07,1
138,2,0,-10.2681,0,69.6939,60.1793,0.863481,-0.113371,1.97913,0.693482,1.24514,0.000276263,0.000276239,3.63336e-06,1
138,3,0,-10.2681,0,69.6934,60.1629,0.863251,-0.113371,1.97913,0.693482,1.24481,6.98251e-05,6.9819e-05,9.21809e-07,1
138,4,0,-10.2681,0,69.6939,60.1793,0.863481,-0.113371,1.97913,0.693482,1.24514,0.000276263,0.000276239,3.63336e-06,1
138,5,0,-10.2681,0,69.6934,60.1629,0.863251,-0.113371,1.97913,0.693482,1.24481,6.98253e-05,6.98192e-05,9.21813e-07,1
138,6,0,-10.2681,0,69.6939,60.1793,0.863481,-0.113371,1.97913,0.693482,1.24514,0.000276263,0.00027624,3.63338e-06,1
138,7,0,-10.2681,0,69.6934,60.1629,0.863251,-0.113371,1.97913,0.693482,1.24481,6.98253e-05,6.98192e-05,9.21813e-07,1
138,8,0,-10.2681,0,69.6939,60.1793,0.863481,-0.113371,1.97913,0.693482,1.24514,0.000276263,0.00027624,3.63338e-06,1
139,1,0,-8.26731,0,57.3662,49.6882,0.866159,-0.115179,1.99168,0.686313,1.26205,0.00039534,0.000320535,0.000231412,1
139,2,0,-8.26731,0,57.3672,49.7081,0.866491,-0.115178,1.99168,0.686314,1.26253,0.000544985,0.000544947,6.43621e-06,1
139,3,0,-8.26731,0,57.3662,49.6882,0.866159,-0.115179,1.99168,0.686313,1.26205,0.00039534,0.000320535,0.000231412,1
139,4,0,-8.26731,0,57.3672,49.7081,0.866491,-0.115178,1.99168,0.686314,1.26253,0.000544985,0.000544947,6.43621e-06,1
139,5,0,-8.26731,0,57.3662,49.6882,0.866159,-0.115179,1.99168,0.686313,1.26205,0.000395338,0.000320534,0.000231409,1
139,6,0,-8.26731,0,57.3672,49.7081,0.866491,-0.115178,1.99168,0.686314,1.26253,0.000544984,0.000544946,6.43628e-06,1
139,7,0,-8.26731,0,57.3662,49.6882,0.866159,-0.115179,1.99168,0.686313,1.26205,0.000395338,0.000320534,0.000231409,1
139,8,0,-8.26731,0,57.3672,49.7081,0.866491,-0.115178,1.99168,0.686314,1.26253,0.000544984,0.000544946,6.43628e-06,1
140,1,0,-6.71019,0,47.8001,41.5844,0.869965,-0.116744,2.00262,0.680164,1.27905,0.00141156,0.0014114,2.13339e-05,1
140,2,0,-6.71019,0,47.8015,41.6105,0.870487,-0.116743,2.00262,0.680165,1.27982,0.00179106,0.00179084,2.76095e-05,1
140,3,0,-6.71019,0,47.8001,41.5844,0.869965,-0.116744,2.00262,0.680164,1.27905,0.00141156,0.0014114,2.13339e-05,1
140,4,0,-6.71019,0,47.8015,41.6105,0.870487,-0.116743,2.00262,0.680165,1.27982,0.00179106,0.00179084,2.76095e-05,1
140,5,0,-6.71019,0,47.8001,41.5844,0.869965,-0.116744,2.00262,0.680164,1.27905,0.00141156,0.0014114,2.13342e-05,1
140,6,0,-6.71019,0,47.8015,41.6105,0.870487,-0.116743,2.00262,0.680165,1.27982,0.00179106,0.00179085,2.76099e-05,1
140,7,0,-6.71019,0,47.8001,41.5844,0.869965,-0.116744,2.00262,0.680164,1.27905,0.00141156,0.0014114,2.13342e-05,1
140,8,0,-6.71019,0,47.8015,41.6105,0.870487,-0.116743,2.00262,0.680165,1.27982,0.00179106,0.00179085,2.76099e-05,1
141,1,0,-5.49834,0,40.4094,35.3665,0.875203,-0.118082,2.01203,0.67495,1.29669,0.00297954,0.00297915,4.85205e-05,1
141,2,0,-5.49834,0,40.4112,35.3965,0.875907,-0.118082,2.01203,0.674951,1.29773,0.00330321,0.00330277,5.3929e-05,1
141,3,0,-5.49834,0,40.4094,35.3665,0.875203,-0.118082,2.01203,0.67495,1.29669,0.00297954,0.00297915,4.85205e-05,1
141,4,0,-5.49834,0,40.4112,35.3965,0.875907,-0.118082,2.01203,0.674951,1.29773,0.00330321,0.00330277,5.3929e-05,1
141,5,0,-5.49834,0,40.4094,35.3665,0.875203,-0.118082,2.01203,0.67495,1.29669,0.00297955,0.00297915,4.8521e-05,1
141,6,0,-5.49834,0,40.4112,35.3965,0.875907,-0.118082,2.01203,0.674951,1.29773,0.00330322,0.00330278,5.39295e-05,1
141,7,0,-5.49834,0,40.4094,35.3665,0.875203,-0.118082,2.01203,0.67495,1.29669,0.00297955,0.00297915,4.8521e-05,1
141,8,0,-5.49834,0,40.4112,35.3965,0.875907,-0.118082,2.01203,0.674951,1.29773,0.00330322,0.00330278,5.39295e-05,1
142,1,0,-4.55522,0,34.7106,30.6099,0.881862,-0.119214,2.02001,0.670571,1.31509,0.0045825,0.00458181,7.94083e-05,1
142,2,0,-4.55522,0,34.7125,30.6407,0.882698,-0.119214,2.02001,0.670573,1.31634,0.00507773,0.00507697,8.81292e-05,1
142,3,0,-4.55522,0,34.7106,30.6099,0.881862,-0.119214,2.02001,0.670571,1.31509,0.0045825,0.00458181,7.94083e-05,1
142,4,0,-4.55522,0,34.7125,30.6407,0.882698,-0.119214,2.02001,0.670573,1.31634,0.00507773,0.00507697,8.81292e-05,1
142,5,0,-4.55522,0,34.7106,30.6099,0.881862,-0.119214,2.02001,0.670571,1.31509,0.00458251,0.00458182,7.94092e-05,1
142,6,0,-4.55522,0,34.7125,30.6407,0.882698,-0.119214,2.02001,0.670573,1.31634,0.00507775,0.00507698,8.81301e-05,1
142,7,0,-4.55522,0,34.7106,30.6099,0.881862,-0.119214,2.02001,0.670571,1.31509,0.00458251,0.00458182,7.94092e-05,1
142,8,0,-4.55522,0,34.7125,30.6407,0.882698,-0.119214,2.02001,0.670573,1.31634,0.00507775,0.00507698,8.81301e-05,1
143,1,0,-3.82123,0,30.3323,26.9884,0.88976,-0.120158,2.0267,0.66694,1.33409,0.00681644,0.00681529,0.000125,1
143,2,0,-3.82123,0,30.3343,27.0191,0.890711,-0.120158,2.0267,0.666942,1.33552,0.00722899,0.00722543,0.000227008,1
143,3,0,-3.82123,0,30.3323,26.9884,0.88976,-0.120158,2.0267,0.66694,1.33409,0.00681644,0.00681529,0.000125,1
143,4,0,-3.82123,0,30.3343,27.0191,0.890711,-0.120158,2.0267,0.666942,1.33552,0.00722899,0.00722543,0.000227008,1
143,5,0,-3.82123,0,30.3323,26.9884,0.88976,-0.120158,2.0267,0.66694,1.33409,0.00681648,0.00681534,0.000125002,1
143,6,0,-3.82123,0,30.3343,27.0191,0.890711,-0.120158,2.0267,0.666942,1.33552,0.00722902,0.00722545,0.000227019,1
143,7,0,-3.82123,0,30.3323,26.9884,0.88976,-0.120158,2.0267,0.66694,1.33409,0.00681648,0.00681534,0.000125002,1
143,8,0,-3.82123,0,30.3343,27.0191,0.890711,-0.120158,2.0267,0.666942,1.33552,0.00722902,0.00722545,0.000227019,1
144,1,0,-3.25,0,26.9793,24.2439,0.89861,-0.120936,2.03222,0.663966,1.3534,0.00957314,0.00957135,0.000185282,1
144,2,0,-3.25,0,26.9814,24.2727,0.899608,-0.120935,2.03222,0.663968,1.3549,0.0103421,0.0103402,0.000200602,1
144,3,0,-3.25,0,26.9793,24.2439,0.89861,-0.120936,2.03222,0.663966,1.3534,0.00957314,0.00957135,0.000185282,1
144,4,0,-3.25,0,26.9814,24.2727,0.899608,-0.120935,2.03222,0.663968,1.3549,0.0103421,0.0103402,0.000200602,1
144,5,0,-3.25,0,26.9793,24.2439,0.89861,-0.120936,2.03222,0.663966,1.3534,0.0095732,0.00957141,0.000185285,1
144,6,0,-3.25,0,26.9814,24.2727,0.899608,-0.120935,2.03222,0.663968,1.3549,0.0103422,0.0103403,0.000200605,1
144,7,0,-3.25,0,26.9793,24.2439,0.89861,-0.120936,2.03222,0.663966,1.3534,0.0095732,0.00957141,0.000185285,1
144,8,0,-3.25,0,26.9814,24.2727,0.899608,-0.120935,2.03222,0.663968,1.3549,0.0103422,0.0103403,0.000200605,1
145,1,0,-2.75,0,24.1337,21.9414,0.90916,-0.12164,2.03724,0.661283,1.37484,0.0126656,0.012663,0.000259858,1
145,2,0,-2.75,0,24.1361,21.975,0.910464,-0.121639,2.03723,0.661285,1.37681,0.013265,0.0132622,0.000273501,1
145,3,0,-2.75,0,24.1337,21.9414,0.90916,-0.12164,2.03724,0.661283,1.37484,0.0126656,0.012663,0.000259858,1
145,4,0,-2.75,0,24.1361,21.975,0.910464,-0.121639,2.03723,0.661285,1.37681,0.013265,0.0132622,0.000273501,1
145,5,0,-2.75,0,24.1337,21.9414,0.90916,-0.12164,2.03724,0.661283,1.37484,0.0126659,0.0126632,0.000259864,1
145,6,0,-2.75,0,24.1361,21.975,0.910464,-0.121639,2.03723,0.661285,1.37681,0.0132652,0.0132624,0.000273508,1
145,7,0,-2.75,0,24.1337,21.9414,0.90916,-0.12164,2.03724,0.661283,1.37484,0.0126659,0.0126632,0.000259864,1
145,8,0,-2.75,0,24.1361,21.975,0.910464,-0.121639,2.03723,0.661285,1.37681,0.0132652,0.0132624,0.000273508,1
146,1,0,-2.25,0,21.3643,19.7246,0.923251,-0.122372,2.04246,0.658505,1.40204,0.0156843,0.0156805,0.000345279,1
146,2,0,-2.25,0,21.3671,19.7604,0.924805,-0.122371,2.04246,0.658508,1.40439,0.0163512,0.0163472,0.000362227,1
146,3,0,-2.25,0,21.3643,19.7246,0.923251,-0.122372,2.04246,0.658505,1.40204,0.0156843,0.0156805,0.000345279,1
146,4,0,-2.25,0,21.3671,19.7604,0.924805,-0.122371,2.04246,0.658508,1.40439,0.0163512,0.0163472,0.000362227,1
146,5,0,-2.25,0,21.3643,19.7246,0.923251,-0.122372,2.04246,0.658505,1.40204,0.0156844,0.0156806,0.000345286,1
146,6,0,-2.25,0,21.3671,19.7604,0.924805,-0.122371,2.04246,0.658508,1.40439,0.0163514,0.0163474,0.000362234,1
146,7,0,-2.25,0,21.3643,19.7246,0.923251,-0.122372,2.04246,0.658505,1.40204,0.0156844,0.0156806,0.000345285,1
146,8,0,-2.25,0,21.3671,19.7604,0.924805,-0.122371,2.04246,0.658508,1.40439,0.0163514,0.0163474,0.000362233,1
147,1,0,-1.75,0,18.7841,17.6976,0.942161,-0.123104,2.04771,0.655738,1.43679,0.0181585,0.0181532,0.000435128,1
147,2,0,-1.75,0,18.7866,17.7374,0.944149,-0.123103,2.0477,0.655741,1.43982,0.0180253,0.0180187,0.00049054,1
147,3,0,-1.75,0,18.7841,17.6976,0.942161,-0.123104,2.04771,0.655738,1.43679,0.0181585,0.0181533,0.000435129,1
147,4,0,-1.75,0,18.7866,17.7374,0.944149,-0.123103,2.0477,0.655741,1.43982,0.0180254,0.0180187,0.00049054,1
147,5,0,-1.75,0,18.7841,17.6976,0.942161,-0.123104,2.04771,0.655738,1.43679,0.0181601,0.0181548,0.00043517,1
147,6,0,-1.75,0,18.7866,17.7374,0.944149,-0.123103,2.0477,0.655741,1.43982,0.0180269,0.0180202,0.000490591,1
147,7,0,-1.75,0,18.7841,17.6976,0.942161,-0.123104,2.04771,0.655738,1.43679,0.0181601,0.0181549,0.00043517,1
147,8,0,-1.75,0,18.7866,17.7374,0.944149,-0.123103,2.0477,0.655741,1.43982,0.0180269,0.0180202,0.000490591,1
148,1,0,-1.25,0,16.3836,15.8156,0.96533,-0.123837,2.05296,0.652982,1.47834,0.0171311,0.0171251,0.00045289,1
148,2,0,-1.25,0,16.3858,15.8333,0.966282,-0.123836,2.05296,0.652984,1.47979,0.0153188,0.0153129,0.000424422,1
148,3,0,-1.25,0,16.3836,15.8156,0.96533,-0.123837,2.05296,0.652982,1.47834,0.0171311,0.0171251,0.000452889,1
148,4,0,-1.25,0,16.3858,15.8333,0.966282,-0.123836,2.05296,0.652984,1.47979,0.0153185,0.0153126,0.000424416,1
148,5,0,-1.25,0,16.3836,15.8156,0.96533,-0.123837,2.05296,0.652982,1.47834,0.0171296,0.0171236,0.000452847,1
148,6,0,-1.25,0,16.3858,15.8333,0.966282,-0.123836,2.05296,0.652984,1.47979,0.015317,0.0153111,0.000424379,1
148,7,0,-1.25,0,16.3836,15.8156,0.96533,-0.123837,2.05296,0.652982,1.47834,0.0171296,0.0171236,0.000452846,1
148,8,0,-1.25,0,16.3858,15.8333,0.966282,-0.123836,2.05296,0.652984,1.47979,0.0153168,0.0153109,0.000424373,1
149,1,0,-0.75,0,14.4692,13.891,0.960035,-0.124462,2.05746,0.650637,1.47553,0.00552019,0.00551914,0.000107588,1
149,2,0,-0.75,0,14.4491,13.6537,0.94495,-0.124469,2.05751,0.650611,1.4524,0.00381402,0.00381349,6.39479e-05,1
149,3,0,-0.75,0,14.4692,13.891,0.960035,-0.124462,2.05746,0.650637,1.47553,0.00552016,0.00551911,0.000107589,1
149,4,0,-0.75,0,14.4491,13.6537,0.94495,-0.124469,2.05751,0.650611,1.4524,0.00381332,0.00381278,6.39291e-05,1
149,5,0,-0.75,0,14.4692,13.891,0.960035,-0.124462,2.05746,0.650637,1.47553,0.0055153,0.00551425,0.000107588,1
149,6,0,-0.75,0,14.4491,13.6537,0.94495,-0.124469,2.05751,0.650611,1.4524,0.00380821,0.00380767,6.38783e-05,1
149,7,0,-0.75,0,14.4692,13.891,0.960035,-0.124462,2.05746,0.650637,1.47553,0.00551479,0.00551374,0.000107589,1
149,8,0,-0.75,0,14.4491,13.6537,0.94495,-0.124469,2.05751,0.650611,1.4524,0.00380693,0.0038064,6.38521e-05,1
150,1,0,-0.25,0,11.1921,10.2779,0.918317,-0.125647,2.06601,0.646219,1.42106,6.2162e-05,6.21484e-05,1.3002e-06,0
150,2,0,-0.25,0,11.1955,10.0162,0.894659,-0.125646,2.066,0.646224,1.38444,6.03064e-06,6.02953e-06,1.15414e-07,0
150,3,0,-0.25,0,11.1921,10.2779,0.918319,-0.125647,2.06601,0.646219,1.42106,6.22658e-05,6.22522e-05,1.30227e-06,0
150,4,0,-0.25,0,11.1955,10.0162,0.89466,-0.125646,2.066,0.646224,1.38444,6.03329e-06,6.03219e-06,1.15475e-07,0
150,5,0,-0.25,0,11.1921,10.2779,0.91832,-0.125647,2.06601,0.646219,1.42107,6.23008e-05,6.22873e-05,1.30051e-06,0
150,6,0,-0.25,0,11.1955,10.0162,0.894663,-0.125646,2.066,0.646224,1.38445,5.92457e-06,5.92348e-06,1.13711e-07,0
150,7,0,-0.25,0,11.1921,10.2779,0.918323,-0.125647,2.06601,0.646219,1.42107,6.24218e-05,6.24082e-05,1.30288e-06,0
150,8,0,-0.25,0,11.1955,10.0162,0.894664,-0.125646,2.066,0.646224,1.38445,5.9261e-06,5.92501e-06,1.13768e-07,0
151,1,0.5,-16.1423,0,106.318,91.0963,0.85683,-0.108914,1.94849,0.711484,1.20429,0,0,0,1
151,2,0.5,-16.1423,0,106.318,91.137,0.857213,-0.108914,1.94849,0.711484,1.20482,0,0,0,1
151,3,0.5,-16.1423,0,106.318,91.0963,0.85683,-0.108914,1.94849,0.711484,1.20429,0,0,0,1
151,4,0.5,-16.1423,0,106.318,91.137,0.857213,-0.108914,1.94849,0.711484,1.20482,0,0,0,1
151,5,0.5,-16.1423,0,106.318,91.0949,0.856816,-0.108914,1.94849,0.711484,1.20427,0,0,0,1
151,6,0.5,-16.1423,0,106.318,91.1356,0.857199,-0.108914,1.94849,0.711484,1.2048,0,0,0,1
151,7,0.5,-16.1423,0,106.318,91.0949,0.856816,-0.108914,1.94849,0.711484,1.20427,0,0,0,1
151,8,0.5,-16.1423,0,106.318,91.1356,0.857199,-0.108914,1.94849,0.711484,1.2048,0,0,0,1
152,1,0.5,-12.839,0,85.6895,73.637,0.859347,-0.111287,1.96474,0.701843,1.22441,0,0,0,1
152,2,0.5,-12.839,0,85.6895,73.6749,0.859789,-0.111287,1.96474,0.701843,1.22504,0,0,0,1
152,3,0.5,-12.839,0,85.6895,73.637,0.859347,-0.111287,1.96474,0.701843,1.22441,0,0,0,1
152,4,0.5,-12.839,0,85.6895,73.6749,0.859789,-0.111287,1.96474,0.701843,1.22504,0,0,0,1
152,5,0.5,-12.839,0,85.6895,73.6328,0.859297,-0.111287,1.96474,0.701843,1.22434,0,0,0,1
152,6,0.5,-12.839,0,85.6895,73.6707,0.85974,-0.111287,1.96474,0.701843,1.22497,0,0,0,1
152,7,0.5,-12.839,0,85.6895,73.6328,0.859297,-0.111287,1.96474,0.701843,1.22434,0,0,0,1
152,8,0.5,-12.839,0,85.6895,73.6707,0.85974,-0.111287,1.96474,0.701843,1.22497,0,0,0,1
153,1,0.5,-10.2681,0,69.692,60.1567,0.863179,-0.113372,1.97913,0.693481,1.2447,7.44355e-05,7.44297e-05,9.27185e-07,1
153,2,0.5,-10.2681,0,69.6924,60.1713,0.863384,-0.113372,1.97913,0.693481,1.245,0.000261262,0.000261243,3.15899e-06,1
153,3,0.5,-10.2681,0,69.692,60.1567,0.863179,-0.113372,1.97913,0.693481,1.2447,7.44355e-05,7.44297e-05,9.27185e-07,1
153,4,0.5,-10.2681,0,69.6924,60.1713,0.863384,-0.113372,1.97913,0.693481,1.245,0.000261262,0.000261243,3.15899e-06,1
153,5,0.5,-10.2681,0,69.692,60.1493,0.863074,-0.113372,1.97913,0.693481,1.24455,5.23573e-05,5.23536e-05,6.24776e-07,1
153,6,0.5,-10.2681,0,69.6924,60.1643,0.863283,-0.113372,1.97913,0.693481,1.24486,0.000270383,0.000270365,3.12627e-06,1
153,7,0.5,-10.2681,0,69.692,60.1493,0.863074,-0.113372,1.97913,0.693481,1.24455,5.23573e-05,5.23536e-05,6.24776e-07,1
153,8,0.5,-10.2681,0,69.6924,60.1643,0.863283,-0.113372,1.97913,0.693481,1.24486,0.000270383,0.000270365,3.12627e-06,1
154,1,0.5,-8.26731,0,57.3581,49.6727,0.866009,-0.11518,1.99169,0.686308,1.26184,0.000431341,0.000431337,1.74168e-06,1
154,2,0.5,-8.26731,0,57.3589,49.6904,0.866305,-0.11518,1.99169,0.686309,1.26227,0.000584563,0.000584541,5.07665e-06,1
154,3,0.5,-8.26731,0,57.3581,49.6727,0.866009,-0.11518,1.99169,0.686308,1.26184,0.000431341,0.000431337,1.74168e-06,1
154,4,0.5,-8.26731,0,57.3589,49.6904,0.866305,-0.11518,1.99169,0.686309,1.26227,0.000584563,0.000584541,5.07665e-06,1
154,5,0.5,-8.26731,0,57.358,49.6607,0.865804,-0.11518,1.99169,0.686308,1.26154,0.000385196,0.000352811,0.000154596,1
154,6,0.5,-8.26731,0,57.3587,49.6792,0.866114,-0.11518,1.99169,0.686309,1.26199,0.000613836,0.000613821,4.32302e-06,1
154,7,0.5,-8.26731,0,57.358,49.6607,0.865804,-0.11518,1.99169,0.686308,1.26154,0.000385196,0.000352811,0.000154596,1
154,8,0.5,-8.26731,0,57.3587,49.6792,0.866114,-0.11518,1.99169,0.686309,1.26199,0.000613836,0.000613821,4.32302e-06,1
155,1,0.5,-6.71019,0,47.785,41.562,0.869771,-0.116746,2.00264,0.680154,1.27879,0.00142366,0.00142353,1.87692e-05,1
155,2,0.5,-6.71019,0,47.7861,41.5855,0.870243,-0.116746,2.00264,0.680155,1.27948,0.00179771,0.00179756,2.37512e-05,1
155,3,0.5,-6.71019,0,47.785,41.562,0.869771,-0.116746,2.00264,0.680154,1.27879,0.00142366,0.00142353,1.87692e-05,1
155,4,0.5,-6.71019,0,47.7861,41.5855,0.870243,-0.116746,2.00264,0.680155,1.27948,0.00179771,0.00179756,2.37512e-05,1
155,5,0.5,-6.71019,0,47.7845,41.5474,0.869475,-0.116746,2.00264,0.680154,1.27835,0.00142005,0.00141996,1.59984e-05,1
155,6,0.5,-6.71019,0,47.7856,41.5712,0.869954,-0.116746,2.00264,0.680155,1.27905,0.00179383,0.00179371,2.08319e-05,1
155,7,0.5,-6.71019,0,47.7845,41.5474,0.869475,-0.116746,2.00264,0.680154,1.27835,0.00142005,0.00141996,1.59984e-05,1
155,8,0.5,-6.71019,0,47.7856,41.5712,0.869954,-0.116746,2.00264,0.680155,1.27905,0.00179383,0.00179371,2.08319e-05,1
156,1,0.5,-5.49834,0,40.3886,35.3363,0.874906,-0.118086,2.01206,0.674934,1.29628,0.00290645,0.00290613,4.29281e-05,1
156,2,0.5,-5.49834,0,40.3899,35.3632,0.875545,-0.118086,2.01205,0.674935,1.29723,0.00321358,0.00321324,4.62663e-05,1
156,3,0.5,-5.49834,0,40.3886,35.3363,0.874906,-0.118086,2.01206,0.674934,1.29628,0.00290645,0.00290613,4.29281e-05,1
156,4,0.5,-5.49834,0,40.3899,35.3632,0.875545,-0.118086,2.01205,0.674935,1.29723,0.00321358,0.00321324,4.62663e-05,1
156,5,0.5,-5.49834,0,40.3877,35.3146,0.87439,-0.118086,2.01206,0.674934,1.29552,0.00285271,0.00285245,3.8837e-05,1
156,6,0.5,-5.49834,0,40.3888,35.3413,0.875027,-0.118086,2.01206,0.674935,1.29646,0.00316172,0.00316144,4.21802e-05,1
156,7,0.5,-5.49834,0,40.3877,35.3146,0.87439,-0.118086,2.01206,0.674934,1.29552,0.00285271,0.00285245,3.8837e-05,1
156,8,0.5,-5.49834,0,40.3888,35.3413,0.875027,-0.118086,2.01206,0.674935,1.29646,0.00316172,0.00316144,4.21802e-05,1
157,1,0.5,-4.55522,0,34.6762,30.5627,0.881374,-0.119221,2.02006,0.670544,1.31442,0.00442521,0.00442469,6.77585e-05,1
157,2,0.5,-4.55522,0,34.6773,30.5892,0.882111,-0.119221,2.02006,0.670545,1.31551,0.00486629,0.0048655,8.79713e-05,1
157,3,0.5,-4.55522,0,34.6762,30.5627,0.881374,-0.119221,2.02006,0.670544,1.31442,0.00442521,0.00442469,6.77585e-05,1
157,4,0.5,-4.55522,0,34.6773,30.5892,0.882111,-0.119221,2.02006,0.670545,1.31551,0.00486629,0.0048655,8.79713e-05,1
157,5,0.5,-4.55522,0,34.6746,30.5291,0.880446,-0.119222,2.02007,0.670542,1.31303,0.00423702,0.0042366,5.92544e-05,1
157,6,0.5,-4.55522,0,34.6756,30.5553,0.881177,-0.119221,2.02007,0.670543,1.31412,0.00474047,0.00474007,6.19175e-05,1
157,7,0.5,-4.55522,0,34.6746,30.5291,0.880446,-0.119222,2.02007,0.670542,1.31303,0.00423702,0.0042366,5.92544e-05,1
157,8,0.5,-4.55522,0,34.6756,30.5553,0.881177,-0.119221,2.02007,0.670543,1.31412,0.00474047,0.00474007,6.19175e-05,1
158,1,0.5,-3.82123,0,30.2857,26.9232,0.888972,-0.120169,2.02678,0.6669,1.33299,0.00657873,0.00657796,0.000100761,1
158,2,0.5,-3.82123,0,30.2866,26.9486,0.889785,-0.120169,2.02677,0.666901,1.33421,0.0072459,0.00724514,0.000105402,1
158,3,0.5,-3.82123,0,30.2857,26.9232,0.888972,-0.120169,2.02678,0.6669,1.33299,0.00657873,0.00657796,0.000100761,1
158,4,0.5,-3.82123,0,30.2866,26.9486,0.889785,-0.120169,2.02677,0.666901,1.33421,0.0072459,0.00724514,0.000105402,1
158,5,0.5,-3.82123,0,30.2832,26.8734,0.887402,-0.120169,2.02678,0.666898,1.33064,0.00633292,0.00633234,8.56865e-05,1
158,6,0.5,-3.82123,0,30.284,26.8987,0.888215,-0.120169,2.02678,0.666899,1.33186,0.00697621,0.0069753,0.000112489,1
158,7,0.5,-3.82123,0,30.2832,26.8734,0.887402,-0.120169,2.02678,0.666898,1.33064,0.00633292,0.00633234,8.56865e-05,1
158,8,0.5,-3.82123,0,30.284,26.8987,0.888215,-0.120169,2.02678,0.666899,1.33186,0.00697621,0.0069753,0.000112489,1
159,1,0.5,-3.25,0,26.9186,24.1571,0.897412,-0.12095,2.03233,0.663911,1.35171,0.00928237,0.00928128,0.000141678,1
159,2,0.5,-3.25,0,26.919,24.1796,0.898234,-0.12095,2.03232,0.663911,1.35294,0.0100128,0.0100118,0.000142482,1
159,3,0.5,-3.25,0,26.9186,24.1571,0.897412,-0.12095,2.03233,0.663911,1.35171,0.00928237,0.00928128,0.000141678,1
159,4,0.5,-3.25,0,26.919,24.1796,0.898234,-0.12095,2.03232,0.663911,1.35294,0.0100128,0.0100118,0.000142482,1
159,5,0.5,-3.25,0,26.9149,24.0851,0.894863,-0.120951,2.03233,0.663907,1.34787,0.00833465,0.00832782,0.000337358,1
159,6,0.5,-3.25,0,26.9152,24.1074,0.895682,-0.120951,2.03233,0.663908,1.34911,0.00954602,0.00954532,0.000115679,1
159,7,0.5,-3.25,0,26.9149,24.0851,0.894863,-0.120951,2.03233,0.663907,1.34787,0.00833465,0.00832782,0.000337358,1
159,8,0.5,-3.25,0,26.9152,24.1074,0.895682,-0.120951,2.03233,0.663908,1.34911,0.00954602,0.00954532,0.000115679,1
160,1,0.5,-2.75,0,24.0182,21.7941,0.9074,-0.121669,2.03744,0.661172,1.37241,0.0124669,0.0124654,0.000195582,1
160,2,0.5,-2.75,0,24.0187,21.8197,0.908449,-0.121669,2.03744,0.661173,1.374,0.0136847,0.0136833,0.000197404,1
160,3,0.5,-2.75,0,24.0182,21.7941,0.9074,-0.121669,2.03744,0.661172,1.37241,0.0124669,0.0124654,0.000195582,1
160,4,0.5,-2.75,0,24.0187,21.8197,0.908449,-0.121669,2.03744,0.661173,1.374,0.0136847,0.0136833,0.000197404,1
160,5,0.5,-2.75,0,24.0126,21.6912,0.903323,-0.12167,2.03746,0.661167,1.36626,0.0114034,0.0114004,0.000259528,1
160,6,0.5,-2.75,0,24.0129,21.7166,0.904375,-0.12167,2.03745,0.661167,1.36785,0.0129671,0.0129662,0.000149603,1
160,7,0.5,-2.75,0,24.0126,21.6912,0.903323,-0.12167,2.03746,0.661167,1.36626,0.0114034,0.0114004,0.000259528,1
160,8,0.5,-2.75,0,24.0129,21.7166,0.904375,-0.12167,2.03745,0.661167,1.36785,0.0129671,0.0129662,0.000149603,1
161,1,0.5,-2.25,0,21.2527,19.5694,0.920795,-0.122402,2.04268,0.65839,1.39855,0.0157487,0.0157468,0.000246021,1
161,2,0.5,-2.25,0,21.2523,19.5973,0.922122,-0.122402,2.04268,0.65839,1.40057,0.0160534,0.0160494,0.000358935,1
161,3,0.5,-2.25,0,21.2527,19.5694,0.920795,-0.122402,2.04268,0.65839,1.39855,0.0157487,0.0157468,0.000246021,1
161,4,0.5,-2.25,0,21.2523,19.5973,0.922122,-0.122402,2.04268,0.65839,1.40057,0.0160534,0.0160494,0.000358934,1
161,5,0.5,-2.25,0,21.2457,19.4237,0.914241,-0.122404,2.0427,0.658383,1.38862,0.0146048,0.0146034,0.000202473,1
161,6,0.5,-2.25,0,21.2451,19.4516,0.915581,-0.122404,2.0427,0.658382,1.39065,0.0153833,0.0153821,0.000187928,1
