# build=c162833edc6059a2e5122e3a8e8dfb0a46a3e9f3 driver=Tries/response-curve-matrix/model/harness/drive.py cell=D-L scale=coarse date=2026-09-07 push_driver=sp-loadcontrol
# ONE ROW PER COMMITTED STEP WHOSE `implex_err_max` EXCEEDED THE THRESHOLD, naming THE POINT THAT HELD THE MAXIMUM.  The threshold is 0.01, or the declared `-implexControl` tolerance if that is smaller, so every row the control could have refused is here whatever the tolerance was.  `curve.csv` carries the maximum on every row; this file carries WHERE it was and what the point looked like.  The columns are the argmax point's own: the six `implexDetail` slots, its mean stress, its `substeps` pair, its committed stress 6-vector and the packed `state` (ManzariDafalias::getState, 26 slots: epsE, alpha, z fabric, alpha_in, e, dgamma)
# THIS IS NOT THE ZERO-INCREMENT CENSUS.  These rows are read at the commit of a step that was actually TAKEN, so the error on them mixes the extrapolation over a real strain increment with whatever inconsistency the committed state already carried.  The census files separate the two by taking a step of nothing
step,s_over_B,ds_m,implex_err_max,ele,gp,x,y,z,err,err_dev,err_vol,clamp_fired,clamp_count,f,p_kPa,substeps,substep_cap_hit,sig11,sig22,sig33,sig12,sig23,sig13,epsE_1,epsE_2,epsE_3,epsE_4,epsE_5,epsE_6,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,z_1,z_2,z_3,z_4,z_5,z_6,alpha_in_1,alpha_in_2,alpha_in_3,alpha_in_4,alpha_in_5,alpha_in_6,e_void,dgamma
481,0.0176658854167,3.125e-06,0.0273427500837,4090,5,-1.3943375673,1.1056624327,-0.105662432703,0.0273427500837,0.0213108813566,0.0171310337676,0,0,2,-72.7930392395,11,0,-94.831495272,-54.7215242492,-68.8260981972,22.8046895772,61.2011462978,-86.3734984307,0.00044094145009,5.62550094401e-06,0.000162380681864,-0.000430104870786,-0.00100479480807,0.00172883606362,0.296912756224,-0.245765450003,-0.0511473062209,-0.309056508764,-0.827801702279,1.16932800456,-0.947468066437,0.87344917925,0.0740188871874,0.912948034211,1.70867419609,-3.20706076709,0.303843336857,-0.247149378358,-0.0566939584988,-0.313336102394,-0.818643591794,1.16977997714,0.626999439293,9.47336013058e-08
483,0.0176669270833,7.8125e-07,0.026851461778,4095,6,1.3943375673,1.1056624327,-0.105662432703,0.026851461778,0.0228554740331,0.0140935554897,0,0,1,-64.6564674245,1,0,-76.5025359787,-53.354704479,-64.1121618159,-18.9829480144,39.4984267763,68.1440027793,0.000359188857028,3.64896992816e-05,0.000165874738766,0.00037996594653,-0.000739247188508,-0.00148920083607,0.182005370362,-0.171830347477,-0.0101750228845,0.286919784782,-0.600846638537,-1.03808040221,-0.99280288675,0.915669811653,0.0771330750979,-0.972154619449,1.73752266519,3.44917603182,0.170923944986,-0.188793257809,0.017869312823,0.325944002306,-0.624735956449,-1.068788562,0.627171602967,0
484,0.0176674479167,7.8125e-07,0.0260064082175,4095,6,1.3943375673,1.1056624327,-0.105662432703,0.0260064082175,0.0219423573806,0.0139594491638,0,0,1,-64.3473566744,16,0,-75.9418423106,-52.7918017738,-64.3084259388,-19.6133932957,39.5345993226,68.1487567145,0.000356831874116,3.41173884559e-05,0.000168770082279,0.000388714926857,-0.000739749171639,-0.00148926680862,0.177163304508,-0.176234573089,-0.000928731419362,0.299045673198,-0.603506860266,-1.04046302651,-0.992737233708,0.91580261127,0.0769346224382,-0.972559617343,1.73792420413,3.44976460353,0.182005370362,-0.171830347477,-0.0101750228845,0.286919784782,-0.600846638537,-1.03808040221,0.627174861751,1.98614418814e-07
486,0.0176684895833,7.8125e-07,0.363623815519,4093,5,0.105662432703,1.1056624327,-0.105662432703,0.363623815519,0.36362351278,0.000469218744917,0,0,1,-213.385095742,194,0,-143.615458077,-238.457167907,-258.082661243,-0.324037791988,151.557161187,2.7465903095,-0.000192973496874,0.000550356746478,0.00084924665298,-3.37132427985e-07,-0.00245075672144,-7.89812125384e-06,-0.323874087022,0.116506401138,0.207367685884,0.00119185513604,-0.704416322738,-0.0124745349408,1.71514777701,-0.733156720489,-0.981991056521,0.00582657096744,3.73291153712,-0.019217277253,-0.543638877381,0.194069849043,0.349569028337,0.00284362098312,-1.1941121966,-0.020933453817,0.626072459244,8.27354332593e-08
487,0.01766875,3.90625e-07,0.175540930047,4093,5,0.105662432703,1.1056624327,-0.105662432703,0.175540930047,0.175540903041,9.73725730299e-05,0,0,0.499999999998,-209.261367535,1,0,-137.171258233,-236.307721746,-254.305122627,-0.935975293659,161.54524876,1.91778616638,-0.000206325657908,0.000553408301831,0.000846079745331,4.3374309878e-06,-0.0025270552791,-1.56692318912e-06,-0.34147037675,0.127883296516,0.213587080234,0.00371377538869,-0.765784918532,-0.00956280227319,1.71514777785,-0.733156720657,-0.981991057197,0.00582657069367,3.7329115382,-0.0192172769612,-0.323874087022,0.116506401138,0.207367685884,0.00119185513604,-0.704416322738,-0.0124745349408,0.626094819748,0
488,0.0176690104167,3.90625e-07,0.0580748623383,4092,5,-0.394337567297,1.1056624327,-0.105662432703,0.0580748623383,0.0553155503856,0.0176884007519,0,0,1,-224.741002072,1,0,-128.64281234,-255.834455097,-289.745738778,-7.41753439167,270.053655399,17.7769237684,-0.000279983549194,0.0005880092196,0.000935208282545,5.2066708153e-05,-0.00336170413661,-0.000166954242368,-0.426176963643,0.13823658689,0.287940376753,0.0339108153815,-1.19463625132,-0.0766519312956,1.74601992265,-0.713919239573,-1.03210068308,0.00431727589051,3.88034003737,0.0855809909317,-0.416204246387,0.133576678386,0.282627568001,0.0334556916438,-1.18145599911,-0.0817833768576,0.62608082719,0
489,0.0176692708333,3.90625e-07,0.0220374511595,4116,6,-0.105662432703,1.6056624327,-0.105662432703,0.0220374511595,0.0220284557017,0.000629597492739,0,0,1,-14.2238711456,17,0,-12.6306704387,-23.6151774025,-6.42576559561,0.23560030327,2.89025014041,-1.19700799208,4.74110922701e-05,0.000257105452715,-0.00017160048691,6.38320060096e-06,-0.000119214323238,5.22814806347e-05,-0.103667473058,0.613901171967,-0.510233698909,-0.0149512181281,-0.188020448892,0.0788085486681,0.140502045837,-0.390834465358,0.25033241952,0.0297906164936,0.4419166925,-0.0571451516085,-0.0959612976671,0.532101639373,-0.436140341705,0.0298741768118,-0.246849678519,0.151177120736,0.626959727422,2.51616083945e-07
490,0.01766953125,3.90625e-07,0.113847820245,4119,7,1.1056624327,1.6056624327,-0.394337567297,0.113847820245,0.113816606292,0.00266576567192,0,0,1,-22.227820533,6,0,-19.9800778845,-40.2552928787,-6.44809083567,-13.3244431086,8.51166235845,18.4306057147,4.73556479025e-05,0.000416885022498,-0.000240379224021,0.000483695520327,-0.000333504536132,-0.000548355760208,-0.0962515391143,0.773154203753,-0.676902664666,0.572171460331,-0.365991498698,-0.792195653364,0.257909979364,-0.903925649284,0.64601566992,-1.02144436671,1.0303020873,0.905493521309,0.0150075709976,0.695593104921,-0.71060067592,0.672648098408,-0.499163230723,-0.735275517061,0.627115801705,0
491,0.0176697916667,3.90625e-07,0.1090536188,4119,7,1.1056624327,1.6056624327,-0.394337567297,0.1090536188,0.109052581151,0.000475728569557,0,0,1,-22.2580663928,1,0,-20.1930413711,-40.1513671475,-6.42979065977,-13.4600770375,8.76826780084,18.245764058,4.96199760333e-05,0.000415399231589,-0.000240851708049,0.000486905748702,-0.000339577958018,-0.000543980867168,-0.0902153736465,0.770745724748,-0.680530351058,0.57765276724,-0.37477953014,-0.785046057218,0.257909979451,-0.903925649802,0.646015670351,-1.0214443669,1.03030208729,0.90549352145,-0.0962515391143,0.773154203753,-0.676902664666,0.572171460331,-0.365991498698,-0.792195653364,0.627116573126,0
505,0.0176815104167,3.125e-06,0.0212239625485,3806,5,0.605662432703,1.1056624327,-0.605662432703,0.0212239625485,0.0211005527542,0.00228544519265,0,0,2,-152.71636901,8,0,-56.0310525359,-109.162903175,-292.955151317,-12.802935555,175.474901776,28.3081288702,-0.000378885119169,-9.42833288889e-06,0.00131871460251,0.000199349804775,-0.00237442899453,-0.000435076882895,-0.630188318241,-0.284634402925,0.914822721166,0.0821409953613,-1.14007724921,-0.184538355532,2.14973775441,1.19723756484,-3.34697531925,-0.291232259008,3.5710449466,0.731041043397,-0.626342626201,-0.275750891296,0.902093517497,0.099408211809,-1.18103347106,-0.179623430706,0.626767153063,5.31312626585e-07
506,0.01768359375,3.125e-06,0.0177797046642,3806,5,0.605662432703,1.1056624327,-0.605662432703,0.0177797046642,0.0160974218614,0.00754923223651,0,0,1,-152.818697762,14,0,-56.1957111963,-109.388481351,-292.871900738,-13.0036738111,175.658178729,28.2736920232,-0.000378472031093,-8.740202397e-06,0.00131800841778,0.000201162410637,-0.00237608393009,-0.000434765928561,-0.62762697102,-0.282593289785,0.910220260806,0.0834466520457,-1.13926876299,-0.183729958149,2.14978806284,1.19722257007,-3.34701063291,-0.29129794023,3.57126465984,0.731046521433,-0.630188318241,-0.284634402925,0.914822721166,0.0821409953613,-1.14007724921,-0.184538355532,0.626768112556,0
516,0.0177088541667,3.90625e-07,0.386224534617,4066,6,-1.1056624327,0.605662432703,-0.105662432703,0.386224534617,0.386224498952,0.000165981499854,0,0,0.125,-242.133467805,174,0,-266.86863224,-158.051695145,-301.480076029,9.48955878169,7.96008222572,-169.255645604,0.000573757451763,-0.000233213649631,0.000958424271556,-0.00014052031079,-0.000116889948918,0.00261577101334,0.101107026956,-0.344151198531,0.243044171575,-0.038929006425,-0.0327281838468,0.693621589083,-0.737387933696,1.85886937324,-1.12148143955,0.203753512,0.177631495631,-3.90628446652,0.175402829401,-0.596353635859,0.420950806458,-0.0667381216669,-0.0569958343996,1.20299921817,0.626001179876,4.16253435016e-07
517,0.0177091145833,3.90625e-07,0.958848382116,4065,2,-1.6056624327,0.894337567297,-0.105662432703,0.958848382116,0.957297070787,0.0545209881526,0,0,1,-2.89826500478,422,0,-5.98056240513,-2.74139189371,0.0271592844948,0.998135394233,0.958432398211,0.242401568922,0.000101692790079,2.52133244718e-05,-0.00018211591296,-5.09274991247e-05,-4.95670226702e-05,6.05000085437e-06,0.786155004017,-0.039354076446,-0.746800927571,-0.25472867806,-0.244942494497,-0.0603256780642,-0.512707107336,0.0750040283367,0.437703079,0.248578165126,0.110780039137,-0.288636827687,0.627823757864,0.0380377865023,-0.665861544366,-0.205843019855,-0.246880057329,0.162355238503,0.62730516337,4.2883894589e-08
518,0.017709375,3.90625e-07,0.742401826921,4090,2,-1.1056624327,1.3943375673,-0.105662432703,0.742401826921,0.742349234604,0.00883665652704,0,0,1,-70.9100057012,131,0,-68.4354713223,-77.0462924018,-67.2482533796,13.1693233012,57.3700429082,-14.8871485171,9.77230118864e-05,0.000339723033859,0.000161836615205,-0.000306583965657,-0.00134224975315,0.00043883042041,-0.034144326061,0.0851292034935,-0.0509848774325,-0.181954154106,-0.795207048275,0.206122231927,0.927124690367,-0.899361097813,-0.0277635925536,0.967175021633,3.32681534574,-1.63701631275,-0.0292151936925,0.0867999183048,-0.0575847246123,-0.122200806153,-0.708024881802,0.171030332508,0.627070460047,1.07248763471e-06
519,0.0177096354167,3.90625e-07,0.373273366023,3804,8,-0.105662432703,1.1056624327,-0.894337567297,0.373273366023,0.373273302735,0.000217364605612,0,0,1,-146.25089102,1,0,-97.4134437753,-113.87910849,-227.460120795,2.39153819279,97.0043163788,-4.00316087133,-0.000147239421986,2.43754871744e-05,0.00103009899058,-4.61206021327e-05,-0.00157377162411,8.54559302877e-05,-0.329524282689,-0.219767029121,0.54929131181,-0.016075272464,-0.656799135259,0.0271786929381,1.65569101409,1.01012107607,-2.66581209017,0.0578589329863,2.89492694027,-0.180565905817,-0.320025127139,-0.204475160205,0.524500287344,-0.0210982709923,-0.604879951023,0.0263614121469,0.626462110751,0
520,0.0177098958333,3.90625e-07,0.115463902196,4090,1,-1.3943375673,1.3943375673,-0.105662432703,0.115463902196,0.114658628586,0.0136129203742,0,0,1,-16.4300128166,87,0,-16.1692434047,-17.4460430477,-15.6747519974,9.29120681527,15.9428094939,-10.3445991054,7.1249424097e-05,8.72347574138e-05,2.64148049666e-05,-0.000225340115881,-0.000420495720538,0.000321627889963,-0.0149224652435,0.0580265731812,-0.0431041079377,-0.531150191284,-0.91193242487,0.592261193765,0.0249902585609,-0.056235318798,0.0312450602372,0.468130933865,1.24947785509,-1.15945101124,0.00482088607658,-0.0333278797751,0.0285069936985,-0.368139903037,-0.83894205622,0.5631455491,0.62712868227,4.57838267582e-07
521,0.01771015625,3.90625e-07,0.0850818360589,4089,2,-1.6056624327,1.3943375673,-0.105662432703,0.0850818360589,0.0849746028209,0.00427032816032,0,0,1,-8.40006742834,78,0,-10.8942473554,-10.2984116846,-4.007543245,0.649844188749,4.89741706586,-2.96086387459,0.000109210432451,8.55974557125e-05,-0.000144925987022,-2.1315079966e-05,-0.000206368037732,0.00014023082721,0.266870360127,0.20309672576,-0.469881194509,-0.0688869936939,-0.519470236935,0.314686469015,-0.129047837185,0.0375783252539,0.0914695119309,0.11360927678,0.256547688451,-0.257016839883,0.22924245658,-0.116643215544,-0.112599241036,0.109163674789,-0.155387239158,0.482435616163,0.627078833996,1.39018736744e-07
522,0.0177104166667,3.90625e-07,0.0921004383899,4115,5,-0.894337567297,1.6056624327,-0.105662432703,0.0921004383899,0.0918339618743,0.00700101407523,0,0,1,-5.52603561837,1,0,-4.35106451983,-11.5127314638,-0.714310871528,0.498628071131,0.758301434247,-1.68601813359,1.77061774639e-05,0.000203624427229,-0.000216928846683,-1.77840844133e-05,-7.24938226303e-05,7.38167693854e-05,-0.178076643194,0.912728388632,-0.734651745437,-0.0760440489685,-0.115618432601,0.257398376968,0.135403135847,-0.649688037024,0.514284901177,0.295252391742,0.313810503409,-0.176560168516,-0.190501169665,0.897763956884,-0.707262787218,-0.0667557810753,-0.139890675406,0.230865188602,0.627227065064,0
523,0.0177106770833,3.90625e-07,0.0242813020821,4115,1,-0.894337567297,1.8943375673,-0.105662432703,0.0242813020821,0.024267411733,0.0008211933893,0,0,1,-3.64593767755,14,0,-2.16119377625,-7.07601039643,-1.70060885996,0.699098933812,1.09583385889,-0.384470764039,-1.06871830084e-05,0.000138755237057,-0.000161145183798,-1.55404171999e-05,-6.91188301708e-05,2.30556431406e-05,-0.319291793781,0.738958175387,-0.419666381606,-0.149844795419,-0.233795067832,0.0837858454817,0.132015472334,-0.258768746077,0.126753273743,0.10421953488,0.369903818102,-0.062464803775,-0.334350643335,0.785301500749,-0.450950857414,-0.147793707009,-0.222112095186,0.0984214949579,0.627227446642,1.77289952326e-07
525,0.0177111979167,3.90625e-07,0.0206248592906,4090,5,-1.3943375673,1.1056624327,-0.105662432703,0.0206248592906,0.0205789238597,0.00137575925726,0,0,1,-67.3966088848,12,0,-94.9667517254,-51.6477788087,-55.5752961202,21.5911881516,53.9745950496,-103.747875726,0.000465872894046,1.09979984292e-05,0.000101853934382,-0.000413837531013,-0.000909997457608,0.00195187405842,0.403645536134,-0.229376149391,-0.174269386743,-0.314207205104,-0.787011269867,1.51743340677,-0.930723793573,0.872483018095,0.0582407755253,0.922211520684,1.73902406277,-3.21346779856,0.410597562909,-0.251232474534,-0.159365088375,-0.326572518303,-0.823868559688,1.49786981496,0.627116700015,0
526,0.0177114583333,3.90625e-07,0.019577241908,4090,5,-1.3943375673,1.1056624327,-0.105662432703,0.019577241908,0.0193945893528,0.00266801509765,0,0,1,-67.5360005201,13,0,-95.0477860916,-51.4480461757,-56.1121692929,21.6577846843,54.5666391609,-103.259129258,0.000465746293108,8.96324503932e-06,0.000104825311265,-0.000414742739514,-0.000918044773896,0.0019452308078,0.400519551426,-0.234499527849,-0.166020023578,-0.315529534405,-0.79778076667,1.50427561288,-0.930752614515,0.872510820216,0.0582417943461,0.922222974032,1.73908801292,-3.21354172547,0.403645536134,-0.229376149391,-0.174269386743,-0.314207205104,-0.787011269867,1.51743340677,0.627117093941,0
534,0.0177158854167,1.5625e-06,0.0187073047786,4118,7,0.605662432703,1.6056624327,-0.394337567297,0.0187073047786,0.0157356397591,0.0101169606825,0,0,2,-14.0555235981,3,0,-7.58627045973,-30.1607968752,-4.4195034595,-2.9228491918,12.076057495,4.7854878648,-6.16319884733e-05,0.000432386894727,-0.000238383909309,0.000132305175358,-0.000486189657655,-0.000175371314916,-0.427382047689,1.06841611155,-0.641034063862,0.193127605279,-0.800493902899,-0.319420175867,0.806621402451,-1.63501162056,0.828390218105,-0.354158863697,1.25078660166,0.3401285664,-0.456178878836,1.09693126407,-0.640752385238,0.205375774411,-0.828630431106,-0.309708673591,0.627239989575,2.53498228139e-08
535,0.0177169270833,1.5625e-06,0.0188471016772,4118,7,0.605662432703,1.6056624327,-0.394337567297,0.0188471016772,0.0158433836706,0.0102078614557,0,0,1,-14.046277261,1,0,-7.56804196528,-30.165506325,-4.40528349285,-2.92912340497,12.092558081,4.7828423627,-6.18048810235e-05,0.00043255536562,-0.000238497146781,0.000132491921562,-0.000486680782476,-0.000175292573971,-0.428665667231,1.06840764848,-0.639741981253,0.193803227647,-0.80118424171,-0.317846751658,0.806621402454,-1.63501162056,0.828390218102,-0.354158863698,1.25078660167,0.340128566397,-0.427382047689,1.06841611155,-0.641034063862,0.193127605279,-0.800493902899,-0.319420175867,0.627240181782,0
562,0.0178109375,3.90625e-07,0.388090139161,4092,6,-0.105662432703,1.1056624327,-0.105662432703,0.388090139161,0.388090111466,0.000146617174277,0,0,0.125,-227.075088289,235,0,-157.673947733,-250.027623564,-273.52369357,-2.04168462729,162.765133406,1.22571268366,-0.00018209872271,0.000558647412831,0.000874011621508,1.94626331883e-05,-0.00256324116605,-2.19563196806e-05,-0.302521894309,0.0996043335569,0.202917560752,0.00918266021003,-0.711181973636,-0.00552368476107,1.71900142797,-0.734498939806,-0.98450248816,-0.0127884603428,3.73722928095,0.0213945736134,-0.525438072689,0.173752724828,0.35168534786,0.0163781466168,-1.23676006843,-0.00831716730211,0.626028842631,5.32918178043e-08
563,0.0178111979167,3.90625e-07,0.563841399404,4093,1,0.105662432703,1.3943375673,-0.105662432703,0.563841399404,0.563175506104,0.0273947623883,0,0,1,-155.838250491,1,0,-228.532959745,-214.518835775,-24.4629559536,-0.480183645969,135.09404031,-14.2655880811,0.000463953620959,0.000778850271679,-0.000238880459152,1.81311673466e-05,-0.0021973412065,9.8550777701e-05,0.462179096488,0.374402290223,-0.836581386712,0.00554649099686,-0.860454353032,0.0907322980051,1.01641657603,-1.22569769012,0.209281114085,-0.0357113293799,2.70385873888,0.102705528861,-0.423332617019,0.435345188907,-0.0120125718886,-0.0192160744287,-1.15326801083,-0.0384121577459,0.626066885975,0
564,0.0178114583333,3.90625e-07,0.593989567413,4093,1,0.105662432703,1.3943375673,-0.105662432703,0.593989567413,0.593226440258,0.0300997802936,0,0,1,-144.897846675,1,0,-187.54001783,-195.179138628,-51.9743835674,-7.87869234042,134.70015393,-16.3013648567,0.000315700351963,0.00072737396482,-8.09604572513e-05,8.42649226765e-05,-0.00219382033675,0.000116748169736,0.293079295106,0.343102153358,-0.63618144846,0.0564990682566,-0.923607191475,0.111288339028,1.01641657616,-1.22569768982,0.209281113653,-0.0357113286306,2.70385873948,0.102705528688,0.462179096488,0.374402290223,-0.836581386712,0.00554649099686,-0.860454353032,0.0907322980051,0.626135871113,0
565,0.01781171875,3.90625e-07,0.453328707767,4094,7,0.605662432703,1.1056624327,-0.394337567297,0.453328707767,0.453324388128,0.00197899327473,0,0,1,-165.386470712,163,0,-109.398325675,-156.381210627,-230.379875833,-6.72951329406,110.087417123,12.9729594711,-0.000192905958239,0.00020230823102,0.00103407608409,0.000153273939818,-0.00186927857906,-0.000280524029242,-0.335287725225,-0.0544668647705,0.389754589995,0.040626078781,-0.658920809621,-0.0781086115632,1.67979377761,0.413920688407,-2.09371446602,-0.236815520711,3.27232160982,0.444064928672,-0.608622928491,-0.0978151387439,0.706438067235,0.070068550571,-1.19731037411,-0.142721903417,0.626299322547,1.56112746874e-06
566,0.0178119791667,3.90625e-07,0.55556040183,4118,5,0.605662432703,1.6056624327,-0.105662432703,0.55556040183,0.55530587693,0.0168149674097,0,0,1,-4.38764158242,364,0,-4.99613155719,-7.13150172372,-1.03529146635,-3.26362146155,0.243373616866,1.42236528634,5.33517520119e-05,0.000112203586137,-0.000183146706132,0.000148234019754,-4.44275456348e-05,-8.67406336285e-05,0.112958853441,0.506829951125,-0.619788804565,0.603029120625,-0.0466403917461,-0.26467133104,0.190131030233,-0.697187205914,0.507056175681,-0.310884479586,0.553111240184,0.261933238359,0.202548100217,0.359692431237,-0.562240531453,0.560184908271,-0.2251661753,-0.499959190313,0.627292411553,9.36712762296e-08
567,0.0178122395833,3.90625e-07,0.358014567389,4092,7,-0.394337567297,1.1056624327,-0.394337567297,0.358014567389,0.358014180006,0.000526665994806,0,0,1,-187.60935095,36,0,-131.458660733,-172.541322548,-258.828069568,-3.07356943102,136.436493661,4.80806579543,-0.00012713494975,0.000183658166944,0.00106337137229,5.34050584441e-05,-0.00217304608268,-0.000109946343861,-0.2965915547,-0.0798827755516,0.376474330251,0.0164627943119,-0.720680683926,-0.0254804907216,1.28755813454,0.477215925671,-1.76477406021,-0.0778399433579,3.06925554044,0.166657667644,-0.283295226271,-0.0840276052889,0.36732283156,0.0240313769754,-0.679101296907,-0.0245088360572,0.62606005985,1.06494188474e-06
568,0.0178125,3.90625e-07,0.287375284262,4091,2,-0.605662432703,1.3943375673,-0.105662432703,0.287375284262,0.287375282064,3.55372969912e-05,0,0,1,-134.296232596,62,0,-98.2947968165,-164.08588102,-140.50801995,5.01163899698,103.550876922,-18.0773862364,-2.41778795125e-05,0.00060112986713,0.000345426734701,-0.000162160446761,-0.00186147778626,0.000254968526259,-0.265092399543,0.219545502046,0.0455468974974,-0.0365787207424,-0.762592353526,0.133501676585,1.23531948029,-1.36627407125,0.130954590961,0.430122251958,3.27834679953,-0.502889634738,-0.247707441979,0.214159606998,0.0335478349809,-0.0144877484652,-0.700704159156,0.146071128538,0.62643441991,1.28975916552e-06
569,0.0178127604167,3.90625e-07,0.126820293246,4118,2,0.894337567297,1.8943375673,-0.105662432703,0.126820293246,0.12546117678,0.0185170165001,0,0,1,-2.97766715653,1,0,-0.75735734672,-6.43392448706,-1.7417196358,-3.08124134069,0.692009883655,0.422307231513,-3.22609498254e-05,0.000129132257379,-0.000141186010853,0.000155938924145,-4.96270041019e-05,-1.76627662334e-05,-0.558618619978,0.865351671872,-0.306733052004,0.772614292839,-0.172794812145,-0.105860051509,0.129365160725,-0.240538643383,0.111173482657,-0.103480983314,0.395601645477,0.0607716013588,-0.613031140711,0.882449116058,-0.269417975332,0.929215090376,-0.19632579318,-0.0947501116872,0.6272415366,0
570,0.0178130208333,3.90625e-07,0.391898890277,4119,7,1.1056624327,1.6056624327,-0.394337567297,0.391898890277,0.391895287826,0.00168035117547,0,0,1,-22.7600810547,157,0,-20.8325118704,-34.7714867875,-12.6762445061,-4.04840696186,2.95781612049,11.8143706342,5.31937897514e-05,0.00034819566642,-0.000172109336814,0.000266887216419,-0.000203927909586,-0.000393575211191,-0.0816382698783,0.505331051807,-0.423692781929,0.16984026361,-0.1221887117,-0.498692569785,0.258445496863,-0.906765732297,0.648320235435,-1.02316934756,1.03093303282,0.908225283359,-0.04794427012,0.738578754492,-0.690634484372,0.590805801444,-0.37123478216,-0.784173585239,0.627116413674,3.51081418949e-07
571,0.01781328125,3.90625e-07,0.371613975519,4119,7,1.1056624327,1.6056624327,-0.394337567297,0.371613975519,0.371613488412,0.000601690457247,0,0,1,-22.9131385089,1,0,-21.071200228,-35.4349097268,-12.233305572,-5.01231838133,3.91864708105,12.3403863661,5.47054233652e-05,0.000354674558428,-0.000178569314256,0.000289433047613,-0.000226401689028,-0.000405878688105,-0.0759608979041,0.52102828157,-0.445067383666,0.207932356113,-0.162708224943,-0.515268639733,0.258445496863,-0.906765732297,0.648320235435,-1.02316934756,1.03093303282,0.908225283359,-0.0816382698783,0.505331051807,-0.423692781929,0.16984026361,-0.1221887117,-0.498692569785,0.627114346175,0
572,0.0178135416667,3.90625e-07,0.0436162400614,4118,6,0.894337567297,1.6056624327,-0.105662432703,0.0436162400614,0.0435485875008,0.00242835824897,0,0,1,-4.54150628503,11,0,-4.01358399833,-8.87479020004,-0.736144656731,-1.54983342566,1.09343511801,0.301537362466,3.35887366055e-05,0.00015855916577,-0.000203447129931,7.04210724666e-05,-7.95227944882e-05,-2.72476152873e-05,-0.0936039013922,0.780416363686,-0.686812462294,0.277582256572,-0.198301723466,-0.052910827476,0.116638018166,-0.594056629893,0.477418611727,-0.270992969227,0.298158788802,0.123423922253,-0.082831622157,0.792561568432,-0.709729946275,0.270245362005,-0.211240623675,-0.0418788172421,0.627244255651,1.03525714031e-07
573,0.0178138020833,3.90625e-07,0.0106769912679,4117,5,0.105662432703,1.6056624327,-0.105662432703,0.0106769912679,0.0106706313403,0.000368468906245,0,0,1,-11.0436728067,3,0,-9.41404461317,-19.117986289,-4.59898751789,1.40807750004,2.27071638255,1.07735935708,3.36671631312e-05,0.00022507301222,-0.000164925694112,-5.90980978445e-05,-0.000101591492962,-5.57725622832e-05,-0.136968092593,0.672020694419,-0.535052601826,-0.115872122689,-0.189022493365,-0.0876300793992,0.149827898945,-0.401288607018,0.251460708073,-0.0212780371492,0.4484874939,0.0528878937832,-0.141598174393,0.680024585343,-0.53842641095,-0.114222464705,-0.1913552257,-0.0842685055299,0.62702813092,6.42001911208e-08
588,0.0178276041667,3.90625e-07,0.330128818152,3759,6,1.3943375673,0.105662432703,-0.605662432703,0.330128818152,0.330128759708,0.000196438481351,0,0,0.125,-154.911627933,192,0,-134.161884544,-113.851735842,-216.721263413,-1.10014196972,5.24862464742,105.192712621,0.000153642448777,-5.84615696814e-05,0.000845642698173,1.67179613977e-05,-6.87714032571e-05,-0.00176281747701,-0.133059778326,-0.261756116689,0.394815895015,0.00694466210726,-0.03347613504,-0.67225141612,0.805529414768,1.42836083224,-2.23389024701,-0.0217722490977,0.103267138877,3.22363079075,-0.217424034854,-0.425241831804,0.642665866658,0.0111015751715,-0.0547100278919,-1.09637335004,0.626414803223,2.88960933884e-08
589,0.0178278645833,3.90625e-07,0.409290825512,3759,7,1.1056624327,0.105662432703,-0.894337567297,0.409290825512,0.409278028936,0.00323649163649,0,0,1,-152.386415049,122,0,-121.118824746,-103.918247958,-232.122172443,-2.39081140232,5.19013551784,92.594145168,3.58481556665e-05,-0.000140486903929,0.00103579579966,4.58848345665e-05,-9.68107475967e-05,-0.00154196392663,-0.204498694588,-0.314520657205,0.519019351794,0.0158694054998,-0.0339812318209,-0.601045918737,1.00976291809,1.66354268281,-2.6733056009,-0.0642435496702,0.185040184254,2.91280596625,-0.341281032081,-0.53498064253,0.876261674611,0.0244882519651,-0.0563429882184,-1.02398025558,0.62641901671,1.24970969131e-06
590,0.017828125,3.90625e-07,0.37430667287,3759,7,1.1056624327,0.105662432703,-0.894337567297,0.37430667287,0.374306208477,0.000589619008592,0,0,1,-149.921747759,48,0,-117.489815932,-101.336209566,-230.939217779,-0.178507215488,4.5133043729,99.0665972788,2.7410644164e-05,-0.000144192387295,0.00103841380303,2.58867802817e-05,-9.0692553698e-05,-0.00160047145441,-0.214285511832,-0.320989233807,0.535274745638,0.00149519380541,-0.0300101458454,-0.653818524639,1.01177279117,1.66554855879,-2.67732134996,-0.0622012066433,0.184396966735,2.92255488083,-0.204498694588,-0.314520657205,0.519019351794,0.0158694054998,-0.0339812318209,-0.601045918737,0.626437517623,5.92273862623e-07
